Sanskrit|English|Hindi
अहं पितामहीं स्वपन्तीं विलोक्य प्रकाशं शाम्यामि।|I turn off the lights after seeing the grandmother sleeping.|मैं दादी को सोती हुई देखकर बत्ती बुझा देता हूँ।
नमः अस्तु हेमाम्बुज-पीठिकायै।|Obeisance to the one with golden lotus seat.|स्वर्ण कमल आसन वाली को नमस्कार।
नमः अस्तु भू-मण्डल-नायिकायै।|Obeisance to the goddess of the globe.|विश्व की देवी को प्रणाम।
नमः अस्तु देवादि-दया-परायै।|Obeisance to the one merciful to the devas.|देवताओं पर दया करने वाली को नमस्कार।
नमः अस्तु शार्ङ्गायुध-वल्लभायै।|Obeisance to the one dear to Vishnu, the holder of the Śārṅga bow.|शारंग धनुष धारक विष्णु के प्रिय को नमस्कार।
प्रकाशसिंहः पुस्तकं लिखति।|Prakash Singh writes a book.|प्रकाशसिंह पुस्तक लिखता है।
मम पुत्रिकायै गजं रोचते।|My daughter likes elephants.|मेरी बेटी को हाथी पसंद है।
पुरुषः उद्यमेन कार्यसिद्धिम् आप्नोति।|A man achieves success through effort.|एक पुरुष उद्यम से काम में सफलता प्राप्त करता है।
नदी माता इव जन्तून् पालयति।|The river nourishes creatures like a mother.|नदी माँ की तरह जीवों का पोषण करती है।
वृक्षः सत्सु अग्रगणी वर्तते।|The tree is the first among the virtuous.|पेड़ सज्जनों में अग्रगणी है।
अर्जुनः धनुः उद्यम्य परीक्षते।|Arjuna watch around after lifting the bow.|अर्जुन धनुष् उठाकर चारों ओर देखता है।
मम नाम्ना पर्वताः कम्पन्ते।|Mountains tremble at my name.|मेरे नाम से पहाड़ कापते हैं।
मम भार्य्यया अहं कम्पे।|I tremble in front of my wife.|मेरी पत्नी से मैं कांपता हूँ।
धार्म्मिकः आत्मानं न अवसादयति।|The righteous one does not depress oneself.|धार्मिक व्यक्ति स्वयं को अवसाद नहीं देता।
यदा सुवर्णा चलति तदा राहुलः अनुगच्छति।|When Suvarna moves, then Rahul follows.|जब सुवर्णा चलती है, तब राहुल उसके पीछे चलता है।
प्रतिदिवसं अस्तं गतः रविः अस्माकं जीवनस्य एकं दिवसं स्वीकृत्यैव गच्छति।|Sun sets everyday, taking away some part of our life.|सूरज हर रोज़ डूबता है, हमारे जीवन का कुछ हिस्सा छीन लेता है।
अतः सर्वदा विचिन्त्यम् अस्माभिः यत् किमपि समीचीनं कार्यं कृतं वा न वा।|Knowing this, everyday one should reflect on whether or not he or she has done any noble deed on that day.|यह जानकर प्रतिदिन व्यक्ति को इस बात का चिंतन करना चाहिए कि उस दिन उसने कोई नेक कार्य किया है या नहीं।
ब्रह्मचारी बहूनि पुस्तकानि अधीते।|The celibate student reads many books.|ब्रह्मचारी बहुत से पुस्तकें पढ़ता है।
तेषां मार्गे माऽगमः।|Don't get into their way.|उनके मार्ग में मत जा।
हस्ती मत्तः अभवत्।|The elephant became intoxicated.|हाथी मतवाला हो गया।
व्याघ्राः मांसम् अन्विषन्ति।|Tigers seek meat.|बाघ मांस ढूँढते हैं।
घटिका समयं सूचयति।|The clock indicates the time.|घड़ी समय की सूचना करती है।
विष्णुः सर्वं सदा पश्यति।|Vishnu always sees everything.|विष्णुजी हमेशा सब कुछ देखते हैं।
देही देहस्य ईश्वरः कथ्यते।|The embodied soul is called the Lord of the body.|शरीरी शरीर का ईश्वर कहलाता है।
श्रेष्ठी शीतकाले कम्बलदानं करोति।|The merchant donates blankets in the winter.|सेठ जी सर्दी में कंबल दान करते हैं।
कपोती अण्डं सूते।|The dove lays an egg.|कबूतरी अंडा देती है।
मम नाम विष्णुदासः अस्ति।|My name is Vishnudasa.|मेरा नाम विष्णुदास है।
इदं शरीरं कायरूपिणी नौका।This body is a boat in the form of a body.|यह शरीर काय-रूपी नाव है।
मानवशरीरं बहुषु जन्मसु अर्जितेन महता पुण्येन लभ्यते।|The human body has been obtained by spending a huge punyam (acquired through many lifetimes).|मानवशरीर बहुत जन्मों में अर्जित महान पुण्य के द्वारा मिलता है।
दुःखसागरं तर्तुं लब्धा।To cross the ocean of sadness.|दुःख के सागर तो पार करने के लिया मिला।
यावत् नौका न भिद्यते तावत् पारं गन्तव्यमिति अभिप्रायः श्लोकस्यास्य।|"Keep trying to cross the river till the boat does not wear-tear away", is the essence of the shloka.|"नदी पार करने की कोशिश तब तक करते रहो जब तक नाव घिस न जाए", श्लोक का सार है।
भुक्त्वा शतपथं गच्छेद् यदि इच्छेत् चिर-जीवितम्।|Never sit idle after taking Food.|भोजन के बाद सौ पद चलो यदि दीर्घ आयु चाहते हो।
क्षुत्साधुतां जनयति।|Hunger increases the taste of food.|भूख स्वाद बढ़ाती है।
चिन्ता जरा नाम मनुष्याणाम्।|Worry indeed ages man.|चिन्ता हि मनुष्यों का आयु बढ़ाती है।
शतं विहाय भोक्तव्यं, सहस्रं स्नानमाचरेत्।|When it is time for food, keep even 100 jobs aside. When it is time for a bath, keep even a 1000 jobs aside.|सौ कार्यों को छोड़कर भोजन करना चाहिए,हजारों कामों को छोड़कर स्नान करना चाहिए।
सर्वधर्मेषु मध्यमाम्।|Choose always the middle path.|सभी धर्मों में मध्य वाला चुनो।
अजीर्णे भोजनं विषम्।|During indigestion, food is poison.|अपच के समय भोजन विष के समान होता है।
अर्धरोगहरी निद्रा।|Proper sleep cures half of the diseases.|रोगों के आधा भाग का हल है निद्रा।
भग्नास्थि-सन्धानकरः लशुनः।|Garlic even joins broken Bones.|लहसुन टूटी हड्डियां भी जोड़ देता है।
अति सर्वत्र वर्जयेत्।|Excess should be avoided everywhere.|हर जगह अति से बचना चाहिए।
नास्ति मूलम् अनौषधम्।|There is no root (of a plant) that is not medicine.|किसी भी पौधे की जड़ ऐसी नहीं है कि जो दवा ना हो।
न वैद्यः प्रभुः आयुषः।|The doctor is not the lord of life.|डॉक्टर जीवन का स्वामी नहीं है।
चिन्ता व्याधि–प्रकाशाय।|Worrying brings out potential (latent) illness.|चिंता करने से संभावित (अव्यक्त) बीमारी सामने आती है।
व्यायामः च शनैः शनैः।|Do any Exercise slowly.|कोई भी व्यायाम धीरे-धीरे करें।
अजवत् चर्वणं कुर्यात्।|Chewing should be done like a goat.|बकरी की तरह चबाना चाहिए।
जठरं पूरायेत् अर्धम् अन्नैर् भागं जलेन च वायोः सञ्चरणार्थाय चतुर्थमवशेषयेत्।|Fill your stomach half with solid food, one quarter with water and leave one quarter empty.|अपने पेट को आधा ठोस भोजन से भरें, एक चौथाई जल से और एक चौथाई रिक्त छोड़ दें।
नित्यं सर्वाः रसाः भक्ष्याः।|Take the food that has all six tastes.|ऐसा भोजन करें जिसमें सभी छह स्वाद हों।
सर्वत्र नूतनं शस्तं, सेवक-अन्ने पुरातने।|Always prefer things that are Fresh but Rice and Servant are good only when they are old.|हमेशा ताजी चीजों को प्राथमिकता दें लेकिन चावल और सेवक तभी अच्छे होते हैं जब वे पुराने हों।
अजीर्णे भेषजं वारि।|When there is  indigestion taking plain water serves like medicine.|बदहजमी होने पर सादा पानी का सेवन औषधि की तरह काम करता है।
नास्ति मेघसमं तोयम्।|No water like rainwater.|वर्षा के जल के समान कोई जल नहीं।
न स्नानम् आचरेत् भुक्त्वा।|Never take Bath immediately after taking Food.|खाना खाने के तुरंत बाद कभी स्नान न करें।
स्नानं नाम मनःप्रसाद-जननं दुःस्वप्न-विध्वंसनम्।|Bath generates peace of mind destroys nightmares.|स्नान से मानसिक शांति मिलती है, बुरे सपने नष्ट होते हैं।
पाणिनि-सूत्र-विनिर्मिति-कारण-पाणि-लसत्-डमरु-उत्थ-रवम्।|The emerging sound of the damru in the embracing hand is there which is the reason of the formulations of the sutras of Maharshi Panini.|आलिंगनबद्ध हाथ में डमरू की उभरती हुई ध्वनि ही महर्षि पाणिनि के सूत्रों के सूत्रीकरण का कारण है।
माधव-नादित-मर्दल-निर्गत-नाद-लय-उद्धृत-वामपदम्।|The left leg is raised due to the rhythmic echo coming from the mardala instrument which is echoed by Madhava.| मर्दला वाद्ययंत्र से आने वाली उस लयबद्ध, माधव द्वारा प्रतिध्वनित, प्रतिध्वनि के कारण बायां पैर उठा हुआ है।
मुद्गदाली गदव्याली।|Moong-dal poisonous snake.|
अहम् नमामि तं नृसिंहं महादंष्ट्रं महासटं यस्य महात्मनः रूपं नरवत् सिंहवत् च एव।|I bow down to that Nṛsiṃha who has magestic teeths and fully-developed manes, the great soul whose form is of a man and a lion.|मैं नमन करता हूँ उस नरसिंह को जिसके महान दन्त है, महान अयाल है जिस महात्मा के रूप नर एवं शेर की भाँती है।
यदा अहं किञ्चिद्ज्ञानी आसम् तदा अहं गज इव मदान्धः समभवम्।|When I was a little wise, I became pride like an elephant.|जब मैं थोड़ा समझदार हुआ तो मदमत्त हाथी जैसा हो गया।
सर्वज्ञः अस्मि इति मम मनः अवलिप्तम् अभवत्।|My mind untainted that I am omniscient.|सर्वज्ञः अस्मि इति मम मनः अवलिप्तम् अभवत्।
यदा किञ्चित् किञ्चिद् बुधजनसकाशात् अवगतं तदा मूर्खः अस्मि इति मे मदः ज्वर इव व्यपगतः।|When I learned something from the wise, my pride disappeared like a fever and understood that I was a fool indeed.|जब मैंने बुद्धिमानों से कुछ सीखा तो मेरा अभिमान ज्वर की भांति चला गया और समझ आया कि मैं सचमुच मूर्ख था।
अहं कूपजलेन स्नामि।|I bathe with well water.|मैं कुएं के पानी से नहाता हूँ।
सा मां दृष्ट्वा हसति।|She laughs upon seeing me.|वह मुझे देखकर हंसती है।
मूर्खाः उच्चैः भाषन्ते।|Fools speak loudly.|मूर्ख ऊँचा बोलते हैं।
ब्राह्मणः घोषयति शान्तिश्शान्तिश्शान्तिः।|The Brahmin proclaims "Peace, Peace, Peace."|ब्राह्मण घोषणा करता है, "शान्ति, शान्ति, शान्ति।"
अबुद्धयः बहु भाषन्ते।|The ignorant speak a lot.|अज्ञानी बहुत बोलते हैं।
कच्छपः चिरकालं जीवति।|The tortoise lives for a long time.|कछुआ बहुत लंबे समय तक जीता है।
नरः प्रतिदिनं कर्म करोति।|The man does work every day.|पुरुष हर दिन काम करता है।
चित्रकारः धनं स्वीकृत्य चित्रयति।|The artist accepts money and paints.|चित्रकार धन लेकर चित्र बनाता है।
विद्वांसः दुर्लभाः लोके।|Scholars are rare in the world.|विद्वान् लोग लोक में दुर्लभ होते हैं।
युवकाः स्वम् अतिमन्यन्ते।|Young men exalt their own.|युवा लोग अपने को बहुत समझते हैं।
वृथा न विवदेत्।|One should not argue unnecessarily.|बेकार में बहस नहीं करना चाहिए।
जीवितं बहु मन्ये अहं यद्धि जीवितं हि अद्य दुर्लभम्।|To be alive is a great thing I think as being alive has become exceedingly rare.|जीवित होना बहुत अच्छी बात है क्योंकि जीवित होना हि आजकल दुर्लभ है।
दावाग्निं जलदः शमयति।|Clouds extinguish forest fires|वन के अग्नि को मेघ शान्त करते हैं।
अनलः कक्षं दहति।|Fire burns grass.|अग्नि घास-फूंस को जलाता है।
शुचा परमया।|With extreme sadness.|परम दुःख के साथ।
संदीप्ते भवने कूपस्य खननम्।|Digging a well while the house burns.|घर जलने पर कुआं खोदना।
अहं प्रतिदिनं कार्यालयं गच्छामि।|I go to the office every day.|मैं प्रतिदिन कार्यालय जाता हूँ।
मम पत्यै अहं न रोचे।|I do not please my husband.|मैं मेरे पति को नहीं सुहाती हूँ।
सन्न्यासी द्वारे द्वारे भिक्षते।|The renouncer begs from door to door.|संन्यासी द्वार-द्वार भिख माँगता है।
स ब्राह्मणः मिताहारी अस्ति।|That Brahmin is a modest eater.|वे ब्राह्मण कम आहार लेनेवाले हैं।
तस्य स्वसा स्वपतिगृहं जिगमिषति।|His sister wishes to go to her husband's house.|उसकी बहन अपने पति के घर जाना चाहती है।
लेखकस्य नाम देवपाणिः अस्ति।|The author's name is Devapani.|लेखक का नाम देवपाणि है।
नार्या गृहं शोभते।The woman beautifies the home.|नारी से घर शोभती है।
पुत्रः पितृचरणं सेवते।|The son serves his father's feet.|बेटा अपने पिता के पाँव की सेवा करता है।
तस्य पितरौ तं शास्त्राणि न पाठयतः।|His parents do not teach him scriptures.|उसके माता-पिता उसे शास्त्र नहीं पढ़ाते।
तौ हि स्वपुत्रस्य शत्रू स्तः।|They both are the enemies of their own son.|वे दोनों ही अपने पुत्र के शत्रु हैं।
पुरुषैः सदा गुणेषु एव हि प्रयत्नः कर्तव्यः।|Human beings should strive only for attainment of virtues|मनुष्यों को गुणप्राप्ति के लिए ही प्रयत्न करना चाहिए
गुणयुक्तः दरिद्रः अपि अगुणैः ईश्वरैः समः न भवति।|even a virtuous person without wealth is not equal to a wealthy person without virtue. (That is, he is far superior to him.)|धनहीन गुणी भी गुणहीन ऐश्वर्यशाली व्यक्तियों के बराबर नहीं होता।(अर्थात् वह उससे कहीं अधिक श्रेष्ठ होता है।)
भजे मयूराधिरूढं महावाक्यगूढं मनोहारिदेहं महत्-चित्तगेहम् महीदेवदेवं महावेदभावं महादेवबालं लोकपालम्।|I salute the Lord (Kartikeya), who is astride a peacock, and who is the sacred mystic saying, whose body is very attractive, and who is the repository of great intellect, who is the lord of brahmanas, the essence of the great vedas, the son of Mahadeva, and the Lokpala.|मैं भगवान (कार्तिकेय) को नमस्कार करता हूं, जो मोर पर सवार हैं, और जो पवित्र पवित्र रहस्यवादी हैं, जिनका शरीर बहुत आकर्षक है, और जो महान बुद्धि के भंडार हैं, जो ब्राह्मणों के स्वामी हैं, जो महान वेदों के सार हैं , महादेव के पुत्र और लोकपाल।
गोपिकाः नृत्यन्ति।|The milkmaids dance.|गोपिकाएँ नाचती हैं।
तव वस्त्रं मलिनम् अस्ति।|Your clothes are dirty.|तुम्हारा कपड़ा गंदा है।
गजः नद्यां स्नाति।|The elephant bathes in the river.|हाथी नदी में स्नान करता है।
शिखण्डी रथं नयति।|Shikhandi drives the chariot.|शिखण्डी रथ चलाता है।
लक्ष्मणः इन्द्रजितं जघान।|Lakshmana had struck Indrajit.|लक्ष्मण ने इन्द्रजित को मारा था।
मण्डूकः सोपाने कूर्दते।|The frog jumps on the stairs.|मेंढ़क सीढ़ियों पर कूदता है।
सा दुष्टे शिलां क्षिपति।|She throws a stone at the wicked.|वह दुष्ट पर पत्थर फेकती है।
मम मित्रं वदति यत् सा माम् एव ईक्षते।|My friend says that she's staring me.|मेरा मित्र कहता है कि वह मुझे ही निहारती है।
किमर्थं नृत्यसि।|Why are you dancing?|तुम क्यों नाच रहे हो?
भीमस्य भुजौ एव शस्त्रे स्तः।|Bhima's weapons are the arms.|भीम की भुजाऐं ही शस्त्र हैं।
यः सुरैः अपि अभीप्सितार्थ-सिद्ध्यर्थम् सर्वविघ्नहरः तस्मै गणाधिपतये नमः।|Who is worshiped by even the Devas for the fulfillment of their desired objectives, Obeisance to that lord of the Ganas who destroys all obstacles.|जिनको देवगण भी इच्छापूर्ति हेतु पूजते हैं उन विघ्न के हरने वाले गणाधिपति को नमन।
सर्वस्य स्वभावाः हि परीक्ष्यन्ते।|Everyone is tested by their nature.|हर किसी की परख उसके स्वभाव से होती है।
इतरे गुणाः न हि परीक्ष्यन्ते।|Other qualities do not assess one.|दूसरे गुण किसी को नहीं बखानते हैं।
सर्वान् गुणान् अतीत्य स्वभावः मूर्ध्नि वर्तते।|Transcending all qualities, nature is at the top.|सभी गुणों से परे स्वभाव सर्वोपरि है।
नववधूः गवाक्षेण परिपश्यति।|The new bride looks around through window.|नई दुल्हन खिड़की से सब ओर देखती है।
अहं स्वसारम् आह्वयामि।|I call sister.|मैं बहन को बुलाता हूँ।
तस्य पिता दण्डं धृत्वा चलति।|His father walks holding a stick.|उसके पिता लाठी पकड़कर चलते हैं।
वृद्धस्य नाम जगन्नाथशास्त्री अस्ति।|The old man's name is Jagannath Shastri.|बुजुर्ग का नाम जगन्नाथ शास्त्री है।
कस्य नाम प्रभाकरः अत्र।|Whose name is Prabhakar here?|यहाँ किसका नाम प्रभाकर है?
म भार्य्या शाकान् क्षिपति।|My wife throws vegetables.|मेरी पत्नी सब्जियाँ फेंकती है।
किमर्थं कुक्कुटः न उड्डयते।|Why doesn't the cock fly?|मुर्गा क्यों नहीं उड़ता है?
तव चिन्तने दोषः अस्ति।|There is a fault in your thinking.|तुम्हारे विचार में दोष है।
पितः अहं न जानामि तम्।|Father, I don't know him.|पिताजी मैं उसे नहीं जानती।
तत्र वनचराः रमन्ते।|There, the forest dwellers roam.|वहाँ, वनवासी घूमते हैं।
परिक्षम्य निन्दां भुक्ते|he both labours and suffers reproach|महनत करके निंदा पाता है।
वपुरादिषु मोहः एव मुमुक्षोः महामृत्युः भवति।|Delusion in objects, like in the body and such, is the great death of the seeker of liberation.|शरीर आदि विषयों में मोह मुक्ति के साधक की महामृत्यु है।
येन मोहः विनिर्जितः सः मुक्तिपदम् अर्हति।|He who has conquered delusion deserves the stage of liberation.|जिसने मोह पर विजय प्राप्त कर ली है वह मुक्ति का अधिकारी है।
दर्शयस्व महानन्द-बाल-भावं सुकोमलम्।|Reveal your exquisitely delicate form, radiant with boundless joy.|अपना अत्यंत नाजुक रूप प्रकट करो, असीम आनंद से दीप्तिमान।
ललितालिङ्गनालापैः तरिष्यामि उत्कटं तमः।|With the loving embraces and soothing words, I would dispel the utter darkness (that cloud my world.)|प्यार भरे आलिंगन और सुखदायक शब्दों से, मैं उस घोर अंधकार को दूर कर दूँगा (जो मेरी दुनिया पर छा गया है।)
स्वभावः न उपदेशेन शक्यते कर्तुम् अन्यथा।|People do by nature and not by advice.|स्वभाव से किया जाता है न कि उपदेश से।
सु-तप्तम् अपि पानीयम् पुनर्गच्छति शीतताम्।|Even water that is heated very much cools down again.|बहुत गर्म किया गया पानी भी फिर ठंडा हो जाता है।
पर्याप्तं तत् निदर्शनम्।|Saying this was enough.|इतना कहना बहुत था।
किं त्वम् एवं मां वाक्शल्यैः अपकृन्तसि।|You are piercing me with these arrow-like words.|तुम इस तरह शब्दों के बानों से मुझे छेद रहे हो।
कोपात् चक्षुषी उद्वृत्य।|Eyes wide with anger.|क्रोध से आंखों को तरेर कर।
मृत्युं व्यंसयति।|Cheats death.|मौत को धोखा देता है।
वेत्रपाणिः रक्षकः शनकैः सर्वतः दिशं जनान् प्रोत्सारयन्ति।|The guards with canes slowly push people in all directions.|बेंत वाले गार्ड धीरे-धीरे लोगों को सभी दिशाओं में धकेलते हैं।
बहुमूल्यः महार्हः महाधनः।|He bought expensive car.|उसने महंगी कार खरीदी।
सः महाधनं वाहनं क्रीतवान्।|He bought expensive car.|उसने महंगी कार खरीदी।
नायं यापयितुं कालो विद्यते।|There is no time to spend.|यह समय व्यर्थ करने का अवसर नहीं है।
पटस्य दशा।|The edge of the cloth.|कपडे की किनारी।
विंशतिपदं गत्वा।|By walking twenty steps.|बीस कदम चलकर।
गलकोपः|Sore throat|गला खराब होना
कण्ठकोपः|Sore throat|गला खराब होना
गोविन्दः रामेण सह क्रीडति।|Govinda plays with Rama.|गोविन्द राम के साथ खेलता है।
एतद् वनं रमणीयम् अस्ति।|This forest is beautiful.|यह वन रमणीय है।
तत्र कुत्रचित् एकः वानरः निवसति।|Somewhere there, a monkey lives.|वहाँ कहीं एक बंदर रहता है।
अयम् अध्ययनं करोति।|This man studies.|यह पढता है।
अहं गृहे सुखी अस्मि।|I am happy at home.|मैं घर पर सुखी हूँ।
योगः मम शरीरं रक्षति।|Yoga protects my body.|योग मेरे शरीर की रक्षा करता है।
मम गृहे अतिथिः आगमिष्यति।|A guest will come to my home.|मेरे घर में एक मेहमान आने वाला है।
संस्कृतस्य अध्ययनं कर्तुं बालकः प्रयतते।|The boy tries to study Sanskrit.|लड़का संस्कृत पढ़ने का प्रयास करता है।
मम पिता वैद्यः अस्ति।|My father is a doctor.|मेरे पिताजी वैद्य हैं।
सः शिक्षकः विद्यालये सदा उपस्थितः अस्ति।|That teacher is always present at the school.|वह शिक्षक विद्यालय में सदा उपस्थित रहता है।
मित्रं प्रीतिरसायनम्।|The real friend is the drug of affection.|सच्चा मित्र स्नेह की रसायन है।
नयनयोः चेतसः च आनन्दनम्।|The joy of the eyes and the mind.|आँखों और चित्त का आनन्द है।
यद् मित्रेण सह सुखदुःखयोः पात्रं भवति तद्दुर्लभम्।|That is rare who share happiness and sorrow with a friend.|ऐसे विरले ही होते हैं जो मित्र के साथ सुख-दुख बाँटते हैं।
अथ च अन्ये सुहृदः समृद्धिसमये ये द्रव्यस्य अभिलाषया आकुलाः भवन्ति ते सर्वत्र मिलन्ति।|Still other allies  who, in times of prosperity, are anxious for material things are everywhere to be found.|फिर भी अन्य सहयोगी, जो समृद्धि के समय में, धन के लिए अभिलाषित रहते हैं, सर्वत्र पाए जाते हैं।
तेषां कृते विपत् तु परीक्षायाः कर्षपट्टिका इव भवति।|For them, adversity is like a teststone.|उनके लिए विपरीत परिस्थितियां कसौटी की तरह होती हैं।
अमृतं किरति हिमांशुः।|The moon rains amrit.|चन्द्रमा अमृत बरसाता है।
नाग अपने फन से विष उगलता है।|The cobra spits out venom.|विषम् एव फणी समुद्गिरति।
अच्छा व्यक्ति अच्छी बाते ही बोलता है।|The good only say good things.|गुणम् एव वक्ति साधुः।
जबकि दुष्ट अपनी प्रकृति से अपने दोषों को ही प्रकट करता है।|The bad by nature show their faults.|दोषम् असाधुः प्रकाशयति।
पिता धर्मः|Father is dharma.|पिता धर्म होते हैं।
पिता स्वर्गः|Father is heaven.|पिता स्वर्ग होते हैं।
पिता हि परमं तपः।|Father is the ultimate penance.|पिता ही परम तपस्या (श्रेष्ठ) तप होते हैं।
पितरि प्रीतिम् आपन्ने प्रीयन्ते सर्वदेवताः।|Being beloved of the father pleases all the gods.|पिता को प्रिय होने से अर्थात पिता के प्रसन्न हो जाने पर सम्पूर्ण देवता प्रसन्न हो जाते हैं।
पुरोहितः शङ्खं धमति।|The priest blows the conch shell.|पुरोहित शंख बजाता है।
श्रीकृष्णः भक्तं दृष्ट्वा स्मयते।|Lord Krishna smiles upon seeing the devotee.|श्रीकृष्ण भक्त को देखकर मुस्कुराते हैं।
राधा कर्णं पालयति।|Radha nurtures Karna.|राधा कर्ण की परवरिश करती है।
सीता श्रीरामविरहे रोदिति।|Sita cries in the separation from Lord Rama.|सीता श्रीराम के वियोग में रोती है।
कालीदासः रघुवंशम् अरचयत्।|Kalidasa composed the Raghuvamsha.|कालिदास ने रघुवंशम् रचा।
भोजः राजर्षिः आसीत्।|Bhoja was a royal sage.|भोज एक राजर्षि थे।
