Sanskrit|English|Hindi
नैकेषां ग्रन्थानां रचयिता आयुर्वेदभिषग्वर: च भवति श्रीकुमारः।|Sri Kumara is the author of many books and is an eminent Ayurvedic physician.|श्री कुमार कई पुस्तकों के लेखक हैं और एक प्रख्यात आयुर्वेदिक चिकित्सक हैं।
इदानीं मण्णुत्ति 'हरिश्री' आयुर्वेदभवनस्य निदेशकत्वेन प्रवर्तमानः वर्तते।|Now Mannutti is working as the director of Harishree Ayurveda Bhavan.|अब मण्णुत्ति हरिश्री आयुर्वेद भवन के निदेशक के रूप में कार्यरत हैं।
डो. वि के विजयस्य (गुरुवायूरु-देवस्वाध्यक्षः) आध्यक्ष्ये प्रवर्तमानायां पुरस्कारसमित्यां श्री एन् राजगोपालः डा. एस् एन् महेष्बाबुः च अङ्गे भवतः।|Shri N Rajagopal and Dr SN Maheshbabu are members of the award committee headed by Dr VK Vijay (Guruvayuru-devaswom board chairman).|श्री एन राजगोपाल और डॉ. एसएन महेशबाबू डॉ. वीके विजय (गुरुवायुरु-देवस्वाध्यक्ष) की अध्यक्षता वाली पुरस्कार समिति के सदस्य हैं।
एकादशोत्तर-एक-शताधिक-एकादश सहस्रं रुप्यकाणि (१११११) प्रशस्तिपत्रं फलकञ्च भवति पुरस्कारस्वरूपम् ।|The prize consists of a citation and a plaque of Rs.11,111|पुरस्कार में एक प्रशस्ति पत्र और 11,111 रुपये की पट्टिका शामिल है
२०२४ मेय् मासस्य नवमे दिने सायं पञ्च वादने तृश्शुरू साहित्य-अक्कादमी मन्दिरे वैलोप्पिल्लि सभायां पुरस्कार: समर्पित: भवेत्।|The awards will be presented at the Valoppilli Sabha at the Thrissur Sahitya Akademi Temple on May 9, 2024 at 5 pm.|पुरस्कार 9 मई, 2024 को शाम 5 बजे त्रिशूर साहित्य अकादमी मंदिर में वालोपिल्ली सभा में प्रदान किए जाएंगे।
सप्तपदीं विना हिन्दुविवाहः अमान्यः।|A Hindu marriage is invalid without a saptapadi.|सप्तपदी के बिना हिंदू विवाह अमान्य है।
विवाहः केवलं नृत्यं मद्यपानं वा न, मन्त्रोच्चारपूर्वकं संस्कारविधिः अपि आवश्यकः - सर्वोच्चन्यायालयः।|Marriage is not just about dancing or drinking alcohol, it also requires a ritual ceremony preceded by chanting of mantras - Supreme Court.|शादी का मतलब सिर्फ नाचना या शराब पीना नहीं है, इसके लिए मंत्रोच्चार से पहले एक अनुष्ठान की भी आवश्यकता होती है - सुप्रीम कोर्ट।
सर्वोच्चन्यायालयेन अद्यैव उक्तं यत् हिन्दुविवाहाधिनियमानुसारं विवाहाय न केवलं प्रमाणपत्रं पर्याप्तम्, अपितु विवाहसमारोहस्य, परम्पराया: च सम्यक् अनुसरणं करणीयम्।|The Supreme Court recently said that under the Hindu Marriage Act, not only a certificate is sufficient for a marriage, but the marriage ceremony and traditions must be followed properly.|सुप्रीम कोर्ट ने हाल ही में कहा कि हिंदू विवाह अधिनियम के तहत, शादी के लिए न केवल एक प्रमाण पत्र पर्याप्त है, बल्कि विवाह समारोह और परंपराओं का ठीक से पालन किया जाना चाहिए।
यदि विवाहे एतादृशस्य आयोजनस्य अभावः भवति तर्हि दम्पतीभ्यां वैवाहिकमान्यतां दातुं न शक्यते।|If the marriage lacks such an event, the couple cannot be granted marital recognition.|यदि विवाह में इस तरह के आयोजन का अभाव है, तो जोड़े को वैवाहिक मान्यता नहीं दी जा सकती।
अर्थात् हिन्दुविवाहः तदा एव वैधः इति गण्यते यदा मन्त्रोच्चारपूर्वकं समुदायस्य सन्मुखे अग्ने: पुरतः सप्तपदीप्रदक्षिणा भवति।|That is, a Hindu marriage is considered valid only when a seven-step-circumambulation is performed in front of the fire in front of the community with the chanting of mantras.|यानि कि हिंदू विवाह तभी वैध माना जाता है, जब समुदाय के सामने अग्नि के सामने मंत्रोच्चार के साथ सात फुट की परिक्रमा की जाती है।
सर्वोच्चन्यायालयेन विवाहसम्बद्धः महत्त्वपूर्णः निर्णयः दत्तः अस्ति।|The Supreme Court has given an important judgment regarding marriage.|सुप्रीम कोर्ट ने शादी को लेकर एक अहम फैसला सुनाया है।
तदन्तर्गतं हिन्दुविवाहः एकः संस्कारः अस्ति, न तु गीतं, नृत्यं, भोजनं, मद्यपानं, उपहाराणां आदानप्रदानं वा।|Within that, a Hindu wedding is a ritual, not song, dance, food, drinking alcohol or exchanging gifts.|इसके अंतर्गत, हिंदू विवाह एक अनुष्ठान है, न कि गीत, नृत्य, भोजन, शराब पीना या उपहारों का आदान-प्रदान करना।
यदि आवश्यकः विधिः न क्रियते तर्हि हिन्दुविवाहः शून्यः भवति तथा च विवाहपञ्जीकरणं तादृशविवाहस्य प्रमाणीकरणं कर्तुं न शक्नोति।|If the necessary rites are not performed, the Hindu marriage is null and void and the marriage registry cannot validate such a marriage.|यदि आवश्यक अनुष्ठान नहीं किए जाते हैं, तो हिंदू विवाह अमान्य है और विवाह रजिस्ट्री ऐसे विवाह को मान्य नहीं कर सकती है।
न्यायमूर्तिः बी-नागरत्ना स्वनिर्णये अवदत् यत् हिन्दुविवाहः एकः संस्कारः अस्ति, यस्य भारतीयसमाजे मूल्यवती-संस्थारूपेण प्रमाणीकर्तुं शक्यते।|In his judgment, Justice B-Nagaratna said that Hindu marriage is a ritual, which can be certified as a valued institution in Indian society.|अपने फैसले में जस्टिस बी-नागरत्न ने कहा कि हिंदू विवाह एक अनुष्ठान है, जिसे भारतीय समाज में एक मूल्यवान संस्था के रूप में प्रमाणित किया जा सकता है।
वयं युवकान् युवती: च आग्रहं कुर्मः यत् विवाहसंस्थायां प्रवेशात् पूर्वं तस्मिन् विषये गहनतया चिन्तयन्तु, भारतीयसमाजस्य एषा संस्था कियती पवित्रा इति विचारयन्तु।|We urge young men and women to think deeply about it before entering into the institution of marriage and consider how sacred this institution is in Indian society.|हम युवक-युवतियों से आग्रह करते हैं कि वे विवाह संस्था में प्रवेश करने से पहले इस पर गहराई से विचार करें और विचार करें कि भारतीय समाज में यह संस्था कितनी पवित्र है।
विवाहः व्यावसायिकव्यवहारः नास्ति।|Marriage is not a professional transaction.|विवाह कोई व्यावसायिक लेन-देन नहीं है।
रायपुरे रुदन्त्याः कोङ्ग्रेसनेत्र्याः राधिकायाः आक्षेपः - “यदा यदा अहं वदामि तदा तदा ममोपरि ते चीत्कुर्वन्ति। अहं कदापि एवम् अपमानिता न जाता।"|Radhika, a crying Congress leader in Raipur, complained: “Whenever I speak, they scream at me. I've never been humiliated like that."|रायपुर में रोती हुई कांग्रेस नेता राधिका ने शिकायत की - “जब भी मैं बोलती हूं, वे मुझ पर चिल्लाते हैं। मुझे इस तरह कभी अपमानित नहीं किया गया।”
राधिकाखेडा-छत्तीसगढ-कोङ्ग्रेस-नेतॄणां मध्ये विवादस्य वार्ता प्रकटिता।|News of a dispute between Radhikakheda and Chhattisgarh Congress leaders has emerged.|राधिकाखेड़ा और छत्तीसगढ़ कांग्रेस नेताओं के बीच विवाद की खबर सामने आई है।
घटनेयं यदा संचारमाध्यमेभ्यः वक्तव्यं दातुं नेतारः विवादं कृतवन्तः तदा जाता।|The incident occurred when the leaders argued about giving statements to the media.|यह घटना तब हुई जब नेताओं के बीच मीडिया में बयान देने को लेकर बहस हो गई।
राजीवभवने दलस्य राष्ट्रियमाध्यमसमन्वयिका राधिका खेडा उक्तवती यत् मम ४० वर्षेषु एतादृशं कदापि न अभवत्।|"This has never happened in my 40 years," Radhika Khera, the party's national media coordinator, said at Rajiv Bhavan.|पार्टी की राष्ट्रीय मीडिया समन्वयक राधिका खेड़ा ने राजीव भवन में कहा, "मेरे 40 वर्षों में ऐसा कभी नहीं हुआ।"
एतावत् अपमानं मया कदापि न अनुभूतम्।|I have never felt so humiliated.|मैंने कभी इतना अपमानित महसूस नहीं किया।
यदा अहं तै: सह सम्भाषणं करोमि तदा ते मां तर्जयन्ति।|When I talk to them they threaten me|जब मैं उनसे बात करता हूं तो वे मुझे धमकी देते हैं।
राधिका सामाजिकमाध्यममञ्चे स्वस्य लेखात: सन्देशं लिखितवती- कौशल्यामातु: गृहे पुत्री सुरक्षिता नास्ति।|Radhika wrote a message from her account on the social media platform: A daughter is not safe in Kaushalya's mother's home.|राधिका ने सोशल मीडिया प्लेटफॉर्म पर अपने अकाउंट से एक संदेश लिखा: कौशल्या के मायके में बेटी सुरक्षित नहीं है।
पुरुषवादिमानसिकतायाः पीडिताः जनाः अद्यापि कन्याः पादयोः अधः नाशयितुं प्रयतन्ते।|People suffering from masculine mentality still try to destroy girls under their feet.|मर्दवादी मानसिकता से ग्रस्त लोग आज भी लड़कियों को अपने पैरों तले कुचलने की कोशिश करते हैं।
तदनन्तरं सा लिखितव्- अहं स्पष्टतां करिष्यामि।|She then wrote: I will clarify.|फिर उन्होंने लिखा: मैं स्पष्ट कर दूंगी।
दिल्ली-एन्-सी-आर्-इत्यत्र १०० विद्यालयेभ्यः ई-मेल-पत्रमाध्यमेन विस्फोटस्य भर्त्सनम्।|E-mail threat to blow up 100 schools in Delhi NCR.|दिल्ली एनसीआर के 100 स्कूलों को ई-मेल भेजकर की विस्फोट की दमकी।
बुधवासरस्य प्रातःकालादेव दिल्ली-एनसीआर-नगरे व्यग्रता वर्तते।|Delhi-NCR has been in turmoil since Wednesday morning.|दिल्ली-एन-सी-आर में बुधवार सुबह से ही हलचल मची हुई है।
दिल्लीनगर-नोएडा-गुरुग्राम-नगरयोः प्रायः १०० विद्यालयेषु ईमेल-पत्रमाध्यमेन भर्त्सनं प्रेषितमस्ति।|About 100 schools in Delhi, Noida and Gurugram have been sent the threat via email.|दिल्ली, नोएडा और गुरुग्राम के करीब 100 स्कूलों को ईमेल के जरिए धमकी भेजी गई है।
ई-मेलपत्रं प्राप्य पुलिसदलै: सर्वविद्यालयान् गत्वा अन्वेषणकार्यक्रमः कृतः अस्ति।|After receiving the e-mail, police teams have visited all the schools and carried out a search operation.|ई-मेल मिलने के बाद पुलिस टीमों ने सभी स्कूलों में जाकर तलाशी अभियान चलाया है।
श्वानदलैः विस्फोटकदलैः च सह आरक्षकैः प्रत्येकं वर्गस्य अन्वेषणं क्रियते।|Police personnel with dog teams and explosive teams are searching each square.|पुलिस के जवान श्वान दल और विस्फोटक दल के साथ हर चौक-चौराहे की तलाशी ले रहे हैं।
सर्वेऽपि बालकाः मुक्ताः विद्यालयात् प्रेषिता:।|All the children were released and sent from school.|सभी बच्चों को स्कूल से छुट्टी देकर भेज दिया गया।
अधुना एतत् ई-मेलपत्राणि केन प्रेषितानि इति ज्ञातुं प्रयतन्ते।|Now trying to find out who sent these e-mails.|अब यह पता लगाने की कोशिश की जा रही है कि ये ई-मेल किसने भेजे थे।
दिल्लीपुलिसदलस्य एतावता अन्वेषणेन ज्ञातं यत् सर्वेषु विद्यालयेषु एकमेव ई-मेलपत्रं प्रेषितमस्ति।|An investigation by the Delhi Police team so far has revealed that the same e-mail has been sent to all the schools.|दिल्ली पुलिस टीम की अब तक की जांच में पता चला है कि सभी स्कूलों को एक ही ईमेल भेजा गया है।
dot.com इत्यस्मिन् सर्वे ई-मेलपत्राणि CC रूपेण प्रेषितानि।|All e-mails in dot.com were sent as CC.|dot.com में सभी ई-मेल सीसी के रूप में भेजे गए थे।
ई-मेलपत्रस्य अन्ते RU इति लिखितम् अस्ति।|RU was written at the end of the e-mail.|ई-मेल के अंत में RU लिखा था।
एतत् (RU) रूसदेशं निर्दिशति परन्तु रूसदेशात् प्रेषितानि इति आवश्यकं नास्ति।|This (RU) refers to Russia but is not necessarily sent from Russia.|यह (आरयू) रूस को संदर्भित करता है लेकिन जरूरी नहीं कि इसे रूस से भेजा गया हो।
भारते उपविश्य अपि एतत् षड्यंत्रं निष्पादयितुं शक्यते।|This conspiracy can also be executed sitting in India.|इस साजिश को भारत में बैठकर भी अंजाम दिया जा सकता है।
ई-मेलपत्रे लिखितमस्ति यत् 'अस्माकं हस्ते यत् लोहास्त्रमस्ति तत् हृदयसान्त्वनां ददाति।|The e-mail reads: 'The iron weapon in our hands gives heart comfort.|ई-मेल में लिखा है, 'हमारे हाथ में लोहे का हथियार दिल को सुकून देता है।
यं तान् क्षेप्स्याम:, युष्माकं शरीराणि च विदारयिष्यन्ति च।|Whom we shall throw at them, and shall tear your bodies.|जिसे हम उन पर फेंक देंगे, और तुम्हारे शरीरों को फाड़ डालेंगे।
वयं भवतां शरीराङ्गानि क्षतक्षतानि करिष्याम:।|We will bruise your body parts.|हम तुम्हारे शरीर के अंगों को खरोंच देंगे।
यदि अल्लाहः इच्छति तर्हि वयं भवन्तं अग्निज्वालया मारयिष्यामः, अल्लाहे अविश्वासिनां कृते नरके पृथक् अग्निः अस्ति।|If Allah wills, we will kill you with the flames of fire, and for those who disbelieve in Allah is a separate fire in Hell.|अगर अल्लाह ने चाहा तो हम तुम्हें आग की लपटों से मार डालेंगे और जो लोग अल्लाह पर विश्वास नहीं करते उनके लिए जहन्नम में एक अलग आग है।
यूयं अविश्वासिनः तस्मिन् अग्नौ भक्षिताः भविष्यन्ति।|You disbelievers will be consumed in that fire.|तुम अविश्वासियों उस आग में भस्म हो जाओगे।
अल्लाहः अस्माकं अन्तः अग्निं निर्मितवान् अस्ति।|Allah has created fire within us.|अल्लाह ने हमारे अंदर आग पैदा की है।
इन्शाल्लाह! तत् भवन्तः भवतः परितः पश्यन्तः सदा दहन्तु।|Inshallah! May it always burn as you look around you.|इंशाअल्लाह! जब आप अपने चारों ओर देखते हैं तो आप को हमेशा जलाते रहें।
अल्लाहस्य अनुमतितः आकाशः धूमयुक्तः भविष्यति, सर्वं समाप्तं भविष्यति।|By Allah's permission, the sky will be filled with smoke and everything will be over.|अल्लाह की अनुमति से, आकाश धुएं से भर जाएगा और सब कुछ खत्म हो जाएगा।
किं भवता तत्त्वतः चिन्तितम् यत् भवता कृतानां सर्वेषां दुष्टकर्मणाम् उत्तरं न भविष्यति?'|Did you really think there wouldn't be an answer for all the bad things you've done?'|क्या आपने सचमुच सोचा था कि आपके द्वारा किए गए सभी बुरे कामों का कोई उत्तर नहीं होगा?'
चन्द्रः स्वकिरणैः शीतलतामेव प्रसारयति सर्पः स्वमुखात् विषमेव उद्गिरति।|The moon showers nectar with its cool rays and the snake spits out poison from its tail.|चन्द्रमा अपनी शीतल किरणों से अमृत बरसाता है और नाग अपने फन से विष उगलता है।
यस्य यादृशः स्वभावः भवति सः तादृशमेव गुणान् प्रकटयति।|One's qualities are expressed according to one's nature.|जिसका जिस प्रकार स्वभाव है, वह उस प्रकार गुण प्रकट करते है।
एतत् कम्बलं कम्पयतु।|Shake off this blanket.|इस कंबल को झाड़ दो।
अमृतं किरति हिमांशुः, विषम् एव फणी समुद्गिरति।|The moon showers nectar with its cool rays and the snake spits out poison from its tail.|चन्द्रमा अपनी शीतल किरणों से अमृत बरसाता है और नाग अपने फन से विष उगलता है।
गुणम् एव वक्ति साधुः दोषम् असाधुः प्रकाशयति॥|The saint speaks only of virtue, and the unrighteous reveals evil.|संत केवल सद्गुण की बात करता है, और अधर्मी बुराई प्रकट करता है।
वृषभाः परस्परं युध्यन्ते।|The Bulls fight with each other.|साँड़ एक दूसरे से लड़ते हैं।
जनाः निर्यासोपयोगेन पत्राणि योजयन्ति।|People stick papers using gum.|लोग गोंद की सहायता से पन्नों को जोड़ते हैं।
वाताटाः आकाशे डयन्ते।|The Kites fly in the sky.|पतंग आकाश में उड़ते हैं।
पाथेयपत्रे तेन भोजनम् अनीयत।|The Food was brought in a tiffin carrier by him.|उसके द्वारा भोजनपात्र में भोजन लाया गया ।
पिता दिनपत्रिकां पुत्रेण वाचयति।|The Father gets the newspaper read by the son.|पिता अपने बेटे से समाचारपत्र पढ़़वाता है।
अखण्डभारतमानचित्रे एते देशाः अपि गण्यन्ते स्म।|These countries also werecounted in the map of the Undivided Bharata.|ये देश भी अखंड भारत के मानचित्र में गिनें जाते थें।
भाजनमपि त्वं शीघ्रं विजानीहि।|You get to know how to divide quickly as well.|तुम भाग करना भी शीघ्र ही सीखो।
कति वासराः निर्गताः किन्तु त्वं ततः न प्रत्यागतः।|How many days have passed, but you haven't returned from there yet.|कितने दिन बीत गए हैं, लेकिन तुम अभी तक वहाँ से वापस नहीं आए हो।
रामस्य अयनम् इति रामायणं भवति।|The journey of Rama is called Ramayana.|राम की यात्रा को रामायण कहा जाता है।
सप्ताहान्ते गोशालादर्शनार्थं गन्तास्मः वयम्।|We are going to visit the cowshed over the weekend.|हम सप्ताहांत में गोशाला का दर्शन करने जाएंगे।
क्षणशः कणशः च एव विद्याम् अर्थं च साधयेत्।|One may attain knowledge and wealth every second and collecting grain after grain.|क्षण-क्षण और कण-कण से ज्ञान और अर्थ प्राप्त कर सकते हैं।
क्षण-त्यागे कुतः विद्या, कण-त्यागे कुतः धनम्।।|Where is knowledge in renunciation of moments, where is wealth in renunciation of things?|क्षणत्याग में कहां विद्या, कणत्याग में कहां धन।
चक्षुषा मनसा वाचा कर्मणा च चतुर्विधम् प्रसादयति यः लोकं तं लोकः अनुप्रसीदति॥|He who pleases the world with the eye, mind, speech and action, the world remains pleased.|जो नेत्र, मन, वाणी और कर्म इन चारों से संसार को प्रसन्न करता है, उसी से संसार प्रसन्न रहता है।
यः नेत्राभ्यां मनसा वाण्या कर्मिभिः च लोकं तोषयति तेनैव लोकः तुष्टः भवति।|He who pleases the world with the eye, mind, speech and action, the world remains pleased.|जो नेत्र, मन, वाणी और कर्म इन चारों से संसार को प्रसन्न करता है, उसी से संसार प्रसन्न रहता है।
