Sanskrit|English|Hindi
श्रीकृष्णः - अन्यविधाः भक्ताः प्रायशः विविधकामनाभिः युक्ताः भवन्ति।||
तेषु वासुदेवः सर्वम् इति भावना न दृश्यते।||
एतादृशाः स्वभावपरवशाः मनुष्याः मम शरणागतिम् अस्वीकृत्य स्वकामनापूर्तये अनेकान् उपायान्, नियमान् च धारयन्ति, अन्यदेवान् प्रपद्यन्ते, अनुपासते च।||
अर्जुनः - तर्हि भवान् तान् स्वदिशि कथं वा न कर्षयति प्रभो?
श्रीकृष्णः - तथा न शक्यते अर्जुन।||
मया तेभ्यः स्वातन्त्र्यं दत्तमस्ति, अतः तस्य अपहरणम् अनुचितम्।||
प्रत्युत यः मनुष्यः यं देवं पूजयितुम् इच्छति, तं प्रति अहं तस्य श्रद्धां दृढीकरोमि।||
सः तया श्रद्धया युक्तः सकामभावेन तं देवं पूजयति।||
परन्तु विशेषवार्ता यत् तया उपासनया सः यत्फलं प्राप्नोति, तत् तु  मया एव विहितं फलं स्यादिति।||
किन्तु सकामभावेन देवोपासनां कर्तारः ते अल्पबुद्धयः भवन्ति, एवम् अन्तवत्, उत्पत्तिविनाशशीलं फलं च प्राप्नुवन्ति, न वा ते मां प्राप्नुयुः।||
एतादृशाः अन्यदेवपूजकाः भक्ताः अधिकाद् अधिकं देवानां पुनरावर्तिनः लोकान्  प्राप्तुम् अर्हेयुः, परं मे भक्ताः तु मामेव प्राप्नुवन्ति।||
अर्जुनः - यदि ते त्वामेव प्राप्नुयुः, तर्हि सर्वे मनुष्याः तव भक्ताः किमर्थं न भवन्ति भगवन्?
श्रीकृष्णः - पार्थ ! बुद्धिरहिताः मनुष्याः मम अनाशिनं परं भावम् अजानन्तः, अव्यक्तं परमात्मानं मां जन्ममरणधर्माणं सामान्यं मनुष्यं मन्यन्ते।||
अतः ते कथं वा मम भक्ताः भवेयुः? इति।|So how can they be my devotees? so far.|तो वे मेरे भक्त कैसे हो सकते हैं?ऐसा।
(गीता -७/२०-२४)||
दक्ष-अध्वर-ध्वंस-विधान-दक्षं दम्भोलि-तुल्य-आयत-बाहु-वृन्दम् फाल-उज्ज्वलत्-नेत्र-हुताशनेन भस्मीकृत-अरिं भज वीरभद्रम्॥|Worship VeeraBhadra, who turned enemies to ashes, who's skilled in the procedure of destroying the sacrifice of Daksha, who has multiple arms lengthy like Indra's Vajra, whose forehead is shining due to the fire of his eyes.|दक्ष-अध्वर-ध्वंस-विधान-दक्षं दम्भोलि-तुल्य-आयत-बाहु-वृन्दम् फाल-उज्ज्वलत्-नेत्र-हुताशनेन भस्मीकृत-अरिं भज वीरभद्रम्॥|शत्रुओं को भस्म करने वाले, दक्ष के यज्ञ को नष्ट करने में कुशल, इंद्र के वज्र के समान जिनकी कई भुजाएं हैं, जिनके नेत्रों की अग्नि से मस्तक चमक रहा है, उन वीरभद्र की पूजा करें।|Worship VeeraBhadra, who turned enemies to ashes, who's skilled in the procedure of destroying the sacrifice of Daksha, who has multiple arms lengthy like Indra's Vajra, whose forehead is shining due to the fire of his eyes.
विसंज्ञितं विक्लिन्नं भीतं निर्वस्त्रं निश्शस्त्रं स्त्रियं बालं वृद्धम् अन्ययोधृव्यस्तं दीनं शरणान्वितं च न हन्यात्।|Do not kill a person who is faint, distressed, frightened, undressed, unarmed, woman, child, old man, engaged in war with others/ averse, speaking meek words and a person who has come to the shelter.|मूर्छित, विकल, भयभीत, वस्त्र खोल देने वाला, शस्त्रहीन, स्त्री, बालक, वृद्ध, दूसरे से युद्ध में व्यस्त/ विमुख, दीनवाक्यों को बोलने वाला तथा शरण में आये हुए व्यक्ति की हत्या नहीं करनी चाहिए।।
मूर्च्छितम् विकलं भीतम् अकच्छं शस्त्र-वर्जितम् स्त्रियं बालं तथा वृद्धम् अशस्त्रम् अन्ययोधिनम्॥|Do not kill a person who is faint, distressed, frightened, undressed, unarmed, woman, child, old man, engaged in war with others/ averse, speaking meek words and a person who has come to the shelter.|मूर्छित, विकल, भयभीत, वस्त्र खोल देने वाला, शस्त्रहीन, स्त्री, बालक, वृद्ध, दूसरे से युद्ध में व्यस्त/ विमुख, दीनवाक्यों को बोलने वाला तथा शरण में आये हुए व्यक्ति की हत्या नहीं करनी चाहिए।।
परश्वः पितामहः आगन्ता।|Grandfather will arrive overmorrow.|परसों दादाजी आयेंगे।
तव वाहनं मदीयात् तीव्रतरम् अस्ति।|Your vehicle is faster than mine.|तुम्हारा वाहन मेरे से तीव्र है।
सा मुनिं दृष्ट्वा प्रणमति।|She bows upon seeing the sage.|वह मुनि को देखकर प्रणाम करती है।
विद्या मम प्रतिवेशिनी अस्ति।|Vidya is my neighbour.|विद्या मेरी पड़ोसन है।
लवपुरं पुरा आर्यावर्ते आसीत्।|Lahore was once in India.|लाहौर पहले आर्यावर्त में था।
इयं गौः कियत् दुग्धं ददाति।|How much milk this cow gives?|यह गाय कितना दूध देती है?
तपस्वी जले तपः तपति।|The ascetic meditates in the water.|तपस्वी जल में तप करता है।
सर्वे बालकाः क्रीडन्ति।|All the children play.|सभी बच्चें खेलते हैं।
सा रुदन्तं बालं ताडयति।|She beats the crying child.|वह रो रहे बच्चे को पिटती है।
नववधूः पतिं त्यक्तुम् इच्छति।|The new bride wants to leave the husband.|नई दुल्हन पति को छोड़ना चाहती है।
धारावाहिकं गीताप्रश्नोत्तरम् -४२||
युद्धक्षेत्रे श्रीकृष्णार्जुनयोर्मध्ये यः योगसम्बद्धः संवादः प्रवर्तमानः वर्तते, तदेव कथनं राजभवने स्थितः सञ्जयः यथावत् धृतराष्ट्रं श्रावयन् अस्ति।||
अयं क्रमः धारावाहिकतया उभयथा प्रवर्तमानः वर्तते।||
अस्मिन् सप्तमाध्याये भगवान् ज्ञानविज्ञानमाध्यमेन स्वकीया सर्वव्यापकता, सूत्रमणिवत् सर्वत्र स्वस्वरूपस्य व्याप्तिः इत्यादिविषयेषु अर्जुनं प्रबोधयन् अस्ति।||
अस्य अध्यायस्य अन्तिमभागस्य प्रश्नोत्तरम् एवमस्ति -
अर्जुनः - ते ज्ञानरहिताः तव परमं भावं न जानन्ति इति तु स्वाभाविकम् एव।||
न जानन्तु नाम ते, परन्तु भवान् तेषां पुरतः वास्तविकरूपेण न प्रकटीभवति इत्यत्र किं कारणं स्यात् भगवन्?
श्रीकृष्णः - अर्जुन! यदा ते पिहितज्ञानाः, विमूढाः माम् अजन्मानम्, अविनाशिनं च न मन्यन्ते, तदा स्वयोगमायया समावृतोऽहं तेषां सम्मुखे कथं वा प्रकटीभवेयम्? तत्तु न शक्यते मया कथमपि।||
अर्जुनः - भवन्तं तद्योगमायायाः आवरणं न आवृणुयात् किम्?
श्रीकृष्णः - नहि अर्जुन ! अहन्तु अतीतानि, वर्तमानानि, भविष्याणि च सर्वाणि भूतानि सम्यक् जानामि, परन्तु मायामोहितेषु तेषु जीवेषु न कश्चनापि माम् अभिजानाति।||
अर्जुनः - ते भवन्तं न जानन्ति, इत्यत्र किं मुख्यकारणम्?
श्रीकृष्णः - हे भारत! तेषां मे अनवबोधनविषये मुख्यकारणं तु रागद्वेषजनितः द्वन्द्वमोहः एव।||
एतेन द्वन्द्वमोहेन एव सर्वे प्राणिनः जन्ममरणरूपां संसृतिम् अधिगच्छन्ति।||
अर्जुनः - तर्हि, किं भगवन्! सर्वे प्राणिनः, मनुष्याः वा द्वन्दमोहेन सदा समावृताः एव सन्ति?
श्रीकृष्णः - सर्वे न, अर्जुन! येषां पुण्यकर्तृ२णां मनुष्याणां पापानि नष्टानि स्युः, ते द्वन्दमोहादिभ्यः विमुक्ताः भवन्ति, ते च दृढव्रताः सन्तः मामेव भजन्ति।||
अर्जुनः - ते दृढव्रताः सन्तः त्वां भजन्ति, इत्यनेन कार्येण तेषां किं भवेत्?
श्रीकृष्णः - अर्जुन! ये जन्ममरणादिदुःखेभ्यः मुक्तिं लब्धुम् इच्छन्ति, ते केवलं मामेव समाश्रित्य तदर्थं प्रयतन्ते।||
ते तत् ब्रह्म, अखिलम् अध्यात्मम्, अखिलं कर्म च जानन्ति।||
एवमेव ते अधिभूतम्, अधिदैवम्, अधियज्ञं चेत्यनेन सहैव माम् अर्थात् 'वासुदेवः सर्वम्' इति समग्ररूपं जानन्ति।||
अन्यच्च, अन्तकाले ते अनन्यभक्ताः मामेव प्राप्नुवन्ति इति।||
(गीता - ७/२५-३०)||
इति श्रीमद्भगवद्गीतामूलग्रन्थम् अनुसृत्य सज्जीकृतस्य अस्य प्रश्नोत्तरक्रमस्य ज्ञानविज्ञानयोगनामकः सप्तमोऽध्यायः सम्पूर्णः।||
सहस्रं श्यामकर्णान् अश्वान् पश्यति सः।|He saw a thousand black-eared horses.|उसे एक हजार काले कान वाले घोड़े दिखाई देते हैं।
दर्शनमात्रेण उपेक्षा न उचिता।|Neglect is not appropriate merely by sight.|केवल देखकर उपेक्षा उचित नहीं है।
तं दृष्टिपथि स्थापय।|Keep an eye on him.|उस पर नज़र रखना।
सा तस्य दृष्टिपथम् आगतवती।|She came into his sight.|वह उसकी नजरों में आ गयी।
विश्वं भर्तुं समर्थः असि, भरणात् भैरवः स्मृतः, त्वत्तः भेष्यति कालः अपि, ततः त्वं कालभैरवः॥|You are remembered as Bhairava because you are capable of nourishing the world. Even death is scared of you, hence, you are known as Kalabhairava.|विश्व का पालन-पोषण करने में सक्षम होने के कारण आपको भैरव के रूप में याद किया जाता है। आपसे मृत्यु भी डरती है इसलिए आप कालभैरव के नाम से जाने जाते हैं।
गुणवान् जनः एव अधिकान् क्लेशान् सम्मुखीकरोति प्रायः निर्गुणः जनः तु सुखी एव तिष्ठति यथा शुकं तु जनाः पञ्जरे बध्नन्ति किन्तु काकाः स्वेच्छाचारिणः भवन्ति।|The virtuous suffers and the one with vices remains happy. The parrot is caged for its beauty but the crow roams freely in the sky.|गुणवान को क्लेश भोगना पड़ता है और निर्गुण सुखी रहता है । तोता अपनी सुंदरता के कारण पिंजरे में डाल दिया जाता है परंतु कौवा आकाश में स्वच्छन्द विचरण करता है।
गुणवन्तः क्लिश्यन्ते प्रायेण, भवन्ति निर्गुणाः सुखिनः, बन्धनम् आयान्ति शुकाः यथेष्ट-सञ्चारिणः काकाः।||The virtuous suffers and the one with vices remains happy. The parrot is caged for its beauty but the crow roams freely in the sky.|गुणवान को क्लेश भोगना पड़ता है और निर्गुण सुखी रहता है । तोता अपनी सुंदरता के कारण पिंजरे में डाल दिया जाता है परंतु कौवा आकाश में स्वच्छन्द विचरण करता है।
प्रतिवर्षं पाठ्यपुस्तकस्य समीक्षां कर्तुं शिक्षामन्त्रालयेन एनसीईआरटी इत्यस्मै निर्देशाः दत्ताः, तृतीयषष्ठकक्षयो: नूतनं पुस्तकं प्रकाशितम्।|The education ministry has given instructions to the NCERT to review the textbook every year and a new book has been released for classes III and VI.|शिक्षा मंत्रालय ने एनसीईआरटी को हर साल पाठ्यपुस्तक की समीक्षा करने के निर्देश दिए हैं और तीसरी और छठी कक्षा के लिए एक नई किताब जारी की गई है।
शिक्षामन्त्रालयेन राष्ट्रियशैक्षिकसंशोधनप्रशिक्षणपरिषदः (एनसीईआरटी) वार्षिकरूपेण स्वपाठ्यपुस्तकानां समीक्षां कृत्वा नूतनशैक्षणिकसत्रस्य आरम्भात् पूर्वं तान् अद्यतनीकर्तुमुक्तम्।|The education ministry has asked the National Council for Educational Research and Training (NCERT) to review its textbooks annually and update them before the start of the new academic session.|शिक्षा मंत्रालय ने राष्ट्रीय शैक्षिक अनुसंधान और प्रशिक्षण परिषद (एनसीईआरटी) से सालाना अपनी पाठ्यपुस्तकों की समीक्षा करने और नए शैक्षणिक सत्र की शुरुआत से पहले उन्हें अपडेट करने को कहा है।
अधुना यावत् एनसीईआरटी-पाठ्यपुस्तकानां अद्यतनीकरणस्य मार्गदर्शिकाः नासीत्।|Until now, there were no guidelines for updating NCERT textbooks.|अभी तक एनसीईआरटी पाठ्यपुस्तकों को अपडेट करने के लिए कोई दिशानिर्देश नहीं थे।
परन्तु एनसीईआरटीद्वारा २०१७तः समये समये पाठ्यपुस्तकानां समीक्षां कृत्वा तेषां साहित्यम् अद्यतनं कृतम्।|However, NCERT has periodically reviewed the textbooks since 2017 and updated their literature.|हालाँकि, एनसीईआरटी ने 2017 से समय-समय पर पाठ्यपुस्तकों की समीक्षा की है और उनके साहित्य को अद्यतन किया है।
एनसीईआरटी पुस्तकानि, एकवारं प्रकाशितानि, बहुवर्षपर्यन्तं समानरूपेण न तिष्ठेयुः।|NCERT books, once published, may not remain the same for many years.|एनसीईआरटी की किताबें एक बार प्रकाशित होने के बाद कई वर्षों तक वैसी ही नहीं रह सकतीं।
प्रतिवर्षं मुद्रणात् पूर्वं तेषां समीक्षा करणीयम् अस्ति तथा च यदि किमपि परिवर्तनं भवति अथवा केचन नूतनाः तथ्याः योजयितव्याः सन्ति तर्हि पुस्तकेषु तेषां समावेशः करणीयः।|They need to be reviewed every year before printing and if there are any changes or some new facts need to be added, they need to be included in the books.|छपाई से पहले हर साल उनकी समीक्षा की जानी चाहिए और यदि कोई बदलाव हो या कुछ नए तथ्य जोड़ने की जरूरत हो तो उन्हें किताबों में शामिल करना होगा।
यथा कृत्रिमबुद्धिः (AI) इत्यादयः विषयाः।|जैसे कि कृत्रिम बुद्धिमत्ता (एआई)।|such as artificial intelligence (AI).
चित्रं - प्रतीकात्मकम्।|Image - for illustration.|चित्र - प्रतीकात्मक।
नरेन्द्रमोदिने षड्वर्षाणि यावत् निर्वाचनप्रतिबन्धस्य याचिका न्यायालयेन निरस्तीकृता।||कोर्ट ने नरेंद्र मोदी पर छह साल का चुनाव प्रतिबंध लगाने की मांग वाली याचिका खारिज कर दी।
प्रधानमन्त्री नरेन्द्रमोदी षड्वर्षाणि यावत् निर्वाचनं कर्तुं अयोग्यः इति घोषयितुं याचिका दिल्ली उच्चन्यायालयेन न अङ्गीकृता।|The Delhi High Court has rejected a plea seeking to declare Prime Minister Narendra Modi ineligible to contest elections for six years.|दिल्ली हाई कोर्ट ने प्रधानमंत्री नरेंद्र मोदी को छह साल तक चुनाव लड़ने के लिए अयोग्य घोषित करने की मांग वाली याचिका खारिज कर दी है।
उत्तरप्रदेशे निर्वाचनसभायां प्रधानमन्त्री मोदी आचारसंहिता उल्लङ्घितवान् इति याचिकाकर्ता आरोपितवान्।|The petitioner alleged that Prime Minister Narendra Modi violated the code of conduct during an election rally in Uttar Pradesh.|याचिकाकर्ता ने आरोप लगाया कि प्रधानमंत्री नरेंद्र मोदी ने उत्तर प्रदेश में एक चुनावी रैली के दौरान आचार संहिता का उल्लंघन किया।
याचिका इयम् अधिवक्त्रा आनन्द-एस-जोन्धलेन स्थापिता आसीत्।|The petition was filed by advocate Anand S Jondhal.|याचिका वकील आनंद एस जोंधल ने दायर की थी।
न्यायाधीशसचिनदत्तस्य पीठिकया उक्तं यत् याचिकाकर्ता आचारसंहिता उल्लङ्घिता इति पूर्वमेव स्वीकृतवान्।|A bench of Justice Sachin Dutt said the petitioner had already admitted that the code of conduct had been violated.|न्यायमूर्ति सचिन दत्त की पीठ ने कहा कि याचिकाकर्ता पहले ही स्वीकार कर चुका है कि आचार संहिता का उल्लंघन हुआ है।
सर्वोच्चन्यायालयः निर्वाचन-आयोगाय निर्देशं दातुं न शक्नोति।|The Supreme Court cannot give directions to the Election Commission.|सुप्रीम कोर्ट चुनाव आयोग को निर्देश नहीं दे सकता।
याचिकाकर्ता निर्वाचन-आयोगस्य समीपं पूर्वं गतः अस्ति, आयोगः तस्य स्वतन्त्रतया विचारं कर्तुं शक्नोति।|The petitioner has approached the Election Commission earlier and the Commission can consider it freely.|याचिकाकर्ता ने पहले भी चुनाव आयोग से संपर्क किया है और आयोग इस पर स्वतंत्र रूप से विचार कर सकता है।
कनक-धारा-यज्ञाय कलटी सज्जा।|Kalati prepared for Kanakadharayajna.|कलटी ने कनकधारयज्ञ की तैयारी की।
कालटी> जगद्गुरोः आदिशङ्करस्य जन्मस्थानम् इति प्रथितः कालटीग्रामः कनकधारायज्ञाय सज्जा भवति।|Kalti> Kalti village, famous as the birthplace of Jagadguru Adi Shankara, is getting ready for the Kanakadhara Yajna.|कल्टी > जगद्गुरु आदि शंकराचार्य की जन्मस्थली के रूप में प्रसिद्ध कल्टी गांव कनकधारा यज्ञ के लिए तैयार हो रहा है।
श्री शङ्करस्य कुलदेवता-मन्दिरे मेय् मासस्य अष्टमदिनाङ्कतः द्वादश दिनाङ्कपर्यन्तं यज्ञः प्रचलिष्यते।|The yajna will be held from the 8th to the 12th of May at the family deity temple of Sri Shankara.|यज्ञ 8 से 12 मई तक श्री शंकर के पारिवारिक देवता मंदिर में होगा।
३२ यज्ञाचार्यैः विधिवत् मन्त्रोच्चारणेन पावितानि कनकामलकानि भक्तेषु लब्धुं सन्दर्भः अत्र अस्ति।|There is a reference here to the devotees receiving golden lotuses purified by the ritual chanting of mantras by the 32 yajna officators.|यहां भक्तों को 32 यज्ञाचार्यों द्वारा मंत्रोच्चारण द्वारा शुद्ध किये गये स्वर्ण कमल प्राप्त करने का सन्दर्भ है।
स्वभावरूपः संसारदर्पण इत्येकं प्रातश्चिन्तनम्||
संसारः कश्चन दर्पणो वर्तते। स्वकीयो विचारो हि स्वस्वरूपः अस्ति।||
दर्पण एष यदि असद्दृष्ट्या अवलोक्यते तर्हि संसारोऽयम् असद्रूपो दृश्यते, पापदृष्ट्या अवलोक्यते चेदयं पापमयो दृश्यते।||
एवमेव यदि पुण्यदृष्ट्या अयम् अवलोक्यते तर्हि संसारोऽयं पुण्यमयो दृश्यते।||
अतो यथा स्वकीयः स्वभावः तथा हि संसाररूपः।||
उक्तमस्ति - 'यादृशी भावना यस्य सिद्धिर्भवति तादृशी' इति।||
गुजरात्ततः उन्मादकवस्तूनि संग्रहीतानि।|Intoxicating substances collected from Gujarat.|गुजरात से एकत्रित की गई अजीबोगरीब चीजें।
पोर्बन्धर्> ६०० कोटिरूप्यकाणं मूल्ययुक्तानि उन्मादकवस्तूनि पाकिस्थानस्य नौकातः संग्रहीतानि।|Porbandhar> Crazy goods worth Rs 600 crore were recovered from a Pakistani boat.|पोरबंदर> पाकिस्तानी नाव से 600 करोड़ रुपये का सामान बरामद।
86 किलोग्राम वजन वाली ये वस्तुएं तटरक्षक बल द्वारा एकत्र की गईं।|The items, weighing 86 kg, were collected by the Coast Guard.|86 किलोग्राम वजन वाली ये वस्तुएं तटरक्षक बल द्वारा एकत्र की गईं।
१५ जनाः नौकातः संग्रहीताः।|15 people were collected from the boat.|नाव से 15 लोगों को निकाला गया।
उत्तराञ्चलप्रान्तस्य संस्कृतभारत्या: दिनद्वयस्य रान्तसमीक्षायोजनागोष्ठी सम्पन्ना।|Sanskrit Bharati of Uttaranchal Province held a two-day Ranta review planning seminar.|उत्तरांचल प्रांत की संस्कृत भारती ने दो दिवसीय रांता समीक्षा योजना संगोष्ठी का आयोजन किया।
उत्तराञ्चलप्रान्तस्य संस्कृतभारत्या: दिनद्वयस्य प्रान्तसमीक्षायोजनागोष्ठ्याम् उत्तराखण्डस्य त्रयोदशजनपदेभ्य: खण्डश: जनपदश: विभागश: प्रान्तीया: दायित्ववन्त: कार्यकर्तार: हरिद्वारे समीक्षार्थम् एकत्रिता: अभवन्।|The two-day provincial review planning seminar of Sanskrit Bharati of Uttaranchal province brought together responsible provincial cadres from thirteen janapadas of Uttarakhand in blocks, janapadas and departments in Haridwar for review.|उत्तरांचल प्रांत के संस्कृत भारती के दो दिवसीय प्रांतीय समीक्षा योजना सेमिनार में उत्तराखंड के तेरह जनपदों के ब्लॉक, जनपदों और विभागों के जिम्मेदार प्रांतीय कार्यकर्ताओं को समीक्षा के लिए हरिद्वार में एकत्र किया गया।
यत्र विभिन्नसत्रेषु गतवर्षस्य कार्याणां समीक्षा अभवत् च आगामीवर्षस्य नूतनयोजनाकार्यक्रमाणां योजना अभवत्।|The various sessions reviewed the activities of the past year and planned new planning activities for the coming year.|विभिन्न सत्रों में पिछले वर्ष की गतिविधियों की समीक्षा की गई और आगामी वर्ष के लिए नई योजना गतिविधियों की योजना बनाई गई।
सर्वद्रव्येषु विद्या एव द्रव्यम् आहुः अनुत्तमम् अहार्यत्वात् अनर्घ्यत्वात् अक्षयत्वात् च सर्वदा।।|Among all things, the best is education, due to it being unstealable, invaluable and indestructible always.|सभी वस्तुओं में सर्वोत्तम शिक्षा है, क्योंकि वह सदैव अचल, अमूल्य और अविनाशी होती है।
अत्रिपुत्रः महातेजा दुर्वासा इति विश्रुतः प्रचण्डः सर्वलोकानां क्षोभकारी महातपाः॥|The son of Atri is very glorious and well known as Durvāsā, the fierce one and one who perturbs all the worlds and is a great ascetic.|अत्रि का पुत्र अत्यंत तेजस्वी और दुर्वासा के नाम से प्रसिद्ध है, वह उग्र, समस्त लोकों को क्षुब्ध करने वाला तथा महान तपस्वी है।
युवावस्था जीवनं चित्तं छाया लक्ष्मीः स्वामित्वं च एतानि षड्वस्तूनि अनित्यानि सन्ति अतः एतादृशम् अवगत्य धर्मम् आचरतु सदा।|Youth, life, mind, shadow, wealth and dominion - these six things are always fickle, not permanent, understanding that the conduct should be in accordance with religion.|यौवन, जीवन, चित्त, छाया, धन और प्रभुता - ये छह वस्तुएँ सदैव चंचल हैं, स्थायी नहीं है, ऐसा समझकर धर्म के अनुकूल आचरण होना चाहिए।
यौवनं जीवनं चित्तं छाया लक्ष्मीः च स्वामिता चंचलानि षट् एतानि ज्ञात्वा धर्मरतः भवेत्॥|Youth, life, mind, shadow, wealth and dominion - these six things are always fickle, not permanent, understanding that the conduct should be in accordance with religion.|यौवन, जीवन, चित्त, छाया, धन और प्रभुता - ये छह वस्तुएँ सदैव चंचल हैं, स्थायी नहीं है, ऐसा समझकर धर्म के अनुकूल आचरण होना चाहिए।
विनायकः मां विवाह्य नेष्यति।|Vinayaka will take me after marrying me.|विनायक मुझे विवाह कर ले जाएगा।
वानरः सीतां प्रणमति।|The monkey bows to Sita.|वानर सीता को प्रणाम करता है।
तत्र उपविश्य वदतु भवान्।|Thou sit there and speak.|वहाँ बैठकर बात कीजिए आप।
मम मातामहः पण्डितः आसीत्।|My maternal grandpa was a scholar.|मेरी नाना विद्वान् थें।
गुरुं परितः शिष्याः नृत्यन्ति।|The disciples dance around the teacher.|शिष्य गुरु के चारों ओर नृत्य करते हैं।
मम आभूषणम् अन्विष्य अत्र आनय।|After searching for my ornament, bring it here.|मेरे आभूषण को ढूंढकर यहाँ लाओ।
बालब्रह्मचारी कदापि स्त्रीं न अपश्यत्।|The young celibate never saw a woman.|बाल ब्रह्मचारी ने कभी महिला नहीं देखी।
लक्ष्मणः सदा रामम् अनुगच्छति।|Lakshmana always follows Ram.|लक्ष्मण सदा राम का अनुसरण करते हैं।
गजस्य उपरि राजकुमारः उपविष्टः अस्ति।|The prince is seated atop the elephant.|राजकुमार हाथी के ऊपर बैठा हुआ है।
मण्डलाधिकारी शठः अस्ति।|The district magistrate is corrupt.|जिलाधिकारी भ्रष्ट है।
लोकसभानिर्वाचनं - द्वितीयसोपानम् अद्य।|Lok Sabha elections - second step today.|लोकसभा चुनाव - दूसरा पड़ाव आज।
८८ मण्डलेषु मतदानमपेक्षन्ते।|88 districts are expected to vote.|88 जिलों में मतदान होने की उम्मीद है।
नवदिल्ली> भारते लोकसभानिर्वाचनस्य द्वीतीयचरणम् अद्य विदधाति।|New Delhi> The second phase of the Lok Sabha elections in India will be held today.|नई दिल्ली - भारत में लोकसभा चुनाव के दूसरे चरण का मतदान आज होगा।
