Sanskrit|English|Hindi
वृक्षे एकमपि पर्णं न दृश्यते।|Not a single leaf is seen on the tree.|पेड़ पर एक भी पत्ता नहीं दिखता है।
अङ्गविन्यासविशेषः भवति नर्तनम्।|Special body movements is the dance.|विशेष शारीरिक आंगविन्यास नृत्य होता है।
दाक्ष्यम् एक-पदं धर्म्यं दानम् एक-पदं यशः सत्यम् एक-पदं स्वर्ग्यं शीलम् एक-पदं सुखम्॥|The only way to do Dharma is efficiency. Giving charity to the right person increases fame. The only way to heaven is truth. The only way to attain happiness is character.|धर्म करने का एकमात्र उपाय दक्षता (कुशलता) है। योग्य पात्र को दान देने से यश बढ़ता है। स्वर्ग जाने का एकमात्र मार्ग सत्य है । सुख प्राप्त करने का एकमात्र उपाय शील (चरित्र) है।
धर्मकरणस्य एकः उपायः दक्षता पटुता वा भवति। यशः प्राप्तुं दानम्। स्वर्गप्राप्तुं सत्यं सुखं प्राप्तुं च शीलम् उपायः भवति।|The only way to do Dharma is efficiency. Giving charity to the right person increases fame. The only way to heaven is truth. The only way to attain happiness is character.|धर्म करने का एकमात्र उपाय दक्षता (कुशलता) है। योग्य पात्र को दान देने से यश बढ़ता है। स्वर्ग जाने का एकमात्र मार्ग सत्य है । सुख प्राप्त करने का एकमात्र उपाय शील (चरित्र) है।
विवेकानन्दस्मारके प्रधानमन्त्रिणः ४५ घण्टाः पर्यन्तं दीर्घं ध्यानं प्रारब्धम्|PM launches 45-hour long meditation at Vivekananda memorial|प्रधानमंत्री ने विवेकानन्द स्मारक पर 45 घंटे लम्बे ध्यान की शुरूआत की
प्रधानमन्त्री नरेन्द्रमोदी कन्याकुमार्याः विवेकानन्दशिलास्मारके ४५ घण्टापर्यन्तं दीर्घं ध्यानं प्रारब्धवान्।|Prime Minister Narendra Modi has launched a 45-hour long meditation at the Vivekananda stone memorial in Kanyakumari.|प्रधानमंत्री नरेन्द्र मोदी ने कन्याकुमारी के विवेकानन्द पत्थर स्मारक पर 45 घण्टे लम्बे ध्यान की शुरूआत की।
गुरुवासरे सायंकाले प्रधानमन्त्री मोदी तिरुवनन्तपुरमतः चक्रविमानेन कन्याकुमारीनगरं गत्वा अत्रत्य भगवती-अम्मानमन्दिरे प्रार्थनां कृतवान्।|On Thursday evening, Prime Minister Narendra Modi flew from Thiruvananthapuram in a wheeled plane to Kanyakumari and offered prayers at the Bhagavati Amman Temple here.|प्रधानमंत्री नरेंद्र मोदी गुरुवार शाम तिरुवनंतपुरम से पहिएदार विमान से कन्याकुमारी के लिए उड़ान भरी और यहां भगवती अम्मन मंदिर में पूजा-अर्चना की।
तदनन्तरं प्रधानमन्त्री मोदी नौकायानेन विवेकानन्दशिलास्मारकं प्राप्य ध्यानं प्रारभत।|Prime Minister Modi then took a boat ride to the Vivekananda stone memorial and began his meditation.|इसके बाद प्रधानमंत्री मोदी ने नाव की सवारी करके विवेकानन्द पत्थर स्मारक तक पहुंचे और अपना ध्यान शुरू किया।
पीएम मोदी इत्यस्य ध्यानं जूनमासस्य प्रथमदिनाङ्कं पर्यन्तं भविष्यति।|PM Modi’s meditation will be till June 1st.|पीएम मोदी का ध्यान 1 जून तक रहेगा।
कान्यकुमारीनगरस्य प्रसिद्धे भगवती अम्मानमन्दिरे प्रधानमन्त्री मोदी प्रार्थनां कृतवान।|Prime Minister Narendra Modi offered prayers at the famous Goddess Amman Temple in Kanyakumari.|प्रधानमंत्री नरेंद्र मोदी ने कन्याकुमारी के प्रसिद्ध देवी अम्मन मंदिर में पूजा-अर्चना की।
श्वेत धौतं शालं च धारयन् प्रधानमन्त्री मोदी प्रथमवारं मन्दिरस्य गर्भगृहे पूजां कृतवान्।|Dressed in a white washed shawl, Prime Minister Modi worshiped in the sanctum sanctorum of the temple for the first time.|सफेद धुली शॉल पहने प्रधानमंत्री मोदी ने पहली बार मंदिर के गर्भगृह में पूजा की।
मन्दिरस्य पुरोहिताः विशेषा आरतीं कृत्वा प्रधानमन्त्रिणं प्रसादं दत्तवन्तः।|The priests of the temple performed a special aarti and offered prasad to the prime minister.|मंदिर के पुजारियों ने विशेष आरती की और प्रधानमंत्री को प्रसाद चढ़ाया।
यदा धनुर्धरः बाणं निष्कासयति तदा बाणः कस्मिंश्चित् मारयेत् अथवा न मारयेत्, परन्तु यदा बुद्धिमानः अनुचितं निर्णयं करोति तदा सः राज्ञा सह सम्पूर्ण राष्ट्र विनाशयितुं शक्नोति।|An arrow shot by a brave archer may or may not kill anyone. But the wisdom used by a wise man can destroy the king as well as the entire nation.|किसी धनुर्धर वीर के द्वारा छोड़ा हुआ बाण संभव है किसी एक को भी मारे या न मारे। मगर बुद्धिमान द्वारा प्रयुक्त की हुई बुद्धि राजा के साथ-साथ सम्पूर्ण राष्ट्र का विनाश कर सकती है।
एकं हन्यात् न वा हन्यात् इषुः मुक्तः धनुष्मता, बुद्धिः बुद्धिमत-उत्सृष्टा हन्यात् राष्ट्रम् असराजकम्।|An arrow shot by a brave archer may or may not kill anyone. But the wisdom used by a wise man can destroy the king as well as the entire nation.|किसी धनुर्धर वीर के द्वारा छोड़ा हुआ बाण संभव है किसी एक को भी मारे या न मारे। मगर बुद्धिमान द्वारा प्रयुक्त की हुई बुद्धि राजा के साथ-साथ सम्पूर्ण राष्ट्र का विनाश कर सकती है।
विद्वान् प्रशस्यते, लोके विद्वान् सर्वत्र गौरवम्, विद्यया लभते सर्वम्, विद्या सर्वत्र पूज्यते।।|In this world, only learned persons receive praise, they are everywhere increasing their pride. Everything is obtained by wealth in the form of knowledge. Vidya is worshiped everywhere.|इस संसार में विद्यावान व्यक्ति ही प्रशंसा प्राप्त करते हैं, उन्हीं का सर्वत्र गौरव बढ़ता है । विद्या रूपी धन से सब कुछ प्राप्त होता है। विद्या सर्वत्र पूजित होती है।
विद्यावान् जनः एव सर्वत्र सम्मानं गौरवं च प्रप्नोति । विद्यया वयं सर्वं प्राप्तुं शक्नुमः। विद्या सर्वत्र सर्वैः च पूजिता भवति।|In this world, only learned persons receive praise, they are everywhere increasing their pride. Everything is obtained by wealth in the form of knowledge. Vidya is worshiped everywhere.|इस संसार में विद्यावान व्यक्ति ही प्रशंसा प्राप्त करते हैं, उन्हीं का सर्वत्र गौरव बढ़ता है । विद्या रूपी धन से सब कुछ प्राप्त होता है। विद्या सर्वत्र पूजित होती है।
