Sanskrit|English|Hindi
अनेन कारणेन तत्रत्याः जनाः भयभीता: जाता: वर्तन्ते।|This has caused the people there to become frightened.|इससे वहां के लोग भयभीत हो गये हैं।
जनानाम् अनुसारेण एषः भूकम्प-हिन्दोलः रात्रौप्रायः सार्ध नववादने (9:33 ततश्च 9:36 वदने अपि अनुभूतः)।|According to people, the quake was felt at about 9:30 pm (9:33 pm and then 9:36 pm).|लोगों के मुताबिक, भूकंप रात करीब साढ़े नौ बजे (9:33 बजे और फिर 9:36 बजे) महसूस किया गया।
चण्डीगढ़मध्ये अपि सामान्यः अल्पप्रभावी भूकम्पः अनुभूतः।|A normal low intensity earthquake was also felt in Chandigarh.|चंडीगढ़ में भी सामान्य कम तीव्रता का भूकंप महसूस किया गया।
सूचनायाः अनुसारेण, हिमाचलप्रदेशस्य कांगड़ाजनपदे अद्यतः 120 वर्षाणि पूर्वं 1905 तमे वर्षे अस्मिन्नेव दिने अप्रैल चतुर्थ्यां एकः विनाशकरः भूकम्पः आगतः आसीत्।|According to the information, a devastating earthquake struck Kangra district of Himachal Pradesh on April 4, 1905, 120 years ago.|जानकारी के मुताबिक, आज से 120 साल पहले 4 अप्रैल 1905 को हिमाचल प्रदेश के कांगड़ा जिले में विनाशकारी भूकंप आया था।
तस्मिन् अवसरे कांगड़ा ध्वस्तीभूतः आसीत्।|Kangra was in ruins on that occasion.|उस समय कांगड़ा खंडहर हो गया था।
चम्बा प्रशासनेन प्रतिपादितं यत् रात्रौ 9.34 वादने भूकम्प-कारणेन जनपदस्य भूरि क्षेत्रेषु जनैः भूकम्प-हिन्डोलाः अनुभूताः।|The Chamba administration confirmed that the quake at 9.34 pm caused tremors in large areas of the district.|चंबा प्रशासन ने पुष्टि की कि रात 9.34 बजे आए भूकंप से जिले के बड़े इलाके में झटके आए।
अस्य भूकम्पस्य केन्द्रम् पांगी इत्याख्ये क्षेत्रे आसीत्।|The epicenter of the quake was in the area called Pangi.|भूकंप का केंद्र पांगी नामक क्षेत्र में था।
भूकम्पस्य कारणेन जातस्य जनधनहानेः विषये संज्ञानम् अभिस्वीकर्तुं प्रकाशयितुं च स्‍थानीयाः अधिकारिणः विनिर्दिष्टाः सन्ति।|Local authorities have been designated to take notice and publish the loss of life and property caused by the earthquake.|स्थानीय अधिकारियों को भूकंप के कारण हुए जान-माल के नुकसान पर ध्यान देने और उसे प्रकाशित करने के लिए नियुक्त किया गया है।
भारत-पेरू-व्यापारोपवेशनसाहमत्यम्।|India-Peru Trade Session Agreement.|भारत-पेरू व्यापार सत्र समझौता
भारतस्य पेरू देशस्य च मध्ये व्यापार-साहमत्य-मन्त्रणोपवेशनस्य सप्तमः चरणः नव दिल्ल्यां समारब्धः अस्ति।|The seventh phase of the Trade Cooperation Forum between India and Peru has kicked off in New Delhi.|भारत और पेरू के बीच व्यापार सहयोग मंच का सातवां चरण नई दिल्ली में शुरू हो गया है।
उभयो: देशयो: मध्ये व्यापार-निवेश- संवर्धनार्थं द्विपक्षीय-सहयोगस्य विवर्धनम् भवति उपवेशनस्य उद्देश्य:।|The objective of the session is to enhance bilateral cooperation to promote trade and investment between the two countries.|सत्र का उद्देश्य दोनों देशों के बीच व्यापार और निवेश को बढ़ावा देने के लिए द्विपक्षीय सहयोग को बढ़ाना है।
एषः पदक्षेपः भारत-पेरू-देशयो: मध्ये आर्थिक-विकासस्य समुन्नयनार्थं, द्वैपाक्षिक-सम्बन्धानां सुदृढीकरणस्य च दिशायां देशयोः प्रतिबद्धतायाः प्रमाणमस्ति इति वाणिज्योद्योग-विभागेन एकस्मिन् सामाजिक-सञ्जालीये सन्देशे प्रोक्तम्।|The move is a testament to the commitment of the two countries to promote economic development and strengthen bilateral relations between India and Peru, the Department of Commerce and Industry said in a social media message.|वाणिज्य और उद्योग विभाग ने एक सोशल मीडिया संदेश में कहा कि यह कदम आर्थिक विकास को बढ़ावा देने और भारत और पेरू के बीच द्विपक्षीय संबंधों को मजबूत करने के लिए दोनों देशों की प्रतिबद्धता का एक प्रमाण है।
कोविड् वैराण्वपेक्षया १०० गुणितः शक्तियुक्तः अणुः आगच्छति।|COVID comes with a molecule 100 times more powerful than the enemy.|COVID से 100 गुना अधिक शक्तिशाली अणु के साथ आता है।
कोविड् वैराण्वपेक्षया शक्तियुक्तः पक्षिज्वरः मानवेभ्यः भीषां जनयति इति वैज्ञानिकाः पूर्वसूचनां प्रसारयन्तः सन्ति।|Scientists are issuing early warnings that bird flu, which is more powerful than the COVID-19 pandemic, is causing fear in humans.|वैज्ञानिक प्रारंभिक चेतावनी जारी कर रहे हैं कि बर्ड फ्लू, जो कि COVID-19 महामारी से भी अधिक शक्तिशाली है, मनुष्यों में भय पैदा कर रहा है।
H5N1 इति पक्षिज्वरस्य विभेदेन एव वैज्ञानिकाः चिन्ताकुलाः जाताः।|It was the distinction of H5N1 bird flu that worried scientists.|यह H5N1 बर्ड फ्लू का भेद था जिसने वैज्ञानिकों को चिंतित कर दिया था।
रोगबाधितेभ्यः ५०% जनाः मृतिं पतिष्यन्ति इत्यस्ति प्रतिवेदनम्।|The report says that 50% of people affected by the disease will die.|रिपोर्ट में कहा गया है कि इस बीमारी से प्रभावित 50% लोगों की मौत हो जाएगी।
पक्षिणः तथा जन्तवः च अनेन वैराणुना बाधित्वा मृतिं यास्यन्ति।|Birds and animals will be infected with this virus and die.|पशु-पक्षी इस वायरस से संक्रमित होकर मर जायेंगे।
नमस्ते कालनाथाय।|Obeisance to you, the Lord of death.|मृत्यु के देवता, आपको नमस्कार है।
नमस्ते कालरूपिणे।|Obeisance to you, the embodiment of death.|मृत्यु स्वरूप आपको नमस्कार है।
नमः भीमाय च उग्राय।|Obeisances to the terrible and fierce one.|भयानक और उग्र को नमस्कार है।
नमस्ते शूलपाणये।|Obeisance to you who holds a spear in the hand.|हाथ में भाला धारण करने वाले तुम्हें नमस्कार है।
यस्मिन् मुखे राम राम इति कीर्तनं चलति सर्वदा तत् मुखम् एव महत् तीर्थम् अस्ति तत् एव मुख्यं क्षेत्रम् अस्ति तत् एव सर्व-कामना-पूरकम् अस्ति।|The mouth through which Ram-Ram is chanted is a great place of pilgrimage. He indeed is the main area and He is the one who fulfills all the wishes.|जिस मुख से राम-राम का जप होता रहता है। वह मुख ही महान तीर्थ है,वही प्रधान क्षेत्र है तथा वही समस्त कामनाओं को पूर्ण करने वाला है।
तत् मुखं तु महातीर्थं तत् मुखं क्षेत्रम् एव च यन्-मुखे राम राम इति तत् मुखं सर्व-कामिकम्।||The mouth through which Ram-Ram is chanted is a great place of pilgrimage. He indeed is the main area and He is the one who fulfills all the wishes.|जिस मुख से राम-राम का जप होता रहता है। वह मुख ही महान तीर्थ है,वही प्रधान क्षेत्र है तथा वही समस्त कामनाओं को पूर्ण करने वाला है।
मूषकः सुप्ते सिंहे कूर्दते।|The mouse jumps upon the slept lion.|चूहा सोते शेर पर कूदता है।
अश्वः अतिवेगेन धावति।|The horse runs at high speed.|घोड़ा उच्च गति से दौड़ता है।
रजकः स्वपत्नीं हिंसति।|The washerman harms his wife.|धोबी अपनी पत्नी की हिंसा करता है।
क्षेत्रपालः भूमिं रक्षति।|The KshetraPala protects the land.|क्षेत्रपाल भूमि की रक्षा करते हैं।
बलदेवः दुर्योधनं शिक्षयति।|Baladeva teaches Duryodhana.|बलराम दुर्योधन को सिखाते हैं।
श्रीवराहः द्राविडैः पूज्यते।|Lord Varaha is worshipped by Dravidians.|भगवान वराह द्राविड़ों द्वारा पूजित होते हैं।
प्रतिदिनं समाचारपत्रं पठ्यते।|The newspaper is read every day.|हर दिन समाचार पत्र पढ़ा जाता है।
मम शिशवे लड्डुकं देहि।|Give my child a laddu.|मेरे बच्चे को लड्डू दो।
मम वस्त्राणि आर्द्राणि सन्ति।|My clothes are wet.|मेरे कपड़े भीगे हुए हैं।
भ्रातृजाया मयि पुत्रवत् स्निह्यति।|The sister-in-law loves me like a son.|भाभी मुझे बेटे की भांति प्यार करती है।
