Sanskrit|English|Hindi
मया वाणिज्यव्याजेन बहूनां धनम् अन्यायपूर्वकम् अपहृतम्। दरिद्रैः कष्टेन अर्जितं धनं निर्ममं मया आत्मसात् कृतं, तेन धनेन च महार्घं कारयानं कृतम्, सुन्दरभवनं च निर्मितम्, इत्यादि शब्दैः तेन पूर्णतः पश्चात्तापः प्रकटीकृतः।|By pretext of business, I unjustly took a lot of money. The money hard-earned by the poor was mercilessly appropriated by me, and with that money, an expensive car was bought, and a beautiful house was built. With such words, he fully expressed his repentance.|
अनेन घटनया ज्ञायते यत् अवैधरीत्या कृतं धनार्जनं केवलं नाशाय, मनःक्लेशाय च भवतीति सः अध्यापकः एवं मां प्रति उक्तवान् आसीत्। पूर्णतः सत्यकथनमेतदिति मयापि प्रत्युत्तरितम्।|From this incident, it is known that money earned through illegal means only leads to destruction and mental distress, the teacher had said to me. I too replied that this is completely true.|
क्वचिद् उक्तमप्यस्ति यत्|It is also said somewhere|
अन्यायोपार्जितं द्रव्यं दशवर्षाणि तिष्ठति।|Unjustly acquired wealth lasts for ten years.|
प्राप्ते चैकादशे वर्षे समूलं च विनश्यति।।|Upon reaching the eleventh year, it is completely destroyed.|
कृष्णः गोचारणसमये वेणुं वादयति।|Krishna plays the flute while herding the cows.|कृष्ण गाय चराते समय बांसुरी बजाते हैं।
श्रीरामजन्मभूम्यान्दोलने बहुः सङ्घर्षः कृतः।|Lot of struggle went into Ramajanmabhoomi movement.|श्रीराम जन्मभूमि आंदोलन में बहुत संघर्ष किया गया।
वृष्टिः भवति सर्वत्र।|Rain occurs everywhere.|सर्वत्र बारिश हो रही है।
मेषवत् नानुक्रियन्तां विषयाः।|Do not follow sensory attractions ( or subjects) like sheep.|विषयों का अनुसरण भेड़ के जैसे न करें ।
उपनेत्रं धृत्वा अपि न पश्यति अन्धः।|The blind cannot see even after wearing spectacles.|चश्मा पहनने के बाद भी अंधा नहीं देख सकता।
राजनीतिः कलुषिता जाता।|Politics has got corrupted.|राजनीति भ्रष्ट हो गई है।
हीनभावनया परिपूर्णः सः।|He is filled with inferiority complex.|वह हीन भावना से भरा हुआ है।
कर्नाटकराज्ये वसन्ति ते।|They live in the state of Karnataka.|वे कर्नाटक राज्य में रहते हैं।
नैके प्राणिनः सङ्कटापन्नाः वर्तन्ते।|Many creatures are in danger.|कई प्राणी संकट में हैं।
आरभते कार्यक्रमः शीघ्रतां क्रियताम्।|The program is starting, hurry up.|कार्यक्रम प्रारम्भ हो रहा है, शीघ्रता करो।
