Sanskrit|English|Hindi
भगवन्! त्वमेव आदिदेवः, पुराणपुरुषोत्तमः च असि, एवम् अस्य सम्पूर्णसंसारस्य परमाधारः त्वमेव असि, त्वदतिरिच्य नान्यः कोऽपि परमपुरुषः स्यात् लोके । त्वमेव सर्वस्य ज्ञाता असि, सर्वेषां ज्ञेयः अपि त्वमेव असि। एवमेव त्वमेव सर्वस्य प्राप्तव्यं स्थानम् असि। हे अनन्तरूप, परमात्मन् ! त्वया हि सर्वमिदं जगत् परिव्याप्तम् अस्ति।||
हे प्रभो ! त्वमेव वायुः, यमराजः, अग्निः, वरुणः, चन्द्रमाः, प्रजापतिः, ब्रह्मणोऽपि पिता, अर्थात् पितामहः च असि । अतः तुभ्यं सहस्रवारं मत्पक्षतः नमो नमः ! पुनरपि वारं वारं नमो नमः ! हे विश्वाधार, भगवन् ! तव पुरतः, पृष्ठतः, वामतः, दक्षिणतः, सर्वतः च मे नमो नमः ! हे अनन्तवीर्य ! त्वम् अनन्तविक्रमः असि, त्वं सर्वं समाप्नोषि, अतः त्वमेव सर्वम् असि प्रभो!||
हे करुणानिधान ! तव महिमानम् एनम् अजानन् त्वां साधारणसखा इति मत्वा प्रमादात् अथवा प्रणयेन हे कृष्ण ! हे यादव ! हे सखे ! इत्येवं विचारं विनैवं वा, यत्किञ्चित् उक्तवान् अहं, तथैव चलने, भ्रमणे, शयने, जागरणे, उत्थाने, उपवेशनकाले वा, एकाकितया स्थिते निर्जनस्थाने, अथवा सखीनां, बन्धुबान्धवानां च सर्वेषां समक्षं, परिहासे, जल्पने च त्वं यत् तिरस्कृतोऽसि मया, तदर्थम् अहम् अप्रमेयरूपं त्वां क्षमां याचे इति।||
(११/३७-४२)||
अक्रोधेन जयेत् क्रुद्धम्, असाधुं साधुना जयेत्, जयेत् कदर्यं दानेन, जयेत् सत्येन च अनृतम्॥|One should win over anger by patience; wicked(ness) by [what is] right(eousness); win over the miserliness by charity and falsehood by truth.|क्रोध को शान्ति से, बुरे व्यक्ति को अच्छायी से, कन्जूसी को दान करने से, और झूठ को सच्चायी से जीतना चाहिए।
शान्तिभावेन क्रोधं दुष्टं सज्जनतया, दानविरुद्धबुद्धिं दानकरणेन, मिथ्यां च यथार्थतत्त्वेन नियतितव्यम्।|One should win over anger by patience; wicked(ness) by [what is] right(eousness); win over the miserliness by charity and falsehood by truth.|क्रोध को शान्ति से, बुरे व्यक्ति को अच्छायी से, कन्जूसी को दान करने से, और झूठ को सच्चायी से जीतना चाहिए।
सः विंशत्यै धेनुभ्यः प्रतिदिनं खादितुं ददाति।|He feeds twenty cows every day.|वह हर दिन बीस गायों को खाने के लिए देता है।
भारतीयगगनयात्रिकाः चन्द्रं गमिष्यन्ति।|Indian astronauts will go to moon.|भारतीय अंतरिक्ष यात्री चंद्रमा पर जाएँगे।
अहम् अनुवैद्यः नास्मि उपवैद्यः अस्मि।|I am not a ward boy, but an assistant physician.|मैं अनुवैद्य नहीं हूँ, सहायक चिकित्सक हूँ।
व्यक्तिः इति स्त्रीलिङ्गशब्दः अस्ति।|The word ‘ व्यक्तिः’ is of feminine gender.|व्यक्ति शब्द स्त्रीलिंग  है।
मम मतिरास्तां तव पदकमले।|My mind is in your lotus-feet .|मेरी मति आपके पदकमलों में स्थित  हो।
अनेक इति सर्वनामपदमस्ति।|‘अनेक’ is a pronoun.|अनेक यह शब्द एक सर्वनाम है।
अध्यापिका बालान् अध्यापयति।|Lady teacher teaches the children.|शिक्षिका बच्चों को पढ़ाती है।
कृषिकार्याय कौशलमावश्यकम्।|Skill is essential for agriculture.|कृषि कार्य के लिए कौशल आवश्यक है।
विज्ञानी शोधकार्ये प्रवृत्तः।|The scientist is engaged in research work.|वैज्ञानिक अनुसंधान कार्य में लगा हुआ है।
धीवरः मत्स्यान् दृष्ट्वा मोदते।|The fisherman rejoices upon seeing the fish.|मछुआरा मछलियों को देखकर खुश होता है।
