Sanskrit|English|Hindi
श्रीकृष्णः - अन्यविधाः भक्ताः प्रायशः विविधकामनाभिः युक्ताः भवन्ति।||
तेषु वासुदेवः सर्वम् इति भावना न दृश्यते।||
एतादृशाः स्वभावपरवशाः मनुष्याः मम शरणागतिम् अस्वीकृत्य स्वकामनापूर्तये अनेकान् उपायान्, नियमान् च धारयन्ति, अन्यदेवान् प्रपद्यन्ते, अनुपासते च।||
अर्जुनः - तर्हि भवान् तान् स्वदिशि कथं वा न कर्षयति प्रभो?
श्रीकृष्णः - तथा न शक्यते अर्जुन।||
मया तेभ्यः स्वातन्त्र्यं दत्तमस्ति, अतः तस्य अपहरणम् अनुचितम्।||
प्रत्युत यः मनुष्यः यं देवं पूजयितुम् इच्छति, तं प्रति अहं तस्य श्रद्धां दृढीकरोमि।||
सः तया श्रद्धया युक्तः सकामभावेन तं देवं पूजयति।||
परन्तु विशेषवार्ता यत् तया उपासनया सः यत्फलं प्राप्नोति, तत् तु  मया एव विहितं फलं स्यादिति।||
किन्तु सकामभावेन देवोपासनां कर्तारः ते अल्पबुद्धयः भवन्ति, एवम् अन्तवत्, उत्पत्तिविनाशशीलं फलं च प्राप्नुवन्ति, न वा ते मां प्राप्नुयुः।||
एतादृशाः अन्यदेवपूजकाः भक्ताः अधिकाद् अधिकं देवानां पुनरावर्तिनः लोकान्  प्राप्तुम् अर्हेयुः, परं मे भक्ताः तु मामेव प्राप्नुवन्ति।||
अर्जुनः - यदि ते त्वामेव प्राप्नुयुः, तर्हि सर्वे मनुष्याः तव भक्ताः किमर्थं न भवन्ति भगवन्?
श्रीकृष्णः - पार्थ ! बुद्धिरहिताः मनुष्याः मम अनाशिनं परं भावम् अजानन्तः, अव्यक्तं परमात्मानं मां जन्ममरणधर्माणं सामान्यं मनुष्यं मन्यन्ते।||
अतः ते कथं वा मम भक्ताः भवेयुः? इति।|So how can they be my devotees? so far.|तो वे मेरे भक्त कैसे हो सकते हैं?ऐसा।
(गीता -७/२०-२४)||
दक्ष-अध्वर-ध्वंस-विधान-दक्षं दम्भोलि-तुल्य-आयत-बाहु-वृन्दम् फाल-उज्ज्वलत्-नेत्र-हुताशनेन भस्मीकृत-अरिं भज वीरभद्रम्॥|Worship VeeraBhadra, who turned enemies to ashes, who's skilled in the procedure of destroying the sacrifice of Daksha, who has multiple arms lengthy like Indra's Vajra, whose forehead is shining due to the fire of his eyes.|दक्ष-अध्वर-ध्वंस-विधान-दक्षं दम्भोलि-तुल्य-आयत-बाहु-वृन्दम् फाल-उज्ज्वलत्-नेत्र-हुताशनेन भस्मीकृत-अरिं भज वीरभद्रम्॥|शत्रुओं को भस्म करने वाले, दक्ष के यज्ञ को नष्ट करने में कुशल, इंद्र के वज्र के समान जिनकी कई भुजाएं हैं, जिनके नेत्रों की अग्नि से मस्तक चमक रहा है, उन वीरभद्र की पूजा करें।|Worship VeeraBhadra, who turned enemies to ashes, who's skilled in the procedure of destroying the sacrifice of Daksha, who has multiple arms lengthy like Indra's Vajra, whose forehead is shining due to the fire of his eyes.
विसंज्ञितं विक्लिन्नं भीतं निर्वस्त्रं निश्शस्त्रं स्त्रियं बालं वृद्धम् अन्ययोधृव्यस्तं दीनं शरणान्वितं च न हन्यात्।|Do not kill a person who is faint, distressed, frightened, undressed, unarmed, woman, child, old man, engaged in war with others/ averse, speaking meek words and a person who has come to the shelter.|मूर्छित, विकल, भयभीत, वस्त्र खोल देने वाला, शस्त्रहीन, स्त्री, बालक, वृद्ध, दूसरे से युद्ध में व्यस्त/ विमुख, दीनवाक्यों को बोलने वाला तथा शरण में आये हुए व्यक्ति की हत्या नहीं करनी चाहिए।।
मूर्च्छितम् विकलं भीतम् अकच्छं शस्त्र-वर्जितम् स्त्रियं बालं तथा वृद्धम् अशस्त्रम् अन्ययोधिनम्॥|Do not kill a person who is faint, distressed, frightened, undressed, unarmed, woman, child, old man, engaged in war with others/ averse, speaking meek words and a person who has come to the shelter.|मूर्छित, विकल, भयभीत, वस्त्र खोल देने वाला, शस्त्रहीन, स्त्री, बालक, वृद्ध, दूसरे से युद्ध में व्यस्त/ विमुख, दीनवाक्यों को बोलने वाला तथा शरण में आये हुए व्यक्ति की हत्या नहीं करनी चाहिए।।
परश्वः पितामहः आगन्ता।|Grandfather will arrive overmorrow.|परसों दादाजी आयेंगे।
तव वाहनं मदीयात् तीव्रतरम् अस्ति।|Your vehicle is faster than mine.|तुम्हारा वाहन मेरे से तीव्र है।
सा मुनिं दृष्ट्वा प्रणमति।|She bows upon seeing the sage.|वह मुनि को देखकर प्रणाम करती है।
विद्या मम प्रतिवेशिनी अस्ति।|Vidya is my neighbour.|विद्या मेरी पड़ोसन है।
लवपुरं पुरा आर्यावर्ते आसीत्।|Lahore was once in India.|लाहौर पहले आर्यावर्त में था।
इयं गौः कियत् दुग्धं ददाति।|How much milk this cow gives?|यह गाय कितना दूध देती है?
तपस्वी जले तपः तपति।|The ascetic meditates in the water.|तपस्वी जल में तप करता है।
सर्वे बालकाः क्रीडन्ति।|All the children play.|सभी बच्चें खेलते हैं।
सा रुदन्तं बालं ताडयति।|She beats the crying child.|वह रो रहे बच्चे को पिटती है।
नववधूः पतिं त्यक्तुम् इच्छति।|The new bride wants to leave the husband.|नई दुल्हन पति को छोड़ना चाहती है।
धारावाहिकं गीताप्रश्नोत्तरम् -४२||
युद्धक्षेत्रे श्रीकृष्णार्जुनयोर्मध्ये यः योगसम्बद्धः संवादः प्रवर्तमानः वर्तते, तदेव कथनं राजभवने स्थितः सञ्जयः यथावत् धृतराष्ट्रं श्रावयन् अस्ति।||
अयं क्रमः धारावाहिकतया उभयथा प्रवर्तमानः वर्तते।||
अस्मिन् सप्तमाध्याये भगवान् ज्ञानविज्ञानमाध्यमेन स्वकीया सर्वव्यापकता, सूत्रमणिवत् सर्वत्र स्वस्वरूपस्य व्याप्तिः इत्यादिविषयेषु अर्जुनं प्रबोधयन् अस्ति।||
अस्य अध्यायस्य अन्तिमभागस्य प्रश्नोत्तरम् एवमस्ति -
अर्जुनः - ते ज्ञानरहिताः तव परमं भावं न जानन्ति इति तु स्वाभाविकम् एव।||
न जानन्तु नाम ते, परन्तु भवान् तेषां पुरतः वास्तविकरूपेण न प्रकटीभवति इत्यत्र किं कारणं स्यात् भगवन्?
श्रीकृष्णः - अर्जुन! यदा ते पिहितज्ञानाः, विमूढाः माम् अजन्मानम्, अविनाशिनं च न मन्यन्ते, तदा स्वयोगमायया समावृतोऽहं तेषां सम्मुखे कथं वा प्रकटीभवेयम्? तत्तु न शक्यते मया कथमपि।||
अर्जुनः - भवन्तं तद्योगमायायाः आवरणं न आवृणुयात् किम्?
श्रीकृष्णः - नहि अर्जुन ! अहन्तु अतीतानि, वर्तमानानि, भविष्याणि च सर्वाणि भूतानि सम्यक् जानामि, परन्तु मायामोहितेषु तेषु जीवेषु न कश्चनापि माम् अभिजानाति।||
अर्जुनः - ते भवन्तं न जानन्ति, इत्यत्र किं मुख्यकारणम्?
श्रीकृष्णः - हे भारत! तेषां मे अनवबोधनविषये मुख्यकारणं तु रागद्वेषजनितः द्वन्द्वमोहः एव।||
एतेन द्वन्द्वमोहेन एव सर्वे प्राणिनः जन्ममरणरूपां संसृतिम् अधिगच्छन्ति।||
अर्जुनः - तर्हि, किं भगवन्! सर्वे प्राणिनः, मनुष्याः वा द्वन्दमोहेन सदा समावृताः एव सन्ति?
श्रीकृष्णः - सर्वे न, अर्जुन! येषां पुण्यकर्तृ२णां मनुष्याणां पापानि नष्टानि स्युः, ते द्वन्दमोहादिभ्यः विमुक्ताः भवन्ति, ते च दृढव्रताः सन्तः मामेव भजन्ति।||
अर्जुनः - ते दृढव्रताः सन्तः त्वां भजन्ति, इत्यनेन कार्येण तेषां किं भवेत्?
श्रीकृष्णः - अर्जुन! ये जन्ममरणादिदुःखेभ्यः मुक्तिं लब्धुम् इच्छन्ति, ते केवलं मामेव समाश्रित्य तदर्थं प्रयतन्ते।||
ते तत् ब्रह्म, अखिलम् अध्यात्मम्, अखिलं कर्म च जानन्ति।||
एवमेव ते अधिभूतम्, अधिदैवम्, अधियज्ञं चेत्यनेन सहैव माम् अर्थात् 'वासुदेवः सर्वम्' इति समग्ररूपं जानन्ति।||
अन्यच्च, अन्तकाले ते अनन्यभक्ताः मामेव प्राप्नुवन्ति इति।||
(गीता - ७/२५-३०)||
इति श्रीमद्भगवद्गीतामूलग्रन्थम् अनुसृत्य सज्जीकृतस्य अस्य प्रश्नोत्तरक्रमस्य ज्ञानविज्ञानयोगनामकः सप्तमोऽध्यायः सम्पूर्णः।||
सहस्रं श्यामकर्णान् अश्वान् पश्यति सः।|He saw a thousand black-eared horses.|उसे एक हजार काले कान वाले घोड़े दिखाई देते हैं।
दर्शनमात्रेण उपेक्षा न उचिता।|Neglect is not appropriate merely by sight.|केवल देखकर उपेक्षा उचित नहीं है।
तं दृष्टिपथि स्थापय।|Keep an eye on him.|उस पर नज़र रखना।
सा तस्य दृष्टिपथम् आगतवती।|She came into his sight.|वह उसकी नजरों में आ गयी।
विश्वं भर्तुं समर्थः असि, भरणात् भैरवः स्मृतः, त्वत्तः भेष्यति कालः अपि, ततः त्वं कालभैरवः॥|You are remembered as Bhairava because you are capable of nourishing the world. Even death is scared of you, hence, you are known as Kalabhairava.|विश्व का पालन-पोषण करने में सक्षम होने के कारण आपको भैरव के रूप में याद किया जाता है। आपसे मृत्यु भी डरती है इसलिए आप कालभैरव के नाम से जाने जाते हैं।
गुणवान् जनः एव अधिकान् क्लेशान् सम्मुखीकरोति प्रायः निर्गुणः जनः तु सुखी एव तिष्ठति यथा शुकं तु जनाः पञ्जरे बध्नन्ति किन्तु काकाः स्वेच्छाचारिणः भवन्ति।|The virtuous suffers and the one with vices remains happy. The parrot is caged for its beauty but the crow roams freely in the sky.|गुणवान को क्लेश भोगना पड़ता है और निर्गुण सुखी रहता है । तोता अपनी सुंदरता के कारण पिंजरे में डाल दिया जाता है परंतु कौवा आकाश में स्वच्छन्द विचरण करता है।
गुणवन्तः क्लिश्यन्ते प्रायेण, भवन्ति निर्गुणाः सुखिनः, बन्धनम् आयान्ति शुकाः यथेष्ट-सञ्चारिणः काकाः।||The virtuous suffers and the one with vices remains happy. The parrot is caged for its beauty but the crow roams freely in the sky.|गुणवान को क्लेश भोगना पड़ता है और निर्गुण सुखी रहता है । तोता अपनी सुंदरता के कारण पिंजरे में डाल दिया जाता है परंतु कौवा आकाश में स्वच्छन्द विचरण करता है।
