Sanskrit|English|Hindi
अधिकारी श्रमिकं निष्कासयति।|The officer dismisses the worker.|प्रबंधक श्रमिक को निकालता है।  
विद्यार्थी पिपठिषति।|The student desires to study.|छात्र पढ़ाई करना चाहता है।  
उक्तस्य विषयस्य पुनः प्रतिपादनं कुरु।|Repeat the explanation of the said topic.|उक्त विषय की व्याख्या पुनः करें।  
गरुडः बहुना वेगेन डयते।|The eagle flies very fast.|गरुड़ तीव्र वेग से उडता है।  
बालिके देवम् अर्चितवत्यौ।|The two girls worshipped the deity.|दो लड़कियों ने देवता की पूजा की।  
त्वम् आनन्दं लभस्व।|You should attain happiness.|तुम आनन्द प्राप्त करो।  
गृहस्थाः अतिथीन् सत्कुर्वन्ति।|The householders honour the guests.|घरवाले अतिथियों का सत्कार करते हैं।  
मृत्युः नूतनः आरम्भः भवेत्।|Death may be the new beginning.|मृत्यु एक नया आरम्भ है।  
विद्युत् तु गता एव।|But, the electricity has gone already.|बिजली चली गई है।
खलः करोति दुर्वृत्तं नूनं फलति साधुषु। दशाननः अहरत् सीतां, बन्धनं तु महोदधेः॥|The wicked one does bad things and they show up upon noble men. Ravana had taken away Sita and the ocean had to be confined during building the bridge.|दुर्जन दुष्ट काम करता है और सज्जनों पर (बिना किसी अपराध) उसका प्रभाव पड़ता है। रावण ने सीता का हरण किया, और बन्धन पड़ा समुद्र पर सेतु निर्माण के समय।
दुर्जनः दुष्टं कार्यम् आचरति, तत्फलं सज्जनेषु आपतति। रावणः सीतां अपाहरत् किन्तु बन्धनं समुद्रस्य अभवत् सेतु-निर्माणेन।|The wicked one does bad things and they show up upon noble men. Ravana had taken away Sita and the ocean had to be confined during building the bridge.|दुर्जन दुष्ट काम करता है और सज्जनों पर (बिना किसी अपराध) उसका प्रभाव पड़ता है। रावण ने सीता का हरण किया, और बन्धन पड़ा समुद्र पर सेतु निर्माण के समय।
पादकन्दुकपरिशीलकः टि के चात्तुण्णिः दिवंगतः।|Football analyst TK Chattunni has passed away.|फुटबॉल विश्लेषक टीके चटुन्नी का निधन हो गया है।
तृश्शिवपेरूर्> भारतस्य भूतपूर्वः पादकन्दुकक्रीडकः राष्ट्रस्य सर्वश्रेष्ठपादकन्दुकपरिशीलकेषु अन्यतमः टि के चात्तुण्णिवर्यः [७९] दिवंगतः।|TRISHVPERUR> Former Indian footballer and one of the nation's best football analysts, TK Chattunni, [79] has passed away.|तृश्शिवपेरूर> पूर्व भारतीय फुटबॉलर और देश के सर्वश्रेष्ठ फुटबॉल विश्लेषकों में से एक, टीके चटुन्नी, [79] का निधन हो गया है।
१९४५ जनुवरि २५ तमे दिनाङ्के केरले चालक्कुटि प्रदेशे लब्धजन्मा अयं पादकन्दुकक्रीडकः, परिशीलकः इत्यादिषु मण्डलेषु  अर्धशतकाधिककालं यावत् सक्रियः वर्तते स्म।|Born on January 25, 1945 in Chalakkuti, Kerala, he was active in circles like football player and analyst for more than half a century.|25 जनवरी, 1945 को केरल के चलक्कुटी में जन्मे, वह आधी सदी से अधिक समय तक फुटबॉल खिलाड़ी और विश्लेषक जैसे क्षेत्रों में सक्रिय रहे।
भारतसेनायाः ई एम् ई सेक्कन्दराबाद् संघेनैव चात्तुण्णिवर्यस्य औद्योगिकपादकन्दुकक्रीडाकाण्डस्य प्रारम्भः।|Mr. Chattunni's industrial football career started with the EME Secunderabad Association of the Indian Army.|श्री चटुन्नी के औद्योगिक फुटबॉल करियर की शुरुआत भारतीय सेना के ईएमई सिकंदराबाद एसोसिएशन द्वारा की गई थी।
संघेभ्यश्च सः पादत्रं व्यधरच्च।|And he bore shoes for these clubs.|और उन्होंने इन क्लबों के लिए जूते पहने।
नेहरु चषकलाभे तस्य भागधेयः अविस्मरणीयः आसीत्।|His role in the winning of the Nehru cup was unforgettable.|नेहरू कप जीतने में उनकी भूमिका अविस्मरणीय थी।
१९७९ तमे केरलदलस्य परिशीलकोऽभवत्।|In 1979, he became the analyst of the Kerala team.|1979 में वे केरल टीम के विश्लेषक बन गये।
परिशीलककञ्चुकमपि धृत्वा तान् विजयपीठमारोहयत्।|He also took the examiner's belt and ascended them to the throne of victory|उसने परीक्षक की बेल्ट भी ले ली और उन्हें विजय के सिंहासन पर बैठा दिया।
चात्तुण्णिवर्यस्य निर्याणे विविधक्षेत्रीयाः प्रमुखाः अन्याञ्जलिं समर्पितवन्तः।|Heads of various sectors paid tributes to Mr. Chattunni on his departure.|श्री चटुन्नी के प्रस्थान पर विभिन्न क्षेत्रों के प्रमुखों ने उन्हें श्रद्धांजलि अर्पित की।
सुव्यक्तित्वम्|
कस्यचन गुणानुवादः मह्यं रोचतेतरां, यदि स महानुभावः सगुणी स्यात्।|I like very much expressing someone's virtues if that gentleman is virtuous.|मुझे किसी के गुणों को व्यक्त करना बहुत पसंद है, यदि वह सज्जन व्यक्ति गुणवान हो।
एतादृशः महानुभावः मया गणमाध्यमेषु दृष्टः, परिचितपूर्वः, सः गुणिजनः हि आदरणीयः डा०तेजप्रकाशपूर्णानन्दव्यासः महाभागः वर्तते।|I have seen such a great man in the mass media, I have known him before, that virtuous man is the venerable Dr. Tej Prakash Purnananda Vyas.|मैंने एक ऐसे महान व्यक्ति को जनसंचार माध्यमों में देखा है, मैं उन्हें पहले से जानता हूं, वे पुण्यात्मा पुरुष हैं आदरणीय डॉ. तेज प्रकाश पूर्णानंद व्यास।
आमेरिकायाम् अधीतविद्यः, हृद्विशेषज्ञः, मानवहृदय-अन्ताराष्ट्रिय-पादपोषकतत्त्वानां कश्चन सुदक्षः वैज्ञानिकः वर्तते।|He is an American-educated cardiologist and a well-educated scientist of the human heart and international plant nutrients.|अमेरिकी-शिक्षित हृदय रोग विशेषज्ञ और मानव हृदय एवं अंतर्राष्ट्रीय पादप पोषक तत्वों के सुशिक्षित वैज्ञानिक।
एतादृशाः महाभागाः सदैव इतरेषाम् अनुकरणीयाः भवन्ति।|Such great men are always role models for others.|ऐसे महापुरुष सदैव दूसरों के लिए आदर्श होते हैं।
यथा चित्तं तथा वाचः, यथा वाचः तथा क्रियाः। चित्ते वाचि क्रियायां च साधुनाम् एकरूपता॥|Whatever is in the mind should be expressed through speech and whatever is expressed through speech should be acted upon accordingly. Those whose mind, speech and actions are consistent are saints.|जो चित्त (मन) में हो वही वाणी से प्रकट होना चाहिए और जो वाणी से प्रकट हो उसके अनुरूप ही कार्य करना चाहिए। जिनके चित्त, वाणी और कर्म में एकरूपता होती है वही साधुजन होते हैं।
अन्तेषु रेमिरे धीराः, न ते मध्येषु रेमिरे। अन्त-प्राप्तिं सुखं प्राहुः दुःखम् अन्तरम् एतयोः।।|A patient person always rests only after the task is accomplished (attainment of goal) and not in the middle of the work, because achieving goal is the ultimate happiness and not achieving goal is the ultimate sorrow.|धैर्यवान व्यक्ति हमेशा कार्यसिद्धि (लक्ष्यप्राप्ति) हो जाने पर ही विश्राम करते हैं न कि कार्य के बीच में,, क्योंकि लक्ष्यप्राप्ति ही परमसुख है तथा लक्ष्य अप्राप्ति परम दुःख!!
धैर्यशिल व्यक्तिः सर्वदा कार्यस्य लक्ष्यप्राप्तेः अनन्तर विश्रामं करोतु। न तु कार्यस्य मध्ये, यतः लक्ष्य अप्राप्तिः एव परमसुखम्, लक्ष्यप्राप्तिः एव परमदुर्भागः!!||A patient person always rests only after the task is accomplished (attainment of goal) and not in the middle of the work, because achieving goal is the ultimate happiness and not achieving goal is the ultimate sorrow.|धैर्यवान व्यक्ति हमेशा कार्यसिद्धि (लक्ष्यप्राप्ति) हो जाने पर ही विश्राम करते हैं न कि कार्य के बीच में,, क्योंकि लक्ष्यप्राप्ति ही परमसुख है तथा लक्ष्य अप्राप्ति परम दुःख!!
आशाया कृतदासो यः स दासः सर्वदेहिनाम्। आशा दासीकृता येन तस्य दासायते जगत्॥|One who is made slave of greed, becomes a slave of all beings. [But] to that who has enslaved the greed, the whole world becomes a slave.|जो व्यक्ति आशा के द्वारा दास बनाया गया हो, वह समस्त जीवों का दास होजाता है। जो आशा को ही अपना दास बना लेता है, उसका समस्त जगत् दास होजाता है।
यः पुरुषः अधिकतृष्णां करोति सः तृष्णाशान्तये सर्वेभ्यो जीवेभ्यः किञ्चित् वाञ्छति। अतः सर्वेषां जीवानां दासवत् जीवति। यः दीर्घाकाङ्क्षान् जहाति सः कस्यापि दासो न भवति प्रत्युत समस्तं जगत् तस्यैव दासो भवति।|One who is made slave of greed, becomes a slave of all beings. [But] to that who has enslaved the greed, the whole world becomes a slave.|जो व्यक्ति आशा के द्वारा दास बनाया गया हो, वह समस्त जीवों का दास होजाता है। जो आशा को ही अपना दास बना लेता है, उसका समस्त जगत् दास होजाता है।
धारावाहिकं गीताप्रश्नोत्तरम् - ६४||
अर्जुनः- यद्यपि तपोवेदाध्ययनादिभिः न कैरपि साधनैः भवान् द्रष्टुं शक्यः, तथापि अतीव प्रियताकारणतः भवान् मां प्रति तद्भवदीयं विश्वरूपं प्रदर्शितवान्, ततः नितराम् अनुगृहीतोऽस्मि भगवन् ! परन्तु प्रभो ! तव इदं घोररूपम् अवलोक्य अहम् इदानीं भृशं बिभेमि, किं कुर्यां भगवन्?||
श्रीकृष्णः - तात! मामकीनम् ईदृशं घोररूपं दृष्ट्वा त्वं भयं मा कुरु, विमूढतामपि मा गच्छ । इदानीं त्वं भयरहितः भव, प्रसन्नमनाः च भव, मम तदेव सौम्यरूपं सहर्षं पुनः पश्य।||
धृतराष्ट्रः - सञ्जय ! एतदुक्त्वा भगवान् अर्जुनाय कीदृशं रूपम् अदर्शयत् ? असमप्रदेशीयः विज्ञानशिक्षकः, नारदोपाध्यायः
सञ्जयः एवमुक्त्वा भगवान् वासुदेवः अर्जुनाय स्वकीयं चतुर्भुजरूपम् अदर्शयत् । ततः पुनः सौम्यः मानुषरूपः भूत्वा भयेन व्याकुलम् अर्जुनम् आश्वासितवान्।||
श्रीकृष्णः - अर्जुन ! त्वम् इदानीं भयमुक्तः सञ्जातः किम्? अर्जुनः आं, भगवन् ! त्वदीयम् इदं सौम्यं मानुषरूपं वीक्ष्य इदानीमहं स्थिरचित्तः सञ्जातोऽस्मि, स्वकीयां प्राक्तनीं मनस्स्थितिं च लब्धवान् अस्मि।||
श्रीकृष्णः - अर्जुन! त्वया मदीयं यत् रूपं इतः पूर्वं सहजतया दृष्टं तत् अत्यन्तं दुर्लभमस्ति । इन्द्रादिदेवाः अपि एतत् रूपं द्रष्टुम् सदैव कामयन्ते । यथा अहं त्वया दृष्टः, तथा वेदैः, तपोभिः, दानैः, यज्ञैः च न कदापि द्रष्टुं शक्यः।||
अर्जुनः तर्हि भगवन् ! केन उपायेन त्वं दृश्यसे ? श्रीकृष्णः हे धनञ्जय अर्जुन ! एवंविधः चतुर्भुजरूपः अहम् अनन्यभक्त्या एव द्रष्टुं शक्यः । न केवलं दर्शनमात्रम्, अपितु तत्त्वेन ज्ञातुं, प्राप्तुं चापि शक्ये अहम् अनन्यभक्तैः । अर्जुनः सा अनन्या भक्ति कीदृशी वर्तते, कथं चेयं प्राप्यते, भगवन्?||
श्रीकृष्णः - हे पार्थ यः मत्प्रसादार्थ कर्माणि आचरति, मत्परायणः भवति, मद्भक्तः भवति, विषयासक्तिरहितः भवति, सर्वभूतेषु निर्वैरः च भवति, तस्य एतादृशी भक्तिः अनन्यभक्तिः आख्यायते । एतादृशः भक्तः परिणामे मामेव प्राप्नोति इति।||
(११/४९-५५)||
इति श्रीमद्भगवद्गीतामूलग्रन्थम् आधारीकृत्य सज्जीकृते गीताप्रश्नोत्तरेऽस्मिन् विश्वरूपदर्शनयोगः नाम एकादशोध्यायः सम्पूर्णः।||
कलायः कदाचित् खादितः किं भवता।|Has groundnut ever been eaten by you?|क्या कभी आपने मूंगफली खाई है।  
आलवालाम्बु पिबन्ति पक्षिणः।|Birds drink the water in the tree-basin.|पक्षी पेडों में पानी डालने के लिए बने स्थान में से पानी पीते हैं।  
पर्वतक्षेत्रे सन्न्यासिनः तपस्स्थली विद्यते।|Ascetics’ meditation-place lies in mountains.|पर्वतीय क्षेत्र में संन्यासियों के ध्यान करने के लिए एक स्थान होता है।  
तत्र विराजमानः सन्न्यासी तपसा प्रकाशते।|There, the ascetic is glowing because of meditation.|वहाँ विराजमान संन्यासी तप के कारण प्रकाशित होता है।  
कृशः जनः स्थूलं दृष्ट्वा खिद्यते।|Lean person feels sad upon seeing fat one.|पतला व्यक्ति मोटे को देखकर खिन्न होता है।  
माता पुत्रीं चुम्बति।|The mother kisses her daughter.|माँ बेटी को चूमती है।  
हस्तसङ्केतेन यात्रिकः लोकयानं स्थगयति।|The traveller stops the bus with a hand-signal.|यात्री हाथ संकेत से वाहन को रोकता है।  
धेनुः वत्सां लेढि।|The cow licks the calf.|गाय बछड़े को चाटती है।  
ब्रह्मचारी हनुमद्विग्रहं भावेन स्पृशति।|The celibate (brahmachaari) touches the idol of Hanuman with sentiment.|ब्रह्मचारी हनुमान् जी की मूर्ति को भक्ति भाव से छूता है।  
तातः अपत्यं पुरातनं वृत्तान्तं स्मारयति।|Father reminds the son of an old incident.|पिता पुत्र को एक पुरानी घटना स्मरण कराता हैं।
गर्वाय परपीडायै दुर्जनस्य धनं बलम्। सुजनस्य तु दानाय रक्षणाय च ते सदा॥|The wealth of the wicked is for (increasing) pride, and strength is for oppressing (or exploiting) others. The wealth of the righteous is for giving charity and the strength for protecting others.|दुर्जन का धन अहंकार (बढाने) के लिए, और बल दूसरों को पीडित (या शोषित) करने के लिए होता है। सज्जनों का धन दान देने के लिए एवं बल दूसरों के रक्षा के लिए होता है।
दुष्टपुरुषस्य वित्तं सदा अह‌ङ्काराय भवति। तस्य बलम् अन्येषां बाधनाय उपयुज्यते। सज्जनानाम् अर्थः निर्धनेभ्यः वितरणाय शक्तिस्तु अन्येषां पालनाय उपयुज्यते इति तयोः भेदः।|The wealth of the wicked is for (increasing) pride, and strength is for oppressing (or exploiting) others. The wealth of the righteous is for giving charity and the strength for protecting others.|दुर्जन का धन अहंकार (बढाने) के लिए, और बल दूसरों को पीडित (या शोषित) करने के लिए होता है। सज्जनों का धन दान देने के लिए एवं बल दूसरों के रक्षा के लिए होता है।
पराभूतः अपि सत्कुले जातः पुरुषः निष्ठुरवाक्यानि सहजसिद्धदयाभावात् न वदति। मलयगिरौ चन्दनतरुः कुठारेण आहतः अपि दुर्गन्धं न प्रसरति सुगन्धमेव प्रसरति॥|A person from a good family does not say rude words even when he is defeated. The sandalwood tree on the Malay Mountains does not give a bad smell (only fragrance) even when hit with a stick.|अच्छे परिवार का व्यक्ति अपना पराभव होने पर भी अशिष्ट शब्द नही कहता। मलयपर्वत पर स्थित चन्दन वृक्ष फरसे से मारने पर भी दुर्गन्ध नहीं (सुगन्ध ही) देता है।
अपमानितः अपि कुलजः न वदति परुषं स्वभाव-दाक्षिण्यात् न हि मलय-चन्दन-तरुः परशु-प्रहतः स्रवेत् पूयम्॥|A person from a good family does not say rude words even when he is defeated. The sandalwood tree on the Malay Mountains does not give a bad smell (only fragrance) even when hit with a stick.|अच्छे परिवार का व्यक्ति अपना पराभव होने पर भी अशिष्ट शब्द नही कहता। मलयपर्वत पर स्थित चन्दन वृक्ष फरसे से मारने पर भी दुर्गन्ध नहीं (सुगन्ध ही) देता है।
सहकार्यं अतीव महत् वस्तु अस्ति, सर्वेभ्यः मा अपेक्षां कुर्वन्तु यतोहि अत्यल्पाः जनाः हृदयेन धनिनः सन्ति।|Cooperation is a very expensive thing, do not expect it from everyone because very few people are rich at heart.|सहयोग एक बहुत ही महंगी चीज़ है, इसकी हर किसी से उम्मीद न रखे क्योकि, बहुत ही कम लोग दिल के धनवान होते है।
माता रामो मत्पिता रामचन्द्रः।|Rama is my mother and Ramachandra is my father|मेरी माता राम हैं और मेरे पिता रामचंद्र हैं।
दूरादेव भवन्तम् अभिज्ञातवान्।|Recognized you from afar.|तुम्हें दूर से पहचान लिया।
वृक्षाधः उपवेशने महान् आनन्दः आगच्छति।|Sitting beneath the tree gives immense joy.|पेड़ के नीचे बैठने से महान आनंद होता है।
देशरक्षणार्थं प्राणान् समर्पय।|Offer your life for protection of the country.|देश की रक्षा के लिए अपने प्राणों को समर्पित करो।
विद्युद्वाहनं प्रसिद्धं जायमानमस्ति।|Electric vehicle is becoming famous.|विद्युत् वाहन प्रसिद्ध हो रहा है।
नलेन सेतुमकारयत्।|Got the bridge built by Nala.|नल से सेतु बनवाया।
रामराज्यम् आरब्धं भोः।|The reign of Rama has begun, my friend!|राम राज्य का आरंभ हो गया है।
माता पिता च कुत्र गतौ।|Where have mother and father gone?|माँ और पिता कहाँ गए हैं।
नास्ति मूलमनौषधम्।|There is no root which is not a medicine.|कोई भी मूल(जड़) औषधि नहीं है ऐसा नहीं है।
अवधानी भव त्वम्।|Be attentive.|सतर्क रहो।
