Sanskrit|English|Hindi
गुजरात्ततः उन्मादकवस्तूनि संग्रहीतानि।|Intoxicating substances collected from Gujarat.|गुजरात से एकत्रित की गई अजीबोगरीब चीजें।
पोर्बन्धर्> ६०० कोटिरूप्यकाणं मूल्ययुक्तानि उन्मादकवस्तूनि पाकिस्थानस्य नौकातः संग्रहीतानि।|Porbandhar> Crazy goods worth Rs 600 crore were recovered from a Pakistani boat.|पोरबंदर> पाकिस्तानी नाव से 600 करोड़ रुपये का सामान बरामद।
86 किलोग्राम वजन वाली ये वस्तुएं तटरक्षक बल द्वारा एकत्र की गईं।|The items, weighing 86 kg, were collected by the Coast Guard.|86 किलोग्राम वजन वाली ये वस्तुएं तटरक्षक बल द्वारा एकत्र की गईं।
१५ जनाः नौकातः संग्रहीताः।|15 people were collected from the boat.|नाव से 15 लोगों को निकाला गया।
उत्तराञ्चलप्रान्तस्य संस्कृतभारत्या: दिनद्वयस्य रान्तसमीक्षायोजनागोष्ठी सम्पन्ना।|Sanskrit Bharati of Uttaranchal Province held a two-day Ranta review planning seminar.|उत्तरांचल प्रांत की संस्कृत भारती ने दो दिवसीय रांता समीक्षा योजना संगोष्ठी का आयोजन किया।
उत्तराञ्चलप्रान्तस्य संस्कृतभारत्या: दिनद्वयस्य प्रान्तसमीक्षायोजनागोष्ठ्याम् उत्तराखण्डस्य त्रयोदशजनपदेभ्य: खण्डश: जनपदश: विभागश: प्रान्तीया: दायित्ववन्त: कार्यकर्तार: हरिद्वारे समीक्षार्थम् एकत्रिता: अभवन्।|The two-day provincial review planning seminar of Sanskrit Bharati of Uttaranchal province brought together responsible provincial cadres from thirteen janapadas of Uttarakhand in blocks, janapadas and departments in Haridwar for review.|उत्तरांचल प्रांत के संस्कृत भारती के दो दिवसीय प्रांतीय समीक्षा योजना सेमिनार में उत्तराखंड के तेरह जनपदों के ब्लॉक, जनपदों और विभागों के जिम्मेदार प्रांतीय कार्यकर्ताओं को समीक्षा के लिए हरिद्वार में एकत्र किया गया।
यत्र विभिन्नसत्रेषु गतवर्षस्य कार्याणां समीक्षा अभवत् च आगामीवर्षस्य नूतनयोजनाकार्यक्रमाणां योजना अभवत्।|The various sessions reviewed the activities of the past year and planned new planning activities for the coming year.|विभिन्न सत्रों में पिछले वर्ष की गतिविधियों की समीक्षा की गई और आगामी वर्ष के लिए नई योजना गतिविधियों की योजना बनाई गई।
सर्वद्रव्येषु विद्या एव द्रव्यम् आहुः अनुत्तमम् अहार्यत्वात् अनर्घ्यत्वात् अक्षयत्वात् च सर्वदा।।|Among all things, the best is education, due to it being unstealable, invaluable and indestructible always.|सभी वस्तुओं में सर्वोत्तम शिक्षा है, क्योंकि वह सदैव अचल, अमूल्य और अविनाशी होती है।
अत्रिपुत्रः महातेजा दुर्वासा इति विश्रुतः प्रचण्डः सर्वलोकानां क्षोभकारी महातपाः॥|The son of Atri is very glorious and well known as Durvāsā, the fierce one and one who perturbs all the worlds and is a great ascetic.|अत्रि का पुत्र अत्यंत तेजस्वी और दुर्वासा के नाम से प्रसिद्ध है, वह उग्र, समस्त लोकों को क्षुब्ध करने वाला तथा महान तपस्वी है।
युवावस्था जीवनं चित्तं छाया लक्ष्मीः स्वामित्वं च एतानि षड्वस्तूनि अनित्यानि सन्ति अतः एतादृशम् अवगत्य धर्मम् आचरतु सदा।|Youth, life, mind, shadow, wealth and dominion - these six things are always fickle, not permanent, understanding that the conduct should be in accordance with religion.|यौवन, जीवन, चित्त, छाया, धन और प्रभुता - ये छह वस्तुएँ सदैव चंचल हैं, स्थायी नहीं है, ऐसा समझकर धर्म के अनुकूल आचरण होना चाहिए।
यौवनं जीवनं चित्तं छाया लक्ष्मीः च स्वामिता चंचलानि षट् एतानि ज्ञात्वा धर्मरतः भवेत्॥|Youth, life, mind, shadow, wealth and dominion - these six things are always fickle, not permanent, understanding that the conduct should be in accordance with religion.|यौवन, जीवन, चित्त, छाया, धन और प्रभुता - ये छह वस्तुएँ सदैव चंचल हैं, स्थायी नहीं है, ऐसा समझकर धर्म के अनुकूल आचरण होना चाहिए।
विनायकः मां विवाह्य नेष्यति।|Vinayaka will take me after marrying me.|विनायक मुझे विवाह कर ले जाएगा।
वानरः सीतां प्रणमति।|The monkey bows to Sita.|वानर सीता को प्रणाम करता है।
तत्र उपविश्य वदतु भवान्।|Thou sit there and speak.|वहाँ बैठकर बात कीजिए आप।
मम मातामहः पण्डितः आसीत्।|My maternal grandpa was a scholar.|मेरी नाना विद्वान् थें।
गुरुं परितः शिष्याः नृत्यन्ति।|The disciples dance around the teacher.|शिष्य गुरु के चारों ओर नृत्य करते हैं।
मम आभूषणम् अन्विष्य अत्र आनय।|After searching for my ornament, bring it here.|मेरे आभूषण को ढूंढकर यहाँ लाओ।
बालब्रह्मचारी कदापि स्त्रीं न अपश्यत्।|The young celibate never saw a woman.|बाल ब्रह्मचारी ने कभी महिला नहीं देखी।
लक्ष्मणः सदा रामम् अनुगच्छति।|Lakshmana always follows Ram.|लक्ष्मण सदा राम का अनुसरण करते हैं।
गजस्य उपरि राजकुमारः उपविष्टः अस्ति।|The prince is seated atop the elephant.|राजकुमार हाथी के ऊपर बैठा हुआ है।
मण्डलाधिकारी शठः अस्ति।|The district magistrate is corrupt.|जिलाधिकारी भ्रष्ट है।
