Sanskrit|English|Hindi
धनानि जीवितं चैव परार्थे प्राज्ञः उत्सृजेत्, सन्-निमित्ते वरं त्यागः विनाशे नियते सति॥|The wise man leaves wealth and life for others, it is better to sacrifice for the good when destruction is certain.|धन और जीवन दूसरों के लिए छोड़ देते हैं बुद्धिमान व्यक्ति, जब विनाश निश्चित हो तो अच्छे के लिए त्याग करना बेहतर है।
धनं जीवनं यौवनम् इत्यादिकं सर्वं नश्वरमस्ति अतः एतेषाम् उपयोगः यथाशक्ति परहिताय एव कर्तव्यः।|In the world, wealth, life, etc., everything is mortal, so when everything is going to be destroyed automatically, it is good to sacrifice them for a better purpose.|संसार में धन, जीवन इत्यादि सब कुछ नश्वर है, अतः जब सबकुछ स्वतः नष्ट होने वाला है तो किसी श्रेष्ठ प्रयोजन के लिए उनका त्याग करना अच्छा है।
आतपः तीव्रः अस्ति बहिः।|The sun is scorching hot outside.|बाहर सूर्य की गर्मी तीव्र है।
शिरस्त्राणं धृत्वैव गच्छ।|Take your hat and go.|अपनी टोपी लेकर जाओ।
सः ऊष्णीषं विक्रीणीते वा।|Does he sell turbans?|वह पगड़ी बेच रहा है क्या।
कूपे जलाकर्षाणाय स्थापिता रज्जुः क्षयति।|The rope installed for drawing water from the well is wearing out.|कूप से पानी निकालने के लिए लगाई गई रस्सी का क्षरण हो रहा है।
क्षेत्रभूमिः मेघाच्छादिता अस्ति।|The field is covered with clouds.|खेत मेघों से ढ़का हुआ है।
तस्मिन् उद्याने रमामहे वयम्।|We are enjoying in that park.|हम उस उद्यान में आनन्द कर रहे हैं।
दूरवाणीं पश्यन् तेन गर्तः न दृष्टः।|While watching the mobile, he didn’t notice the ditch.|मोबाइल देखते हुए उसे गड्ढा नहीं दिखा।
नखकृन्तनीं स्वीकुरु भोः।|Take the nail cutter, my friend.|मित्र, नखकृन्तनी स्वीकार करो।
तरणसमये नौकावत् शरीरं कुरु।|Make your body like a boat while swimming.|तैरते समय शरीर को नाव की तरह बना लो।
सः घटः मृत्तिकया निर्मितः किल।|That pot is made of clay, isn’t it?|वह मिट्टी से बना हुआ घड़ा है ना।
अनन्तं वासुकिं शेषं पद्मनाथं च कम्बलं शङ्खपालं धार्तराष्ट्रं तक्षकं कालियं तथा, एतानि नव नामानि नागानां च महात्मनाम् सायङ्काले पठेत् नित्यं प्रातःकाले विशेषतः, तस्मै विषभयं नास्ति, सर्वत्र विजयी भवेत्।|Ananta Vasuki Shesha Padmanatha Kambala Shankhapala Dhritarashtra Takshaka Kaliya and so on, one should recite these nine names of the serpents and great souls in the evening especially in the morning every day, he has no fear of poison, he will be victorious everywhere.|अनंत वासुकी शेष पद्मनाथ कंबल शंखपाल धृतराष्ट्र तक्षक कालिया आदि नागों और महात्माओं के इन नौ नामों का प्रतिदिन शाम को विशेषकर सुबह के समय पाठ करना चाहिए, उसे विष का भय नहीं रहता, वह सर्वत्र विजयी होता है।
धारावाहिकं गीताप्रश्नोत्तरम् -४७||
अस्मिन् नवमे अध्याये अत्यन्तं गुह्यविषयोपरि भगवता अर्जुनः प्रबोधितः प्राप्यते।||
यतः अध्यायस्य नाम हि राजविद्याराजगुह्ययोगः इति वर्तते।||
तदत्र यथामति उपस्थाप्यते।||
अर्जुनः - भगवन् ! इतः पर्यन्तं मया भवतः मुखारविन्दतः ज्ञानविज्ञानादीनां विषये बहुधा श्रुतम्, यथामति अवगतमपि।||
इदानीं मदुद्दिश्य किं वक्तुकामः अस्ति भवान्?
श्रीकृष्णः - आं भ्रातः! मया ज्ञानविज्ञानयुक्तः विषयः इतः पूर्वं बहुधा  उक्तः एव।||
तथापि तादृशमेव विज्ञानसहितम् अत्यन्तं गोपनीयं ज्ञानं त्वदुद्दिश्य पुनः वदिष्यामि।||
यतोहि त्वं दोषदृष्टिरहितः असि, अतः तव प्रसादनार्थं हि प्रवक्ष्यामि, येन ज्ञानेन त्वं जन्ममरणरूपात् अस्मात् संसारात् विमोक्ष्यसे।||
अर्जुनः - विज्ञानसहितं तज्ज्ञानम् अतीव कठिनं स्यात् किं भगवन्?||
श्रीकृष्णः - नैव कठिनम् अर्जुन! तज्ज्ञानं तु सर्वासां विद्यानां राजा, सम्पूर्णगोपनीयामपि राजा, अतीव पवित्रम्, उत्तमं, प्रत्यक्षं फलप्रदं, धर्ममयम्, अविनाशि, तस्य अनुष्ठानमपि अतीव सुकरं च वर्तते।||
अर्जुनः - तर्हि एतादृशी सुकरा विद्या सर्वैः कथं वा न लभ्यते, भगवन्?||
श्रीकृष्णः - हे पार्थ! अधिकांशाः मनुष्याः अस्मिन् जगति स्वाभाविकतया हि मायावृताः, स्वार्थिनः च स्युः, ते अस्मिन् ज्ञानविज्ञानरूपे धर्मे, आचरणे च श्रद्धाविश्वासादिकं न कुर्वन्ति।||
अतः ते माम् अप्राप्य मृत्युसंसारवर्त्मनि एव निवर्तन्ते अर्थात् वारं वारं जन्ममरणसृतिम् अधिगच्छन्ति।||
अर्जुनः - भगवन्! तर्हि कः सः ज्ञानविज्ञानरूपः धर्मः, कृपया उच्यताम्?||
श्रीकृष्णः - शृणु, अर्जुन! यत्र सम्पूर्णप्राणिनां स्वतन्त्रसत्ता उररीक्रियते, तत्र अव्यक्तरूपेण सर्वप्राणिषु अहमस्मि, ते सर्वप्राणिनः च मयि सन्ति।||
परन्तु यत्र प्राणिनां स्वतन्त्रसत्ता न अङ्गीक्रियते, तत्र अहं प्राणिषु न स्याम्, एवं प्राणिनः च न मयि स्युः।||
किन्तु सर्वम् अहमेव अस्मि।||
अर्जुनः - परन्तु भगवन्! अस्य संसारस्य उत्पादकः, आधारः च कोऽस्ति?||
श्रीकृष्णः - सः तु अहमेव अस्मि अर्जुन! परन्तु ममात्मा सम्पूर्णप्राणिनाम् उत्पादकः, धारकः, भरणपोषकः च सन् अपि तेषु स्थितः नास्ति।||
तेभ्यः सर्वथा निर्लिप्तः अस्ति।||
एतदेव मम ऐश्वर्यं, सामर्थ्यं वा वर्तते इति जानीहि।
अर्जुनः - भगवन्! ते प्राणिनः कथं वा भवति स्थिताः सन्ति?||
श्रीकृष्णः - अर्जुन! पश्य, उदाहरणत्वेन कथयामि, सर्वत्र विचरन् अयं महान् वायुः अस्ति ननु, एषः निरन्तरम् आकाशे एव स्थितः भवति, तथैव एते सर्वे प्राणिनः मय्येव तिष्ठन्ति इति अवगच्छ।||
अर्जुनः - यदि एते प्राणिनः भवति एव स्थिताः स्युः, तर्हि तु एते मुक्ताः भवेयुः एव नु?||
श्रीकृष्णः - नहि पार्थ! एतावता  सहजतया कथं वा ते मुक्ताः भवेयुः?|| 
नैव सर्वथा।||
प्रकृतिसम्बन्धिनः ते प्राणिनः महाप्रलयकाले मदीयां प्रकृत्यां विलीयन्ते, ततः पुनः महासर्गादौ तान् सृजाम्यहम् इति।||
(गीता - ९/१-७)||
यदि मनुष्यः स्वहितं वाञ्छति तर्हि तेन विषयाणां त्यागः सर्वथा करणीयः।|If a learned person wants happiness, he should renounce subjects according to the ritual.|विद्वान्  यदि सुख चाहता है तो उसे विषयों का विधिपूर्वक त्याग कर देना चाहिए।
इन्द्रियजन्यविषयाः विषवद् उक्ताः यैः मनुष्यस्य नाशः क्रियते।|The objects are described as like poisons by which a man is killed.|विषयों को विष के समान बताया गया है, जिनके द्वारा मनुष्य मारा जाता है।
सुखम् इच्छति चेत् प्राज्ञः विधिवद् विषयान् त्यजेत्। विषवत् विषयान् आहुः विषयैः यैः निहन्यते॥|If a learned person wants happiness, he should renounce subjects according to the ritual. The objects are described as like poisons by which a man is killed.|विद्वान्  यदि सुख चाहता है तो उसे विषयों का विधिपूर्वक त्याग कर देना चाहिए। विषयों को विष के समान बताया गया है, जिनके द्वारा मनुष्य मारा जाता है।
परस्परम् उपकारं कुर्वन् एव सामान्यजनस्य मैत्री भवति।|Friendship of common people comes from doing favors to each other.|सामान्यजन की मित्रता एक दूसरे पर उपकार करने से होती है।
पशूनां पक्षिणां च मैत्री विशेषकारणात् भवति।|Animals and birds become friends for some special reason.|पशु और पक्षियों की मित्रता किसी कारण विशेष से हो जाती है।
मूर्खानां मैत्री भयस्य लोभस्य च माध्यमेन भवति, भद्रलोकानां मैत्री परस्परदर्शनस्य माध्यमेन भवति।|A fool's friendship is formed through fear and greed and a gentleman's friendship is formed only by seeing each other.|मूर्खा की मित्रता भय और लोभ से तथा सज्जनों की मित्रता परस्पर दर्शन मात्र से हो जाती है।
उपकारात् च लोकानां, निमित्तान् मृगपक्षिणाम्, भयात् लोभात् च मूर्खाणां, मैत्री स्यात् दर्शनात् सताम्॥|Friendship of common people comes from doing favors to each other, |Animals and birds become friends for some special reason, A fool's friendship is formed through fear and greed and a gentleman's friendship is formed only by seeing each other, A fool's friendship is formed through fear and greed and a gentleman's friendship is formed only by seeing each other.|सामान्यजन की मित्रता एक दूसरे पर उपकार करने से होती है, पशु और पक्षियों की मित्रता किसी कारण विशेष से हो जाती है, मूर्खानां मैत्री भयस्य लोभस्य च माध्यमेन भवति, भद्रलोकानां मैत्री परस्परदर्शनस्य माध्यमेन भवति, मूर्खा की मित्रता भय और लोभ से तथा सज्जनों की मित्रता परस्पर दर्शन मात्र से हो जाती है।
मयूरपिच्छः सर्वेभ्यः रोचते।|The peacock feather is appealing to everyone.|मोर पंख सभी को अच्छा लगता है।;
सा मां जीवनानुशासनम् अपाठयत्।|She taught me the principles of life.|उसने मुझे जीवन के सिद्धांतों को सिखाया।
जनाः जैविककृषिं कर्तुं चेष्टन्ते।|People endeavor to do organic farming.|लोग जैविक खेती करने का प्रयास करते हैं।
कीटः पादान् प्रसार्य शेते।|The insect sleeps with stretched-out legs.|कीट पैरों को फैलाकर सोता है।
कुञ्चिकया तालः उद्घाटितः।|The lock was opened by using the key.|चाबी से ताला खोला गया।
आपणात् मशकजालम् आनय।|Bring mosquito net from the shop.|दुकान से मच्छरदानी लाओ।
कुतः रात्रौ जवनिकाः कम्पन्ते।|Why do curtains move ( shake / flutter ) at night?|रात में परदे क्यों हिल रहे हैं। 
पुस्तकप्रियः पुस्तकमेव वाञ्छति।|A book lover wants only books.|पुस्तक प्रेमी को केवल पुस्तकें ही चाहिए।
अस्याः युवत्याः कर्णाभरणं तत्।|That is the earring of this girl (lady).|यह उस लड़की के कान का आभूषण है।
तत् कर्णाभरणं कियत् प्रकाशते।|How brightly that earring shines!|वह कान का आभूषण चमकता है।
सर्व-बाधा-विनिर्मुक्तः धन-धान्यः सुत-अन्वितः मनुष्यः मत्-प्रसादेन भविष्यति न संशयः।|By My grace will A man undoubtedly be freed from all worries and endowed with wealth and grain and children.|मेरी कृपा से मनुष्य निःसंदेह सभी चिंताओं से मुक्त हो जाएगा और धन-धान्य तथा संतान से युक्त हो जाएगा।
अञ्जनचयः|Mound of coal|कोयले का ढेर
चूर्णीकरोति|Breaks into very fine particles|अत्यंत सूक्ष्म कणों में तोड़ना
धारावाहिकं गीताप्रश्नोत्तरम् -४८
अर्जुनः - तेषां प्राणिनां संरचनां कुत्र, कियत् कालावधि स्यात् भगवन्?||
श्रीकृष्णः - सम्यक् प्रश्नः तव अर्जुन ! शृणु, यावत् ते प्राणिनः स्वभावपरवशाः स्युः, तावद् अहं स्वकीयां प्रकृतिं वशीकृत्य तान् वारं वारं सृजामि।||
अर्जुनः - तेषां प्राणिनां वारं वारं  सर्जनकार्येण सह भवतः सम्बन्धः तु न भवेद् वा भगवन्?||
श्रीकृष्णः - नहि कदापि, अर्जुन ! जगति प्रवर्तमानानि यादृशानि अपि कार्याणि स्युः, तानि मां बन्द्धुं न शक्नुवन्ति। यतोहि तेषु कर्मसु अहम् अनासक्तः, उदासीनवत् सर्वथा निर्लिप्तः तिष्ठामि।|| 
अर्जुनः - भगवन् ! यदि त्वं कर्मसु निर्लिप्तः एव तिष्ठसि, तर्हि सृष्टिरचनादिकार्यं कथं, केन प्रकारेण च करोषि?||
श्रीकृष्णः - अर्जुन ! प्रत्यक्षरूपेण तु तत् कार्यम् अहं न करोमि, अपितु मदीया प्रकृतिः एव मम अध्यक्षतायां, मत्तः एव सत्तां, स्फूर्तिं च प्राप्य सम्पूर्णान् चराचरप्राणिनः रचयति । एवं प्रकारेण ममैव अध्यक्षतायां संसारे विविधं परिवर्तनं जायते।||
अर्जुनः - यदि भवतः प्रकृतिशक्तिद्वारा हि जगति सर्वं कार्यं सम्भवति, तर्हि किमर्थं वा केचन मनुष्याः भवदुपरि श्रद्धां न प्रदर्शयेयुः प्रभो?||
श्रीकृष्णः - तस्य कारणं यत् जगति सर्वे मद्भक्ताः, मत्परायणाः च न भवन्तीति। ये कामक्रोधलोभादिभिः युक्ताः परममूढाः सन्ति, ते मम ऐश्वरिकरूपं, परं भावं च न जानन्तः, मां कञ्चन साधारणमनुष्यं च मत्वा मम अवहेलनां कुर्वन्ति।||
अर्जुनः - तेषां मूढानां स्वभावः कीदृशः भवति भगवन्?||
श्रीकृष्णः - अर्जुन ! तादृशाः मूढाः आसुरीं, राक्षसीं, मोहिनीं च प्रकृतिम् आश्रित्य तिष्ठन्ति । तेषां आशाः, कर्माणि, ज्ञानानि च मोघानि, तथा पापयुतानि च भवन्ति। अतः ते न कदापि जीवने सफलतां गच्छेयुः।||
अर्जुनः - एवं वा ! तर्हि के भवन्तं विश्वसन्ति भगवन्?||
श्रीकृष्णः - हे कुन्तीपुत्र ! ये महात्मनः लोके विराजन्ते, ते मां सम्पूर्णप्राणिनाम् आदिम्, अविनाशिनं च मन्यन्ते। तादृशाः महात्मनः हि मदीयां दैवीं सम्पत्तिम् आश्रित्य अनन्यभावेन मां भजन्ति, न वा ते पापपरायणाः मूढाः।||
अर्जुनः - भवद्भजनं कुर्वतां भक्तानां लक्षणानि कानि सन्ति, भगवन्?||
श्रीकृष्णः - हे पार्थ ! मद्भक्ताः सदा हि मयि प्रीतिपूर्वकं संलग्नाः भवन्ति। ते दृढव्रताः सन्तः भक्तिपूर्वकं मम नामानि स्मरन्ति, लगनतया जपन्ति च । मत्प्राप्त्यर्थं यतन्ते, तदर्थं व्याकुलाः च भवन्ति । ते सततं मां नमस्यन्तः च उपासते इत्येवं तेषां भक्तानां लक्षणानि सन्ति । सम्यग् अवगतं वा त्वया अर्जुन ? इति। (गीता - ९/८-१४)||
धीरेन्द्रः अनुशासितः अस्ति।|Dhirendra is disciplined.|धीरेन्द्र अनुशासित हैं।
श्रीरामः निषादेन सेवितः।|Lord Rama is served by Nishad.|श्रीराम निषाद के द्वारा सेवित हुए। 
शिशुः दुग्धाय क्रन्दति।|The baby cries for the milk.|बच्चा दूध के लिए रोता है।
पुत्रं माता कारवेल्लं खादयति।|Mother feeds bitter gourd to her son.|माता बेटे को करेला खिला रही है। 
तूलिकायाः की कार्यं साम्प्रतम्।|What is the use of the quilt right now?|वर्तमान में रजाई का काम क्या है। 
ते अधुना अपि शेरते।|They are still sleeping.|वे अभी भी सो रहे हैं।
देवदर्शनाय निर्गच्छति सः।|He goes for ‘darshan’ of the deity.|वह देवता के दर्शन के लिए जाता है।
कदाचित्तु पुस्तकं स्वीकृत्य पठ।|Read the book at least once in a while.|कभी-कभी पुस्तक को लेकर पढ़ो।
कालगणना अपि एकं विज्ञानं भवति।|Astrology is also a science.|ज्योतिष भी एक विज्ञान है।
नटः मुखरागं क्षालयति।|The actor washes off the makeup.|अभिनेता मुखराग को धोता है।
जालिन्याः लता वृक्षे प्रसृता।|The ridge gourd creeper is spread over the tree.|तोरई की लता पेड़ पर फैल गई।
