Sanskrit|English|Hindi
आरक्षकैः ग्रामाः अरक्ष्यन्त/रक्षिताः।||
विद्यार्थिन्यौ भाषणम् अकुरुताम्/कृतवत्यौ।||
विद्यार्थिनीभ्यां भाषणम् अक्रियत/कृतम्।||
पितृव्यपुत्रः द्विचक्रिकाम् अनयत्/नीतवान्।||
पितृव्यपुत्रेण द्विचक्रिका अनीयत/नीता।||
वणिजः बहुधनम् अलभन्त/लब्धवन्तः।||
वणिग्भिः बहुधनम् अलभ्यत/लब्धम्।||
कर्मकरी गृहम् अमार्जयत्/मार्जितवती।||
कर्मकर्या गृहम् अमार्ज्यत/मार्जितम्।||
माता निर्धनाय अन्नवस्त्रधनानि अयच्छत्/दत्तवती।||
मात्रा निर्धनाय अन्नवस्त्रधनानि अदीयन्त/दत्तानि।||
दुःखार्तायाः पुत्र्याः पिता तां सान्त्वयति।|The father consoles his grief-stricken daughter.|दुःख से पीड़ित पुत्री को पिता सांत्वना देता है।
पापकृत् दुरात्मा हन्तव्यः।|An evil-minded sinner must be punished.|पापी और दुष्ट आत्मा को दंडित करना चाहिए।
कमपि औपयिकं कर्मकरम् आह्वय।|Call for a suitable worker.|किसी उपयुक्त कार्यकर्ता को बुलाओ।
चपलः बालः क्रीडायां पतति।|The hyperactive boy falls while playing.|चंचल बालक खेलते समय गिर जाता है।
निकृतिप्रज्ञः सः।|He is of deceitful nature.|वह कपट बुद्धि वाला है।
विपरीता बुद्धिः जाता ते वाणीं श्रुत्वा।|Listening to your words, the mind has turned negative.| तुम्हारी बात सुनकर बुद्धि विपरीत हो गई है।
दुष्टजनाभावाय सैनिकाः यतन्ते।|Soldiers strive to destroy evil people.|सैनिक दुष्ट लोगों के नाश के लिए प्रयास करते हैं।
अदीर्घदर्शी समयं व्यर्थं करोति।|A short-sighted person wastes time.|अदूरदर्शी व्यक्ति समय व्यर्थ करता है।
शठः दण्डनीयः।|A deceitful person is punishable.|कपटी व्यक्ति दंडनीय है।
सः रामस्य अनन्यः भक्तः।|He is an ardent devotee of Rama.|वह राम का अनन्य भक्त है।
जहि ताम्।|Abandon her.|उसे त्याग दो।
मा व्यथां कृथाः पुत्र।|Do not grieve, my son.|पुत्र शोक मत करो।
अपि ज्येष्ठान् जुषसे त्वम्।|Do you even serve your elders?|क्या तुम बड़ों का सम्मान करते हो। 
गुरुः अज्ञानात् बिभर्ति।|A teacher protect from ignorance.|गुरु अज्ञान को दूर करता है।
अस्पष्टज्ञानं निर्दुष्टोपयोगे बाधकः भवति।|Vague knowledge is a hindrance in proper application.|अस्पष्ट ज्ञान उचित उपयोग में बाधा उत्पन्न करता है।
समग्रे देशे रामभक्तिः प्रसृता।|Devotion towards Rama has spread throughout the country.|पूरे देश में रामभक्ति फैली हुई है।
अष्टौ श्लोकाः पठिताः।|Eight verses were recited.|आठ श्लोकों का पाठ किया गया।
त्रयश्चत्वारिंशत् चित्राणि स्वीकृतानि तया।|She accepted forty-three pictures.|उसने तैंतालीस चित्र स्वीकार किए।
क्षणं यावत्स्थीयताम्।|Stay for a moment.|एक क्षण रुको।
जितेन्द्रियः विनयसम्पन्नः भवति।|One who has self-restraint is humble.|इंद्रियों पर विजय प्राप्त करने वाला विनयशील होता है।
राज्याङ्गानि सप्त सन्ति।|There are seven components of a state.|राज्य के सात अंग होते हैं।
राज्याभिषेकः चलति।|The coronation ceremony is going on.|राज्याभिषेक चल रहा है।
राज्यापहरणं तेन वञ्चित्वा कृतम्।|The usurpation of the kingdom was done by him after having deceived.|राज्य का अपहरण उसने छल करके किया।
राज्यकर्ता कः अस्य देशस्य।|Who is the ruler of this country?|इस देश का शासक कौन है। 
राज्यच्युतः जातः वाली स्वदोषेणैव।|Vali became a kingdom-loser due to his own fault.|वाली अपने ही दोष के कारण राज्य से च्युत हो गया।
राज्यतन्त्रं सुचालयन्ति मन्त्रिणः।|The ministers are running the administration well.|मंत्री राज्यतंत्र को सुचारु रूप से चलाते हैं।
राज्यलोभः बहूनां भवत्येव।|The greed for power exists in many.|राज्य का लोभ कई लोगों में होता है।
राज्यसुखे मग्नः रावणः।|Ravana was immersed in the pleasures of kingdom.|रावण राज्य के सुखों में मग्न था।
राज्यभङ्गः प्रतिवेशिदेशस्य जातः।|Political collapse of the neighboring country happened.|पड़ोसी देश में राज्यकभङ्ग हो गआ।
राज्यवर्धनं काङ्क्षते दुर्योधनः।|Duryodhana desires expansion of his kingdom.|दुर्योधन अपने राज्य के विस्तार की इच्छा रखता है।
प्रकृतिः नाश्यते मनुष्येण।|Nature is destroyed by humans.|प्रकृति का नाश मनुष्य द्वारा किया जा रहा है।
विकृतिः उत्पद्यते क्रोधेन चित्ते।|Disorder arises in the mind due to anger.|क्रोध से चित्त में विकृति उत्पन्न होती है।
संस्कृतिः संस्कृतेन रक्ष्यते।|Culture is preserved through Samskrit language.|संस्कृति को संस्कृत भाषा के द्वारा सुरक्षित रखा जाता है।
अपकृतिं न वाञ्छामि समाजस्य।|I do not desire harm to society.|मैं समाज का अहित नहीं चाहता।
उपकृतिः ते एव सहायिका मम।|Your favour is my only help.|तुम्हारा उपकार ही मेरी सहायिका है।
परिष्कृतिः अपेक्षते तव लेखे।|Refinement is needed in your writing.|तुम्हारे लेख में परिष्कार की आवश्यकता है।
प्रतिकृतिः अस्ति पुत्रः पितुः।|Son is the replica of his father.|पुत्र पिता की प्रतिकृति है।
सुकृतिः तस्य सर्वत्र प्रसृता।|His good deeds have spread everywhere.|उसके अच्छे कर्म सब ओर फैल गए हैं।
निराकृतिः न क्रियतां मम निवेदनस्य।|Let my request not be rejected.|मेरी विनती को अस्वीकृत न की जाए।
प्रत्युपकृतिः न विस्मर्यते मया भवत्याः।|Your requital will not be forgotten by me.|तुम्हारा उपकार मेरे द्वारा नहीं भूला जाएगा।
प्रत्याहर मोहात् मनः।|Withdraw the mind from delusion.|मन को मोह से हटाओ।
इन्द्रियविषयभोक्तारं जरा शीघ्रं गृह्णाति।|Old age quickly grips the one who indulges in sensory pleasures.|जो इन्द्रिय-सुखों में लिप्त होता है उसे जरा शीघ्र पकड़ लेता है।
यथासुखं विहरस्व।|Roam about, as you please.|अपनी इच्छा के अनुसार विचरण करो।
देववन्दिता भारतभूमिः।|Bhaaratabhoomi is worshipped by Devas.|भारतभूमि देवों के द्वारा वन्दित है। 
कामं खादत।|Eat to your heart's content.|जितना चाहो उतना खाओ।
अपसर।|Move away.|हट जाओ।
मम वचः भवत्यै पथ्यमेव।|My words are truly beneficial for you.|मेरे वचन तुम्हारे लिए हितकारी ही हैं।
एवं कथनं कलहाय कल्पते।|Such words lead to conflict.|ऐसा कथन झगड़े को जन्म देता है।
ईश्वरमेवाश्रय।|Take refuge only in god.|केवल ईश्वर का ही आश्रय लो।
सुदुर्मते नाहं त्वया सह व्रजेयम्।|Hey! evil-minded fellow, I shall not go with you.|हे कुबुद्धि मैं तुम्हारे साथ नहीं जाऊंगा।
वन्दे वाणीविनायकौ।|I bow to Goddess Saraswati and Lord Ganesha.|मैं वाणी और विनायक को नमन करता हूँ।
कोपं न गच्छन्ति सत्ववन्तः।|Strong-minded people do not get angry.|धीर और संयमी व्यक्ति क्रोध नहीं करते।
कालशृङ्खलया बद्धाः वयम्।|We are bound by the chains of time.|हम काल की बेड़ियों में जकड़े हुए हैं।
आन्तम् उपविश्य श्रुतवान् भाषणम्।|I listened to the speech till the end.|अन्तपर्यन्त बैठकर मैनें भाषण सुना।
अध्यासेन जनैः अभिमानिना भूयते।|People become conceited due to arrogance.| मिथ्याज्ञान के कारण लोग घमंडी हो जाते हैं।
नियमभङ्गः विपरीतफलाय कल्पते।|Breaking rules leads to adverse consequences|नियमों का उल्लंघन विपरीत परिणाम देता है।
अनीप्सितं वस्तु न दद्यात्।|One should not give something undesired to others.|किसी को अनिच्छित वस्तु नहीं देनी चाहिए।
कुलोन्नयनाय गृहस्थाश्रमः आश्रयणीयः।|For the upliftment of the family, the Grihastha's life should be embraced.|परिवार के उत्थान के लिए गृहस्थ जीवन अपनाना चाहिए।
नाहं जीवितुमुत्सहे।|I do not desire to live anymore.|मेरी अब और जीने की इच्छा नहीं है।
किं प्रलापेन वश्चिरम्।|Why are you all rambling for long?|तुम सब का अधिक प्रलाप करने से क्या लाभ। 
कुट्टयति|beats|कूटता है
आश्विकः|horserider|घुड़सवार
अणु अपि अन्तरं न दृश्यते|I don't see the slightest opportunity|थोड़ा भी अवसर दिखाई नहीं देता
चोदय अश्वान् हृषीकेश|Hrishikesh drive the horses|घोड़े हांकिए हृषीकेश
पूजायै गमिष्यतीं न रोधयेः।|Do not obstruct the lady going for worship.| पूजा के लिए जाने वाली को मत रोकें।
रामदर्शनलालसः तुलसीदासः।|Tulsidas is a person with a longing to see Rama.| तुलसीदास राम के दर्शन के लिए लालायित है।
पितरि गते क्रीडेयमिति पुत्रः चिन्तयति।|The son thinks, "I will play after father leaves."|पुत्र सोचता है कि पिता के जाते हि मैं खेलूँगा।
शोकोपहतचेतना सा।|She lost her disposition due to grief.|वह शोक के कारण चेतना खो बैठी।
का सत्रस्य आरम्भकर्त्री बुभूषते।|Which lady wants to be the session-starter?|सत्र आरंभ करने वाली कौन होना चाहती है। 
अर्थहीनं वाक्यं न वदेत्।|One should not utter meaningless sentence.|निरर्थक वचन नहीं बोलना चाहिए।
महोदयं कर्म कर्तुं गच्छामि।|I am going to perform a great task.|मैं महान् (बड़ा) कार्य करने जा रहा हूँ।
ते वचनानि प्रेरणाडिण्डिमानि सन्ति।|Your words are like inspirational drums.|तुम्हारे वचन प्रेरणा के नगाड़ों (प्रेरणा के स्वरूप) के समान हैं।
वासवासनारूढः बलिः।|Bali is a person seated on the throne of Indra.|बलि वासव (इंद्र) के आसन पर बैठ गया।
वदेत् शीघ्रम् उत्तरम्।|He/she should tell the answer quickly.|वह उत्तर शीघ्र बोले।
अरालमार्गो वर्तते अग्रे।|A winding path lies ahead.|आगे टेढ़ा-मेढ़ा मार्ग है।
मीनाहतं पद्मपुष्पं कम्पते।|The lotus flower, struck by a fish is shaking.| मछली के आघात से कमल का फूल कांप रहा है।
देवकृपा अस्ति त्वयि।|Divine blessings are there upon you.|तुम्हारे उपर देवकृपा है।
भगवद्गीताम् अधीयानाः वयम्।|We are studying the Bhagavad Gita.|हम भगवद्गीता का अध्ययन कर रहे हैं।
भोः मित्र ईषत्तप।|Hey Sun! be only slightly hot.|हे सूर्य थोड़ा कम ऊष्ण होओ ।
अपत्यस्य बहुविधां चिन्तां करोति माता।|A mother worries for her child in many ways .|माता अपने संतान की अनेक प्रकार की चिंताएँ करती है।
तामहं देवतामिव पश्यामि।|I see her as if she were a goddess.|मैं उसे देवी के समान देखता हूँ।
आरक्षकाः सर्वासु दिक्षु मां मार्गयन्ते।|Policemen are searching for me in all directions.|आरक्षक हर दिशा में मुझे ढूँढ रहे हैं।
सुयुक्तेन चारेण शत्रुसेना अवेक्षिता।|The enemy’s army was surveilled by a capable spy.|शत्रु की सेना का निरीक्षण एक कुशल गुप्तचर द्वारा किया गया।
दुःखार्तं समाश्वसितुं प्रयते।|I am trying to console the anguished person.| दुःख से पीड़ित व्यक्ति को सांत्वना देने का प्रयास कर रहा हूँ।
महीधराः अस्मिन् क्षेत्रे नैके सन्ति।|There are many mountains in this region.|इस क्षेत्र में कई पर्वत हैं।
तोयधरः कृष्णः अस्ति।|The cloud is black.|बादल काला है।
फलधरः वृक्षः अस्ति आरामे।|There is a fruit-bearing tree in the garden.|बाग में एक फलदार वृक्ष है।
दण्डधरः प्रतीहारः मर्कटं भाययति।|The stick-wielding guard frightens the monkey.|डंडा लिए हुए प्रहरी बंदर को डराता है।
उपनेत्रधरः सः न रात्रौ द्रष्टुं शक्नोति।|Bespectacled person, cannot see at night.|उपनेत्र पहनने वाला वह व्यक्ति रात्रि में नहीं देख सकता।
अमृतधरः धनवन्तरिः अस्ति।|Dhanvantari is the bearer of ambrosia.|धन्वंतरि अमृत के धारक हैं।
गदाधरः हनुमान् राममेव स्मरति।|Hanuman, the mace-bearer, remembers only Rama.|गदाधरण हनुमान केवल राम को स्मरण करते हैं।|
गाण्डीवधरः शोकग्रस्तः जातः।|The Gandiva-wielder (Arjuna) became grief-stricken.|गाण्डीवधर अर्जुन शोक से व्याकुल हो गया।
बुद्धिधरः तु नासि त्वम्।|You are not an intelligent man.|तुम बुद्धिमान व्यक्ति तो नहीं हो।
विवेकधरः न कथञ्चित् पतति शोके।|A wise man does not succumb to sorrow in any situation.|विवेकवान व्यक्ति किसी भी परिस्थिति में शोक में नहीं डूबता।
सर्वनीतीनां समावेशः अस्ति रामायणे।|Compendium of codes of conduct is in the Ramayana.|सभी नीतियों का समावेश रामायण में है।
सुमेरुः इव दुर्गमम् इदं कार्यम्।|This task is as insurmountable as Mount Sumeru.|यह कार्य सुमेरु पर्वत के समान कठिन है।
किं कल्पयिष्यति प्रातराशार्थम्।|What will be prepared for breakfast?| अल्पाहार के लिए क्या बनाया जाएगा। 
युज्येमहि चित्तम् ईश्वरे।|Let us focus our mind on God.|हम अपना मन ईश्वर में लगाएँ।
विपर्यया बुद्धिः जाता ते।|Your intellect has become confused.|तुम्हारी बुद्धि भ्रमित हो गई है।
हतप्रभः सः अधर्माचरणेन।|He became dull due to unrighteous behavior.|वह अधर्म के आचरण से निस्तेज हो गया।
निहतनाथा महिला विललाप।|The woman who lost her protector wept.|नाथविहीन महिला विलाप करने लगी।
अनारब्धस्य परिणामचिन्ता न कर्तव्या।|One should not worry about the result of an unbegun task.|जो कार्य आरंभ ही नहीं हुआ, उसके परिणाम की चिंता नहीं करनी चाहिए।
रक्तान्तलोचनः लक्ष्मणः क्रोधेन।|Lakshmana's eyes turned red with anger.| क्रोध से लक्ष्मण की आँखें रक्तवर्ण हो गईं।
जनः विह्वलः न भवेत्।|A person should not become perturbed.|व्यक्ति को व्याकुल नहीं होना चाहिए।
पित्रिष्टां पुत्रीं माता तर्जयितुमपि न शक्नोति।|A mother cannot even scold the daddys girl.|पिता की प्रिय पुत्री को माँ डाँट भी नहीं सकती।
तवाभवायैव कल्पन्ते ते कुकृत्यानि।|Your misdeeds only are leading to your shortcomings.|तुम्हारे कुकर्म केवल तुम्हारे पतन के लिए हैं।
मुखोद्गतं न स्यात् गर्हितम्।|One's words should not be reproachable.|मुख से निकले वचन निंदनीय नहीं होने चाहिएa
ऊहासंश्रितवाक्यमिदम्।|This statement is based on conjecture.|यह वाक्य केवल अनुमान पर आधारित है।
यथा प्रकृतिः तथा स्वीकृतिः।|Acceptance is in accordance with (one's) nature.|जैसा स्वभाव होता है वैसा ही स्वीकार किया जाता है।
अस्माकीनं गृहं नातिदूरं विद्यते।|Our house is not very far.|हमारा घर अधिक दूर नहीं है।
हिंसासमुद्भवः विचारः अपोह्यः।|Thoughts arising from violence should be discarded.|हिंसा से उत्पन्न विचारों को त्याग देना चाहिए।
यदेच्छेत् तदागच्छेत्।|One may come when one wishes too.|जब चाहो तब आओ।
गोपदमात्रप्रमाणस्य स्यात् शिखा।|The Shikha should be the size of a cow's hoofprint.|शिखा गौ के खुर के आकार जितनी होनी चाहिए।
दुद्रुवुः वानरा सीतान्वेषणाय।|Monkeys went in search of Sita.|वानर सीता की खोज में दौड़ पड़े।
नयने विवृत्य मां भाययसि किम्।|Are you frightening me by widening your eyes?|क्या तुम अपनी आँखें फाड़कर मुझे डरा रहे हो। 
द्वादश आदित्याः सन्ति।|There are twelve Adityas.|बारह आदित्य (सूर्य देव) हैं।
एकादश रुद्राः सन्ति।|There are eleven Rudras.|ग्यारह रुद्र हैं।
अष्ट वसवः सन्ति।|There are eight Vasus.|आठ वसु हैं।
दौ अश्विनीकुमारौ स्तः।|There are two Ashwini Kumaras.|दो अश्विनी कुमार हैं।
मत्तः किं लिप्सेत।|What would you desire to get from me?|मुझसे क्या प्राप्त करना चाहते हो। 
मयि मृते सति कः त्वाम् उपैष्यति।|After my death, who will approach you?|मेरे मरने के बाद कौन तुम्हारे पास आएगा। 
समालोचना न्यायसङ्गता स्यात्।|A discussion should be just.|विचार-विमर्श न्याय पर आधारित होना चाहिए।
सदोषा वाणी वर्तते तस्य।|His speech is flawed.|उसकी वाणी में दोष है।
विगर्हितं कर्म नाचर।|Do not engage in reprehensible actions.|निंदनीय कर्म मत करो।
पुत्रं सन्दिश्य पिता निर्जगाम।|After instructing his son, the father departed.|पुत्र को निर्देश देकर पिता चले गए।
भीमरूपे न स्थापय अधिकं मुखरागम्।|Hey creepy lady! do not apply excessive makeup.|हे भयंकर रूपिणी महिले अधिक श्रृंगार न करो।
पित्रुक्तं बहु मन्यते पुत्रः।|The son respects his father's words a lot.| पुत्र पिता के वचनों का बहुत आदर करता है।
क्रोधरक्ताक्षः जातः शिक्षकः।|The teacher's eyes turned red with anger.| शिक्षक क्रोध के कारण रक्तवर्ण नेत्रों वाला हो गया।
भोः त्वं बुद्धिहीनः इति विश्रुतः।|Hey! You are famous as a foolish man.|अरे तुम मूर्ख के रूप में प्रसिद्ध हो।
सूर्यसमप्रभा ते कीर्तिः।|Your fame is as radiant as the sun.|तुम्हारी कीर्ति सूर्य के समान उज्ज्वल है।
मयोक्तं प्रथमं श्रूयताम्।|First listen to my words.|सबसे पहले मेरी कही हुई बात सुनो।
कामक्रोधौ निर्जितौ भक्तेन।|Desire and anger are conquered by the devotee.| भक्त द्वारा काम और क्रोध जीत लिए गए।
प्लीहे दोषोस्ति मे।|I have a spleen-related ailment.|मुझे प्लीहा (तिल्ली) की बीमारी है।
प्रघसे अलं अदनेन।|Hey glutton lady! stop eating.|हे भुक्कड़ महिले भोजन करना बंद करो।
देहजं लोभं नाशय।|Destroy the greed born out of the body.|शरीर से उत्पन्न लोभ को नष्ट करो।
कर्मजं फलम् अनुभवन्ति एव सर्वे।|Everyone experiences the fruits of their karma.|सभी अपने कर्मों का फल भोगते ही हैं।
वृक्षजं फलं पक्षी खादति।|Bird eats the fruit beared by the tree.|पेड़ से उत्पन्न फल पक्षी खाता है।
भूमिजं सस्यं नोत्पाटय।|Do not uproot the plant (born out of earth).|धरती से उत्पन्न सस्य को मत उखाड़ो।
उद्भिजं शाकं सर्वे खादेयुः।|Everyone should eat the vegetables grown from the ground.|भूमि पर उगने वाली सब्जी सभी को खानी चाहिए।
स्वेदजं कृमिणं हन्यात् शीघ्रम्।|Quickly kill the organisms born of sweat.| स्वेद से उत्पन्न कृमियों को शीघ्र मार डालो।
मृतशरीरजं दुर्गन्धं न सोढुं शक्नोमि।|I cannot tolerate the stench from a dead body.|मृत शरीर से उत्पन्न दुर्गंध को मैं सहन नहीं कर सकता।
पङ्कजं पुष्पं सुन्दरमस्ति।|The flower grown in slush is beautiful.|कीचड़ में उत्पन्न पुष्प सुंदर है।
धूमजं प्रदूषणं न्यूनीकुरु।|Reduce the pollution caused by smoke.|धुएं से उत्पन्न प्रदूषण को कम करो।
सृष्टिजं मनुष्यं कालः सदा भाययति।|Time always scares human born in nature.|सृष्टि में उत्पन्न मनुष्य को काल सदा डराता है।
सा सर्वथा अद्य जीवितं परित्यक्ष्यति।|She will certainly give up her life today.|वह आज अपनी जान दे देगी।
अधुना पितरं किं प्रतिब्रूयाम्।|What should I reply to father now?|अब मैं अपने पिता से क्या कहूं। 
संस्कृतां वाचं वद।|Speak refined language.|शुद्ध वाणी बोलो।
इत्थं तु अग्रजतर्जनमेव उपैष्यसि त्वम्।|With this, you are only going to face fury of elder brother.|ऐसे तो तुम केवल बड़े भाई का क्रोध ही प्राप्त करोगे।
पण्डितमानी सः कार्यं नाशयेत्।|He who thinks of himself as a scholar, destroys the work at hand.|स्वयं को पण्डित समझने वाला  कार्य नष्ट कर देता है।
यथा ते समाधान तथा समादधे।|I will do as per your solution.|जैसे तुम्हारा समाधान हो वैसे में करूँगा।
अप्राप्तस्य प्राप्तिः योगः।|Attainment of the unattained is yoga.|अप्राप्त की प्राप्ति ही योग है।
प्राप्तस्य रक्षणं क्षेमः।|Protection of what is obtained is kshema.|जो प्राप्त है उसका संरक्षण ही कल्याण है।
तितीक्षा भवतु सर्वदा।|Endurance should always be there.|सहनशीलता हमेशा बनी रहनी चाहिए।
कृच्छ्रगतः अहम्।|I am struck in a difficult situation.|मैं कठिनाई में पड़ गया हूँ।
चरैवेति।|Just keep moving.|केवल चलते रहो। 
वचः ते न करिष्यामि।|I will not follow your words.|मैं तुम्हारे वचन का पालन नहीं करूंगा।
सः अधिकं वेपते स्म।|He was trembling very much.|वह बहुत अधिक कांप रहा था।
शैत्येन वृद्धोऽयं स्वाङ्गानि विशति।|Due to cold, this old man covers his body.|ठंड के कारण यह वृद्ध अपने शरीर को ढकता है।
कोकेभ्यः (वृकेभ्यः) भीतः हरिणः धावति।|The deer, which is scared of wolves, runs.|हिरण भेड़ियों से डरकर दौड़ता है।
सः परश्वधेन काष्ठं छिनत्ति।|He cuts wood with an axe.|वह कुल्हाड़ी से लकड़ी काटता है।
शोकपरिप्लुतः सः।|He is overwhelmed with sorrow.|वह शोक से व्याकुल है।
अनुक्रोशः सर्वजन्तुषु स्यात्।|Compassion should exist towards all living beings.|सभी प्राणियों के प्रति दया होनी चाहिए।
संस्कृतभाषा अभ्यसनीया।|Sanskrit language must be practiced.|संस्कृत भाषा का अभ्यास करना चाहिए।
माणवकः पयोहिमं काङ्क्षते।|The boy wants ice-cream.|बालक आइसक्रीम की इच्छा करता है।
शास्त्रोक्तकर्मसु क्रियावन्तः भवेम।|We should engage ourselves in the activities prescribed by the scriptures.|हमें स्वयं को शास्त्रोक्त कार्यों में लगाना चाहिए।
चेताम्येनं विषयम्।|I am mulling over this subject.|इस विषय का गहन चिन्तन कर रहा हूँ।
विकृतस्वराः काकाः कायन्ति।|Crows with hoarse voices caw.|विकृत स्वर वाले कौए कांव-कांव करते हैं।
पण्डा यस्य अस्ति सः पण्डितः।|He who possesses knowledge is the expert.|जिसके पास ज्ञान है वही पण्डित है।
श्रद्धास्यति किं सीता हनुमति।|Will Sita trust Hanuman?|क्या सीता हनुमान पर विश्वास करेंगी। 
भाषमाणाभ्याम् अपत्याभ्यां चीत्कारः क्रियते।|Commotion is created by the children who are speaking.|बोलने वाले बच्चों के द्वारा कोलाहल किया जाता है।
चक्रवर्तिकुलजातः अयं शिशुः।|This child is born in a royal lineage.|यह शिशु चक्रवर्ती कुल में जन्मा है।
सभार्येण यज्ञकार्यं क्रियते।|The sacrificial ritual is performed along with the wife.|पत्नी के साथ स्थित (पुरुष) के द्वारा यज्ञकर्म किया जाता है।
क्रीणानया तया अधिकः व्ययः कृतः।|More expenditure was incurred by the lady who was buying.|क्रय करने वाली (महिला) उसके द्वारा अधिक व्यय किया गया।
काः महिलाः वदेयुः कार्यक्रमे।|Which women would speak in the program?|कार्यक्रम में कौन सी महिलाएं बोलेंगी। 
गीतापठनं सर्वैः कर्तव्यम्।|Reading of Gita must be done by everyone.|गीता का पठन सभी के द्वारा किया जाना चाहिए।
गीतार्थचिन्तनं कुरु।|Contemplate on the meaning of Gita.|गीता के अर्थ का चिंतन करो।
गीताश्लोकः कः एतेषु।|Which one of these is a verse of Gita.|इनमें से गीता का श्लोक कौनसा है।
गीता भवगता गीता।|Gita was sung by Ishwara.|गीता ईश्वर के द्वारा गायी गई।
गीताश्रद्धा सर्वेषां भवतु।|May everyone have trust in Gita.|गीता में सभी की श्रद्धा हो।
गीतापूजनं क्रियते मन्दिरे।|Pooja of Gita is performed in the temple.|गीता की पूजा मंदिर में की जाती है।
गीताजयन्ती कदा अस्ति।|When is Gita Jayanti?|गीताजयंती कब है। 
गीताव्याख्यात्री का अत्र।|Who is the expounder of Gita here?|यहाँ गीता की व्याख्याता कौन है। 
गीतातत्ववेत्ता अस्ति सः।|He is a Gita-scholar.|वह गीता के तत्व का ज्ञाता है।
गीतागानस्पर्धायां सा प्रथमा।|She aces Gita singing competition.|गीता गान प्रतियोगिता में वह प्रथम है।
विटा लम्पटाः शप्यन्ते|Voluptuaries are being cursed|विलासियों को शाप दिया जा रहा है
अत्र योऽयुक्तं वदेत् स कदाचित् द्यूतेषु पणं धनं मा स्म विजयिष्ट न जयेत्।|he who speaks unjustly here may never win wealth in gambling.| जो यहाँ अनुचित बोले, वह कभी भी जुए में धन नहीं जीते।
स मातुर् आज्ञां शृणोतु पितरं च विनयेन यातु कथयेत्।|Let him start obeying his mother and approach his father with humility.|वह माँ की आज्ञा सुनने लगे, पिता से विनम्रता से मिलने लगे।
