Sanskrit|English|Hindi
कृष्णदर्शनलालसा महती अस्ति मम।|I have a great longing to see Krishna.|मुझे कृष्ण के दर्शन की बहुत लालसा है।
शत्रुकर्षणः शिवः ध्यानमग्नः अस्ति।|Shiva, the destroyer of enemies, is absorbed in meditation.|शत्रुहंता शिव ध्यान में मग्न हैं।
एका स्त्री एकं वृषभं लप्सिकां पूलिकां च खादयतिस्म।||एक महिला एक साँड़ को हलुवा-पूड़ी  खिला रही थी ।
तत्र स्थितः एकः सज्जनः संशयं कृतवान् सम्भवतः इयं स्त्री वृषभं धेनुः चेतति!||वहां खड़े एक सज्जन को शक हुआ कि शायद यह महिला साँड़ को गाय समझ रही है!
तदा....||तब.....
सज्जनः- भगिनि अयं वृषभः अस्ति । धेनुः नास्ति यत् भवती इमं पूलिकाः खादयति।||बहन , यह साँड़ है , गाय नहीं, जो आप इसे पूड़ियाँ खिला रही हैं।
अयं वृषभः च नित्यं ग्रामे त्रिचतुर्जनान् शृङ्गेन आघातं कृत्वा अस्थीः त्रोटयति।||और यह सांड प्रति दिन गाँव में तीन चार लोगों को सींग मार कर हड्डियाँ तोड़ देता है।
महिला- बन्धो ! अहं जानामि यत् अयं वृषभः अस्ति । परन्तु भवान् न जानाति यत्||महिला - भाईसाहब ! मुझे पता है कि.. यह साँड़ है ! पर आपको नहीं पता कि..
मम पतिः अस्थिचिकित्सकः अस्ति तस्य च चिकित्सालयः अनेन वृषभेन एव चलति।||मेरे पति हड्डियों के डॉक्टर हैं और उनका हॉस्पिटल इसी साँड़ की वजह से ही चल रहा है...!
महाकोशातकी एकः प्रकारः शाकः अस्ति।अस्य पादपः स्वयमेव स्थातुं न शक्नोति अतः अस्य आश्रयस्य आवश्यकता भवति।||घेवड़ा एक प्रकार की सब्जी है।इसका पौधा आप खड़ा नहीं हो सकता है इसलिए इसे सहारे की जरूरत होती है।
महाकोशातकीपादपा: समर्थनार्थं निम्नलिखितविधयः उपयोक्तुं शक्यन्ते।||घेवड़ा के पौधै को सहारा देने के लिए निम्नलिखित तरीकों का उपयोग किया जा सकता है।
महाकोशातकीपादपस्य समीपे वेणुशाखं स्थापित्वा अस्य पादपस्य समर्थनं कर्तुं शक्यते।||घेवड़ा के पौधे के पास एक बांस की टहनी लगाकर पौधे को उस पर सहारा दिया जा सकता है।
महाकोशातकीपादपस्य समीपे कण्टकमेकं स्थापित्वा अस्य पादपस्य समर्थनं कर्तुं शक्यते।||घेवड़ा के पौधे के पास एक कांटा लगाकर पौधे को उस पर सहारा दिया जा सकता है।
महाकोशातकीपादपस्य समीपे जालकं स्थापित्वा पादपस्य समर्थनं कर्तुं शक्यते।||घेवड़ा के पौधे के पास एक जाली लगाकर पौधे को उस पर सहारा दिया जा सकता है।
महाकोशातकीपादपस्य समीपे तारकमेकं स्थापित्वा पादपस्य तस्मिन् समर्थनं कर्तुं शक्यते।||घेवड़ा के पौधे के पास एक तार लगाकर पौधे को उस पर सहारा दिया जा सकता है।
एताभि: विधिभि: महाकोशातकीपादपा: आश्रित्य अस्य पादपस्य वृद्धिः कर्तुं शक्यते।||इन तरीकों से महाकोशातकी के पौधों को सहारा देकर इस पौधे की वृद्धि की जा सकती है।
अनारोग्यात् सा पूजायां भागं वोढुं न शक्नोति।|Due to ill health, she is unable to participate in the pooja.|अनारोग्य के कारण वह पूजा में भाग नहीं ले सकती है। 
अहमेव पठितुं शक्नोमि किमुत त्वम्।|I myself am able to read it, then you definitely should be able to.|मैं ही पढ़ सकता हूँ तो तुम तो पढ़़ ही लोगे।
तस्य समीपे एका काकणी अपि नास्ति।|He does not have a single penny with him.|उसके पास एक फूटी कौड़ी भी नहीं है। 
शिशुः शेते। इदानीं तस्य उपसर्पणं कुर्मः।|Baby is sleeping ; now let us approach him gently.|शिशु सो रहा है अतः हम उसकी ओर धीरे धीरे चलें। 
स मारवाडजनः कुसीदः।|That Marwadi man is a money-lender.|वह मारवाड़ी ब्याज पर रुपये देता है। 
अहो वेदिकायाम् उपस्थिता सा मम ज्ञातपूर्वा।|Oh! That lady sitting on the dias, is known to me.|अरे वह महिला जो वेदिका पर बैठी है मेरी पूर्व से परिचित है।
अप्राप्तस्य प्राप्तिः भवतु।|The unattained may be attained.|अप्राप्त की प्राप्ति हो। 
गुरोराज्ञा ह्यविचारणीया।|Guru's command is unquestionable.|गुरु की आज्ञा अविचारणीय होती है। 
मृत्युः निश्चितः अस्ति।|Death is certain.|मृत्यु निश्चित है। 
अतिथ्यागमनं भविष्यति।|The guests will come.|अतिथियों का आगमन होगा।
क्षुन्निवृत्तिः यावन्नास्ति तावन्न मनश्शान्तिः।|There is no peace of mind  until there is hunger-relief.|जब तक भूख शांत नहीं होती, मन को शांति नहीं मिलती।
वस्तुतस्तु जनानामिच्छैव नास्ति पुण्यं कर्तुम्।|As a matter of fact, people lack the desire to do virtuous deeds.|वास्तव में लोगों में पुण्य करने की इच्छा ही नहीं है।
उच्चावचभावः न भवतु विष्णुमहेश्वरयोः।|There shall be no discrimination between Vishnu and Maheshwara.|विष्णु और महेश्वर में ऊंच नीच का भाव नहीं होना चाहिए।
अपकर्षस्तु भविष्यत्येव दीर्घसूत्रिणः।|Decline is inevitable for the one who procrastinates.|जो व्यक्ति विलंब करता है, उसका पतन निश्चित है।
उत्कर्षस्तु निश्चितः उद्योगिनः।|Success is assured for the industrious.|परिश्रमी के लिए उन्नति निश्चित है।
श्रद्धाविघातानन्तरं न विश्वासः भवति।|After betrayal trust does not come about.|श्रद्धा तोड़ने के बाद विश्वास नहीं होता।
चित्तशुद्धौ लब्धायां मोक्षप्राप्तिः भवति।|Liberation is attained when the mind is purified.|मन की शुद्धि प्राप्त होने पर मुक्ति मिलती है।
अपविभाजनं न करोति माता पुत्रेषु खाद्यान्नस्य।|A mother does not do maldistribution of the food among her children.|माता अपने बच्चों में भोजन का अपविभाजन नहीं करती।
दशरामशरैः हताः राक्षसाः।|The demons were killed by the ten arrows of Rama.|राक्षस राम के दस बाणों से मारे गए।
गुरुवचनम् अनुच्चरन्ति छात्राः श्लोकं निशम्य।|After listening to the words of the teacher, the students repeat the shloka.|छात्र गुरु के वचनों को सुनकर श्लोक दोहराते हैं।
पितृतर्जितम् अनुजं दृष्ट्वा हसति अग्रजा।|The sister laughs at the younger brother who is reprimanded by the father.|पिता द्वारा ताडित अनुज को देखकर अग्रजा हसती है। 
उपवासकृशां साध्वीं फलं ददाति शिष्या।|The lady disciple gives fruit to the saadhvi who is weekend by fasting.|शिष्या उपवास कर रही साध्वी को फल देती है।
मलिनवसनेनापि साधुः शोभते।|The saint appears splendid even in soiled clothes.|साधु मलिन वस्त्रों में भी शोभायमान है।
सः स्वगुणैः प्रख्यातः अस्ति।|He is renowned for his qualities.|वह अपने गुणों के लिए प्रसिद्ध है।
भृशं मोदामहे त्वां दृष्ट्वा।|We rejoice greatly upon seeing you.|तुमको देखकर हम अत्यधिक आनंदित हैं।
शीघ्रं प्रजाग्रतु जनाः योगाभ्यासाय।|People should wake up early for yoga practice.|लोग शीघ्र योगाभ्यास के लिए जागें।
स्फुरतु सर्वदा हृदि राष्ट्रहितम्।|Let the welfare of the nation always pulsate in our hearts.|राष्ट्रहित हमेशा हमारे हृदय में स्फुरित हो।
अनिशं जनः ईशचिन्तनं कुर्यात्।|People should constantly think about Ishwara.|व्यक्ति को निरंतर ईश्वर का ध्यान करना चाहिए।
बहुधा गुणैः दुर्गुणः अपिनद्धः भवति।|Many good qualites often hides a bad quality.|बहुधा अच्छे गुणों के कारण एक दुर्गुण छिप जाता है।
लेखनकार्यं समाप्य निःश्वसिति छात्र।|The student sighs after completing the writing work.|छात्र लेखन कार्य समाप्त करने के बाद सांस लेता है।
नृत्यवादित्रकुशलाः जनाः न्यूनाः सन्ति।|People skilled in dance and instrumental music are few.| नृत्य और संगीत में कुशल लोग न्यून हैं।
निषण्णः शिशुः चलितुं प्रयतते।|The seated child tries to move.|बैठा हुआ बच्चा चलने का प्रयास करता है।
पोतोपविष्टाः समुद्रे भयं नानुभवन्ति।|Those sitting in the boat do not feel the fear in the sea.|• नाव में बैठे लोग समुद्र में भय का अनुभव नहीं करते।
परिष्वज्य पुत्रं माता सन्तुष्टा।|The mother is delighted after embracing her son.|पुत्र को गले लगाकर माता संतुष्ट होती है।
पटहं वादयन्ति बालाः।|Children play the kettle drum.|बच्चे नगाडा बजाते हैं।
अन्नाप्राप्तिकारणेन हरिणः कृशोदरः जातः।|Due to paucity of food, the deer has become thin-bellied.| भोजन न मिलने के कारण हिरण दुबला हो गया है।
निद्राबलपराजितः सः शीघ्रं स्वपिति।|Overcome by sleep, he sleeps quickly.|नींदग्रस्त वह शीघ्र सो जाता है।
कति आतोद्यानि वादयितुं जानाति भवान्।|How many instruments do you know to play?|आप कितने वाद्य यंत्र बजाना जानते हैं। 
अहमपि शुश्रुः तव भाषणस्य।|I also a person who wants to listen to your speech.|मैं भी तुम्हारा भाषण सुनना चाहने वाला हूँ।
अत्यन्तं प्रसिद्धः जातः त्वम्।|You have become highly famous.|तुम अत्यधिक प्रसिद्ध हो गए हो।
त्वया चतुर्भद्रतरा जना अपि म्रियन्ते चेत् त्वं कथं न मरिष्यसि।|If people who are four times greater than you (in religion, knowledge, renunciation and wealth) die, how can you not die?|तुमसे चार गुणा (धर्म-ज्ञान-वैराग्य-ऐश्वर्य से) बढ़े चढ़े लोग यदि मर जाते हैं तो तुम कैसे नहीं मरोगे।
पूर्णकः|मुर्गा|Cock
वर्धमानक|Cup|प्याला
देशाद् देशाद् आगतानां विदुषाम्|of scholars who came from country to country|देश-देश से आए हुए विद्वानों का
सः प्रतिष्ठते|He sets out|वह जाता है
अवैमि ते सारम्||तव सामर्थ्यं जानामि
मिथः वक्तुं प्राक्रमत||आपस में बात करना चालू किया
इतः निषीद|Sit here|यहाँ बैठो
अश्मा इव निश्चेष्टः|Still like a rock|
अह्रीः||निर्लज्जता
मा ते विचारणा|Don't worry about it|
उदग्रनखः|One with fingers clasped together|
एकपतनीकः|man with one wife|
एकपत्नी|man with one wife|
एकपत्नीक|man with one wife|
लता इव आवर्जिता|like a creeper that has been bent|झुकाई हुई लता के समान
आत्मनि दुःखं विनीय|by subduing the sadness within|अपने अन्दर दुःख को दबाकर
द्वारं संजनयस्व|construct an entrance|द्वार बनाओ
नीलगगनं दुस्सहम्|Bluesky is intolerable|
कार्त्स्यनं विषयं वद आरक्षकम्।|Tell the entire matter to the police officer.|पूरे विषय को पुलिस अधिकारी को बताओ।
वचसः अपेक्षया कार्यम् अधिकं प्रभावं जनयति।|Action has more impact than words.|शब्दों की तुलना में कार्य अधिक प्रभाव डालता है।
यानम् अनावरणं कुर्यात्।|Unveil the vehicle.|वाहन से आवरण हटाओ।
विनष्टिः न भवति सत्यस्य।|Destruction of truth never happens.|सत्य का कभी विनाश नहीं होता।
समवेताः युवानः रामरक्षास्तोत्रं गायन्ति।|The congregated youth are singing the Ram Raksha Stotra.| इकट्ठे हुए युवा रामरक्षा स्तोत्र का गायन कर रहे हैं।
भक्तिमान् पुरुषः देवमर्चयति।|A devoted man worships Ishwar.|भक्तमान् पुरुष भगवान की पूजा करता है।
मामेकं शरणं व्रज।|Take refuge in me alone.|मेरी शरण में आओ।
मार्गमाणः पुस्तिकाम् अङ्कनीम् अलभे।|I, who was searching for the book, found a pen.|पुस्तिका ढूंढते समय मुझे  अङ्की मिली गई।
अत्र वसिष्ठगोत्रप्रवराः के सन्ति।|Who are all from the Vasistha lineage (gotra) here?|यहाँ वसिष्ठ गोत्र के वंशज कौन हैं। 
ईश्वरमाया बलीयसी भवति।|The maya of God is all-powerful.|ईश्वर की माया शक्तिशाली होती है।
लाङ्गूलं चालयित्वा स्वीकृतिं ददाति शुनकः।|The dog gives acceptance by wagging its tail.|कुत्ता अपनी पूंछ हिलाकर स्वीकृति देता है।
रज्ज्वा सहसा भूमिम् अताडयत् कर्मकरः।|The laborer suddenly struck the ground with the rope.|कर्मकर ने सहसा रस्सी से भूमि पर वार किया।
उच्छ्रितः ध्वजः प्रधानमन्त्रिणा स्वतन्त्रतादिवसे।|The flag was hoisted by the Prime Minister on Independence Day.|स्वतंत्रता दिवस पर प्रधानमंत्री द्वारा  झण्डा फहराया गया।
परिवेषः उत्तमः भवेत् अस्माकम्।|Our surroundings should be good.|हमारा वातावरण अच्छा होना चाहिए।
महाप्राज्ञः भवान् कुतो न वक्ति।|Why you, the great scholar, are not speaking?|महान विद्वान् आप क्यों नहीं बोल रहे हो। 
शुक्लदंष्ट्रः मकरः भयङ्करः अस्ति।|The white-tooth crocodile is terrifying.|श्वेत दांत वाला मगरमच्छ भयावह है।
आत्मजम् अङ्के स्वापयति माता।|The mother puts her child to sleep on the lap.|माँ अपने बच्चे को गोद में सुलाती है।
कटिप्रोथे एव ताडयति तातः।|The father strikes only on the hip.|पिता नितम्ब पर ही मारता है।
दारितवृक्षकोटरे सर्पः वसति।|Snake resides in the hollow torn tree.|सांप फटे हुए पेड़ की खोखली में रहता है।
गैरिकधातुना पुरा जनाः चित्राणि निर्मान्ति स्म।|In ancient times, people made paintings with red ocher.|प्राचीन समय में लोग लाल गेरू से चित्र बनाते थे।
महाद्रुमलतावृतं गृहम् उद्यानमिव दृश्यते।|The house with large trees and creepers around looks like a garden.|बड़े पेड़ों और लताओं से घिरा हुआ घर उद्यान की तरह दिखता है।
शातकुम्भं प्राप्तुं खननं चलति।|Digging is in progress to obtain gold.|सोने को प्राप्त करने के लिए खुदाई चल रही है।
विघ्नाः न स्थगयितुं शक्नुयुः माम्।|Hurdles cannot stop me.|बाधाएं मुझे रोक नहीं सकतीं।
हृष्टमनाः भक्तः मन्दिरे भजनं गायति।|The joyful devotee sings devotional song in the temple.| प्रसन्न भक्त मंदिर में भजन गाता है।
निपत्य भूमौ तस्य मुखात् रक्तं स्रवति।|After falling on the ground, blood trickles from his face.|भूमि पर गिरकर उसके चेहरे से रक्त बहता है।
अर्चयन् देवीं मनश्शुद्धतामनुभवामि।|Worshiping the goddess, I experience mental pureness.|देवी की पूजा करते हुए, मैं मन की शुद्धता का अनुभव करता हूँ।
प्रतिकारार्थी सः त्वां मारयितुमिच्छति।|He wishes to kill you in vengeance.|वह प्रतिशोध में तुम्हें मारना चाहता है।
बहुमानेन तस्य आगमनं कारयिष्यामि।|I will arrange for his arrival with great care.|मैं उसके आगमन की व्यवस्था बड़े आदर से करूंगा।
उल्का अपतत् ममोपरि स्वप्ने।|A meteor fell upon me in my dream.|एक उल्का मेरे ऊपर सपने में गिरा।
रामलक्ष्मणा आगमिष्यतः किम् दर्शनाय।|Will Rama and Lakshmana come to give darshan?|क्या राम और लक्ष्मण दर्शन देने आएंगें।
दशमुखदर्पहरः हालाहलं अपिबत्।|Destroyer of Ravana's pride, Shiva, drank the poison.|रावण के अभिमान को नष्ट करने वाले शिव ने विष पिया।
सः किमपि वक्तुम् उद्युक्तः।|He is ready to say something.|वह कुछ कहने के लिए सिद्ध है।
लाघवेन क्रियतां पठनम्।|Let the reading be done quickly.|पढ़ाई शीघ्रता से की जाए।
आगच्छ कदाचित् अस्मन्निवेशनम्।|Come to our house sometime.|कभी हमारे निवास पर आओ।
रूप्यकनिर्मितमिदमाभूषणम्।|This ornament is made of silver.|यह आभूषण रजत से बना है।
विगतश्रमः कृषकः जलं सिञ्चति।|Well-rested farmer waters the field.|विश्राम किया हुआ किसान जल सींचता है।
महामात्रैः हस्तिनः नियन्त्र्यन्ते।|Elephants are controlled by the mahouts.|हाथियों को महावतों के  द्वारा नियंत्रित किया जाता है।
परार्ध्यवस्तु कथं वा क्रीणीयाम्।|How do I buy such an expensive item?|मैं इतनी मूल्यवान् वस्तु कैसे क्रय करूँ। 
असंत्रस्तः सः न कदापि धैर्यञ्जहाति।|The fearless one never loses courage.|निर्भीक व्यक्ति कभी भी साहस नहीं छोड़ता।
शुनकप्रतीकाशः भवति वृकः।|The wolf resembles a dog.|भेड़िया कुत्ते जैसा दिखाई देता है।
वाल्मीकिः उपनिबबन्ध रामचरित्रम्।|Valmiki composed the Ramcharitram.|वाल्मीकि ने रामचरित्र उपनिबद्ध किया।
सहेतुकस्य कार्यस्य करणमेवोचितम्।|It is appropriate to execute a well-reasoned task.|युक्तिसंगत कार्य का निष्पादन ही उचित है।
सन्न्यासलक्षणानि कानि सन्ति।|What are the signs of renunciation?|संन्यास के लक्षण क्या हैं। 
समाप्तिमगमदिदं व्याख्यानम्।|This lecture has come to an end.|यह व्याख्यान समाप्त हो गया।
कुथासीनः हस्तिपकः गजं गमयति।|A mahout sitting on the elephant-top-carpet, walks the elephant.|गज पर रखे बिछौने पर बैठा हुआ महावत हाथी को चलाता है।
नानावर्णयुतानि वस्त्राणि इच्छन्ति बालाः।|Children desire variegated clothes.|बच्चे विभिन्न रंगों से युक्त वस्त्र चाहते हैं।
निद्रावंशगतस्य हस्तात् पुस्तकं पतति।|The book fell-off the hand of a person who is dozing off.| उनींदे व्यक्ति के हाथ से पुस्तक गिर रही है।
उपरतस्य प्रत्यागमनं न भवति।|There is coming back of the deceased.|मृत व्यक्ति का पुनरागमन नहीं होता।
मीलिताक्षः सः निद्रामिच्छति।|He, who has closed eyes, desires sleep.|बंद आँखों वाला वह नींद लेना चाहता है।
क्षपाक्षये (रात्रिक्षये) जाते सति सर्वे जागृताः भवन्ति।|At the end of the night, everyone wakes up.|रात के समाप्त होते ही सभी जाग जाते हैं।
लघुविषयाणां चिन्तनं न कुरु त्वम्।|Do not dwell on trivial matters.|तुच्छ विषयों पर मनन न करें।
हा हन्त इयता जलेन स्नाति सा।Alas! She bathes with so much water.|हाय वह इतने अधिक पानी से स्नान करती है।
वृक्षस्य एतावत्यः शाखाः कुतः कर्तिताः।|Why have so many branches of the tree been cut?|वृक्ष की इतनी सारी शाखाएँ क्यों काटी गईं। 
ग्रीष्मे खगेभ्यः जलस्य गुर्वीं व्यवस्थाम् अकरवम्।|In the summer, I made a  significant arrangement of  water for the birds.|ऊष्णता में मैंने पक्षियों के लिए जल की बड़ी भारी व्यवस्था की।
शुनकः महान्तं ध्वनिं कुरुते रात्रौ।|The dog barks loudly at night.|कुत्ता रात में ऊंचा भौंकता है।
साधुः तावतीं दूरतां पादाभ्यामेव लङ्घते।|The sage covers such a great distance by his feet only.|साधु अपने पैरों से ही इतनी दूरी पार कर लेता है।
यावत्सु गृहेषु तुलसीसस्यं तानि हिन्दूनाम्।|The houses with Tulsi plant, belongs to Hindus.|जिन घरों में तुलसी का पौधा है वे हिन्दुओं के हैं।
मार्गे बृहन्ति कारयानानि गच्छन्ति।|Large cars are moving on the road.|सड़क पर बड़े करवाहन चलते हैं।
मातापितरौ गुरुषु माहान्तौ स्तः।|Among the teachers, mother and father are the greatest.|माता-पिता गुरुओं में महान होते हैं।
कृषकः क्षेत्रे बीजानि अवाप्सीत्।|Farmer sowed seeds in the field.|किसान ने खेत में बीज बोया।
हर्म्ये समारूढः काकोऽपि गरुडायते।|Even a crow perched on a mansion appears as Garuda.|महल पर बैठा कौआ भी गरुड़ जैसा दिखता है।
डयमाना मधुमक्षिका मां परितः अभ्रमीत्।|A hovering bee flew around me.|मंडराती हुई मधुमक्खी मेरे चारों ओर घूमी।
सैनिकाः दुष्टान् मारयितुम् गतवन्तः।|Soldiers went to kill the offenders.|सैनिक दुष्टों को मारने के लिए आगे चले गए।
आवां न अमार्जयिष्याव न तदा स्वच्छता स्यात्।|If we don't clean, then there will be no cleanliness.| यदि हम साफ नहीं करेंगे तो स्वच्छता नहीं होगी।
प्रणयी उमायाः शिवः अस्ति।|Shiva is the beloved of Uma.|शिव उमा के प्रणयी हैं।
विज्ज्वरः सः आनन्देन अश्नाति।|He who recovered from fever, eats with joy.|वह ज्वर से मुक्त होकर आनंद से खाता है।
कं ध्वनिं भवन्तः अश्रौषुः।|Which sound did you hear?|आपने कौन सी ध्वनि सुनी। 
प्रयत्ने कृते किं वा न प्राप्यते।|What cannot be achieved through effort?|प्रयास करने से क्या नहीं मिलता। 
पार्थक्यमिच्छामीदानीम्।|Now I desire separation.|अभी मैं अलग होना चाहता हूँ।
उद्धरणम् ईश्वरकृपयैव भवति।|Upliftment happens only by God's grace.|उद्धरण केवल ईश्वर की कृपा से ही होती है।
महापरिघेण शिरसि अताडयत् चोरः।|The thief struck on the head with a large iron rod.|चोर ने बड़े लोहे के डंडे से सिर पर वार किया।
प्रश्नपत्रम् आलोकयन् शिरोवेदना उद्भवति।|Looking at the question paper the head aches.|प्रश्नपत्र को देखकर शिरोवेदना हो जाती है।
न किञ्चित् शरः हनुमन्तं घातयितुम् अर्हति।|No arrow can strike Hanuman.|कोई भी तीर हनुमान को मारने के योग्य नहीं है।
आकाशे उपगृहः निर्मुक्तः।|A satellite was launched into the space.|आकाश में एक उपग्रह छोड़ा गया।
कृतश्रमः अहं न जातः श्रान्तः।|Having worked hard, I am not tired.|परिश्रम किया हुआ मैं थका नहीं हूँ।
सरावणां सेनाम् एकाकी हन्ति रामः।|Rama single-handedly defeats Ravana and his army.|राम अकेले ही रावण सहित सेना को हराते हैं।
किं विचारयन् उपविशति सः।|What is he pondering while sitting?|वह क्या सोचते हुए बैठा है।
विटपान् कस्मात् उत्पाटयसि।|Why do you uproot the saplings?|तुम पौधों को क्यों उखाड़ रहे हो। 
पुष्पशाली वृक्षः उद्याने शोभते।|The flowering tree looks beautiful in the garden.|फूलों वाला वृक्ष उद्यान में सुंदर दिखता है।
कोयष्टिभिः पक्षिभिः सरः आवृतः।|The lake is surrounded by lapwing birds.|तालाब टिटेहरी पक्षियों से घिरा हुआ है।
dhUnayati|shakes his head|
anumanyase kim|do you accept?|
मुखमारूतेन पातनीयः चषकः क्रीडायाम्।|In the game, the cup should be blown off by a puff of breath.| खेल के दौरान फूंक से चषक गिराना है।
उद्धूताः वानरकूर्दनेन शाखाः।|The branches were shaken off due to monkeys' jumping.|वानरों के कूदने से शाखाएँ गिर गईं।
पार्श्वभागे ताडितः अग्रजया।|He was struck on the side by his elder brother.|उसे उसके अग्रज द्वारा पार्श्व में मारा गया।
माधवमासेऽपि ऊष्णता अधिका अस्ति।|Even in the month of May (vaishaakha) the heat is excessive.|मई (वैशाख) के महीने में भी अधिक ऊष्णता है।
बहवः वृक्षाः उत्पाटिताः।|Many trees were uprooted.|बहुत से वृक्ष उखाड़ दिए गए। 
परिक्षतः सर्पः पादेन जनं दशति।|The snake, injured by (his) leg, bites the person.|पैर से व्रणित सर्प ने व्यक्ति को पाँव पर डस लिया।
विवेकसंयुतः एव क्रोधप्रभावितः न भवति।|Only the one endowed with wisdom is not affected by anger.| विवेक से युक्त व्यक्ति ही क्रोध से प्रभावित नहीं होता।
करिकरेण उत्पाटितः अयं वृक्षः।|This tree was felled by the elephant's trunk.|यह वृक्ष हाथी की सूंड द्वारा उखाड़ा  गया है।
रुषितौ भ्रातरौ भगिन्या सह युध्येते।|The two angry brothers fight with their sister.|दो क्रोधित भाई अपनी बहन के साथ लड़ते हैं।
शशिप्रकाशः न भवति अमावास्यायाम्।|There is no moonlight on the new moon day.|अमावस्या की रात्रि में चन्द्रमा का प्रकाश नहीं होता।
कक्षस्थवस्त्रस्य अन्वेषणं करोति सा सर्वत्र।|She searches for the garment everywhere which is within the underarm.|वह कांख में स्थित वस्त्र की हर स्थान पर खोज करती है।
कृष्णजीमूताः जलं मुञ्चन्ति।|Dark clouds release water.|काले बादल जल बरसाते हैं।
को रामं व्यतिक्रामेत् गुणे।|Who can surpass Rama in virtues?|कौन राम से गुणों में श्रेष्ठ होगा। 
कुञ्जरः बहु भक्षते।|The elephant eats a lot.|गज बहुत खाता है।
व्यायताः वृक्षाः नाद्यत्वे दृश्यन्ते।|Tall trees are not visible these days.|लम्बे पेड़़ आजकल नहीं दिखाई देते।
पितुः निर्ह्रादं श्रुत्वा पुत्रः पठनमारभते।|Hearing the father's voice, the son begins to read.| पिता की ध्वनि सुनकर पुत्र पढ़ाई करने लगता है।
बिलात् उद्गतान् कीटान् पश्य।|Look at the insects emerging from the hole.|बिल से निकलते हुए कीड़ों को देखो।
रेलयानसमुद्घुष्टेन ध्वनिना सर्वत्र कोलाहलः भवति।|There is noise everywhere due to sound of the train.|रेल की ध्वनि से सर्वत्र कोलाहल होता है।
सजलदः वायुः पश्चिमदिशं प्रति वाति।|The moist wind blows towards west.|नम वायु पश्चिम दिशा की ओर बहती है।
हे वानरसङ्काश गच्छेतः।|Hey you! who look like a monkey, go away from here.|हे वानर के जैसे दिखने वाले जा यहाँ से।
किंशुकपुष्पैः वृक्षः एषः अग्निः इव विबभ्राजे।|This flame-of-the-forest tree with its blossoms glows like fire.|पलाश अपने चमकीले पुष्पों के कारण आग की तरह लगता है।
तिमयः नावशिष्टाः अधिकाः।|Not many whales are remaining.|अधिक तिमि नहीं बची हैं। 
तडागस्थः नक्रः गजेन्द्रमपि कर्षति जले।|The crocodile in the lake drags even the elephant into the water.|तालाब में मगरमच्छ हाथी को भी पानी में खींच ले जाता है।
रामलक्ष्मणौ हनुमन्तं पुरोहितं मेनाते।|Rama and Lakshmana regarded Hanuman as their purohita.|राम और लक्ष्मण हनुमान को अपना पुरोहित मानते हैं।
सुपर्णं दृष्ट्वा को वा सर्पः न बिभीयात्।|Seeing the garuda, which serpent would not get scared?| गरुड़ को देखकर कौन सर्प से नहीं डरेगा। 
