Sanskrit|English|Hindi
उग्रं वीरं महा-विष्णुं ज्वलन्तं सर्वतोमुखं नृसिंहं भीषणं भद्रं मृत्योः मृत्युं नमामि अहम्॥|I bow down to Lord Narasimha, who is fierce, brave, the Lord MahaVishnu, blazing with light and having faces everywhere, the terrible, auspicious and the death of the death.|मैं उन उग्र, वीर, महान विष्णु, चमकने वाले, सभी ओर में जिनके मुख, भयावह, शुभ और मृत्यु के समान भगवान विष्णु नृसिंह को नमस्कार करता हूँ।
अहं त्वां प्रार्थयामि वीर।|I pray to you, O hero.|मैं तुम्हारी प्रार्थना करती हूँ, वीर।
सः पुराणं पठति।|He reads the Purana.|वह पुराण पढ़ता है।
कस्य पुत्री सा।|Whose daughter is she?|वह किसकी बेटी है?
त्वं हि केवला मम प्रिया।|You are indeed my only beloved.|तुम ही केवल मेरी प्रिय हो।
धनं दृष्ट्वा कस्य मनः न विचलति।|Whose mind doesn't waver upon seeing wealth?|किसका मन धन देखकर नहीं विचलित होता?
तव सर्वान् दोषान् क्षमिष्ये।|I will forgive all your faults.|मैं तुम्हारे सभी दोषों को क्षमा करूँगा।
अहं सर्वदा निर्मले मार्गे पदं स्थापयामि।|I always set my foot on clean pathway.|मैं सदा निर्मल मार्ग पर पैर रखता हूँ।
भरतः सिंहशावकेन सह क्रीडति।|Bharata plays with a lion cub.|भरत एक शेर के बच्चे के साथ खेलता है।
राज्ञः समीपे सहस्राः अश्वाः सन्ति।|There are thousands of horses near the king.|राजा के पास सहस्रों घोड़े हैं।
त्वां दृष्ट्वा कृतकृत्यो भवामि।|Upon seeing you, I feel accomplished.|तुम्हें देखकर मैं कृतकृत्य हो जाता हूँ।
यः इन्द्रियेषु श्वासे दुर्बलतायां मत्सरे नियन्त्रणं प्राप्नुयात् तेनैव धनुर्वेदे प्रवेशः स्वीकर्तव्यः।|Only a person who conquers the senses, breath, weakness and envy, with knowledge of all the policies should be engaged in Dhanurveda.|इन्द्रिय, श्वास, दुर्बलता एवं मत्सर को जीतने वाला, सभी नीतियों के ज्ञान से युक्त व्यक्ति को ही धनुर्वेद में लगाना चाहिए।
जितेन्द्रियः जितश्वासः जित-दौर्बल्य-मत्सरः धनुर्वेदे सदा योज्यः सर्व-नीति-समन्वितः।|Only a person who conquers the senses, breath, weakness and envy, with knowledge of all the policies should be engaged in Dhanurveda.|इन्द्रिय, श्वास, दुर्बलता एवं मत्सर को जीतने वाला, सभी नीतियों के ज्ञान से युक्त व्यक्ति को ही धनुर्वेद में लगाना चाहिए।
अज्ञः अपि तत्-ज्ञताम् एति, शनैः शैलः अपि चूर्ण्यते, बाणः अपि एति महालक्ष्यं, पश्य अभ्यास-विजृम्भितम्।||See, even a person ignorant of the power of practice gradually and continuously becomes knowledgeable; Even the mountains turn into powder and the arrow seems accurate at its precise target.|देखो अभ्यास करने की शक्ति की अज्ञानी व्यक्ति भी धीरे धीरे और निरंतरता से ज्ञानी बन जाता है; यहा तक की पहाड़ भी चूर्ण हो जाते है और तीर भी सूक्ष्म निशाने पे अचूक लगता है।
