Sanskrit|English|Hindi
(११/४९-५५)||
इति श्रीमद्भगवद्गीतामूलग्रन्थम् आधारीकृत्य सज्जीकृते गीताप्रश्नोत्तरेऽस्मिन् विश्वरूपदर्शनयोगः नाम एकादशोध्यायः सम्पूर्णः।
व्यसने मित्रपरीक्षा शूरपरीक्षा रणाङ्गणे भवति। विनये भृत्यपरीक्षा दानपरीक्षाच दुर्भिक्षे॥|A friend is tested when bad times come, a knight is tested on the battlefield, a servant is tested by humility, and a charity is tested when famine strikes.|खराब समय आने पर मित्र की परीक्षा होती है, युद्धस्थल में शूरवीर की परीक्षा होती है, नौकर की परीक्षा विनय से होती है और दान की परीक्षा अकाल पड़ने पर होती है।
स्नात्वा अपि जृम्भसे अहो कियान् अलसः त्वम्।|Even after taking bath, you are yawning; how lazy you are!|नहाने के बाद भी तुम जम्भाई ले रहे हो कितने आलसी हो।
पत्रवितारकः पत्राणि प्रतीक्षमाणेभ्यः यच्छति।|The postman delivers letters to those who are expecting.|डाकिया उन लोगों को पत्र देता है जो प्रतीक्षा कर रहे हैं।
अहम् एकवारमेव विमाने उपविष्टवान्।|I boarded the plane only once.|मैं विमान में केवल एक बार ही सवार हुआ।
अनामिकायाम् अङ्गुलीयकं ध्रियते।|Ring is worn on the ring finger.|अनामिका उंगली पर अंगूठी पहनी जाती है।
तस्य दन्तपाली वक्रा जाता दुर्घटनायाम्।|His tooth-guard got twisted in the accident.|उसकी दन्तपाली दुर्घटना में टेढ़ी हो गई थी।
विष्णोः उरसि प्रहरति भृगुः।|Bhrigu struck Vishnu on the chest.|भृगु ने विष्णु की छाती पर मारा।
तर्जनी तर्जयितुम् उपयुज्यते।|The index finger is used for pointing.|तर्जनी उंगली डांटने के लिए प्रयोग में ली जाती है।
कुतः ते नखाः पीतवर्णीयाः सन्ति।|Why are your nails yellow?|तुम्हारे नाखून पीले क्यों हैं। 
कालकः विद्यते तस्य वामकपोले।|There is a mole on his left cheek.|उसके बाएं गाल पर एक तिल है।
यकृति शोथः अस्ति पितुः।|Father's liver is inflamed.|पिता के यकृत् में सूजन है।
गर्वाय परपीडायै दुर्जनस्य धनं बलम्, सुजनस्य तु दानाय रक्षणाय च ते सदा॥|Wicked one’s money and strength are for arrogance, and harming of others [respectively]. [But] those two of a good man are always [used] for giving to others and for protection.|दुर्जन का धन अहंकार (बढाने) के लिए, और बल दूसरों को पीडित (या शोषित) करने के लिए होता है। सज्जनों का धन दान देने के लिए एवं बल दूसरों के रक्षा के लिए होता है।
दुष्टपुरुषस्य वित्तं सदा अहङ्काराय भवति। तस्य बलम् अन्येषां बाधनाय उपयुज्यते। सज्जनानाम् अर्थः निर्धनेभ्यः वितरणाय शक्तिस्तु अन्येषां पालनाय उपयुज्यते इति तयोः भेदः।|Wicked one’s money and strength are for arrogance, and harming of others [respectively]. [But] those two of a good man are always [used] for giving to others and for protection.|दुर्जन का धन अहंकार (बढाने) के लिए, और बल दूसरों को पीडित (या शोषित) करने के लिए होता है। सज्जनों का धन दान देने के लिए एवं बल दूसरों के रक्षा के लिए होता है।
