Sanskrit|English|Hindi
प्रति शनिरविवासरयोः तस्याः पियानो-वर्गः भवति।|Every Saturday and Sunday she has a piano class.|हर शनिवार और रविवार को उसकी पियानो क्लास होती है।
वर्गात् आगमनात् परं तद्दिने पाठितानां विषयाणाम् अभ्यासाः तद्दिने एव क्रियन्ते तया।|After coming back from class, she practices the subjects taught that day.|कक्षा से वापस आने के बाद वह उस दिन पढ़ाए गए विषयों का अभ्यास करती है।
तादृशा पठनरीतिः तया आचर्यते।|She practices such a study habit.|वह ऐसी ही पढ़ने की आदत अपनाती है।
गृहे तया एका बिदालिका पाल्यते।|She keeps a kitten at home.|वह घर पर एक बिलौटा रखती है।
यदा सा बालिका गृहं प्रविशति तदानीम् एव सा बिदालिका तस्याः पार्श्वे आगच्छति।|When the girl enters the house, the kitten comes to her side.|जब लड़की घर में घुसती है तो बिलौटा उसके पास आ जाती है।
सा बिदालिका बालिकायाः समीपे एव तिष्ठति, अन्यत्र न गच्छति।|That kitten stays with the girl and doesn't go anywhere else.|वह बिलौटा लड़की के साथ ही रहती है और कहीं नहीं जाती।
गृहे बालिका यत्र कुत्र गच्छति, बिदालिका अपि ताम् अनुसरति।|Wherever the girl goes in the house, the kitten follows her.|लड़की घर में जहां भी जाती है, बिलौटा उसके पीछे-पीछे चली जाती है।
बालिकायै अपि बिदालिकायाः सम्पर्कः रोचते एव।|Even a girl likes to be in contact with a kitten.|यहां तक ​​कि एक लड़की को भी बिलौटा के संपर्क में रहना पसंद होता है।
बालिका अपि बिदालिकायाः विषयेषु सम्यग् श्रद्धां ददाति च।|The girl also pays perfect attention to the subjects of the kitten.|लड़की भी बिलौटा की प्रजा पर पूर्ण विश्वास रखती है।
अद्य अपि सा बालिका वर्गात् आगत्य पियानो-वादनाभ्यासे व्यस्ता अस्ति।|Even today, the girl is busy practicing the piano after class.|आज भी वह लड़की क्लास के बाद पियानो का अभ्यास में व्यस्त रहती है।
पश्यतु! तस्याः बिदालिका अपि समीपे उपविश्य ताम् अनुकुर्वती अस्ति।|देखना! उसकी बिलौटा भी पास में बैठी है और उसकी नकल करती है।|See! Her kitten is also sitting nearby and copies her.
यः सत्यं वदति शुचितां पालयति तस्य स्वर्गप्राप्तिः न दुर्लभः।|It is not rare for one who has purity in following the truth to attain heaven.|जिसमें सत्यपालन की शुचिता है, उसके लिए स्वर्ग की प्राप्ति दुर्लभ नहीं है।
येन सदा सत्यम् उद्यते तादृशः जनः अश्वमेधयज्ञकर्तातः अपि श्रेष्ठः भवति।|The person who speaks only the truth is greater than the person who performs Ashvamedha.|जो मनुष्य सत्य ही सम्भाषण करता है, वह अश्वमेध करने वाले व्यक्ति से भी बढ़कर है।
यस्य सत्यं हि शौचं च तस्य स्वर्गः न दुर्लभः।|It is not rare for one who has purity in following the truth to attain heaven.|जिसमें सत्यपालन की शुचिता है, उसके लिए स्वर्ग की प्राप्ति दुर्लभ नहीं है।
सत्यं हि वचनं यस्य सः अश्वमेधात् विशिष्यते।|The person who speaks only the truth is greater than the person who performs Ashvamedha.|जो मनुष्य सत्य ही सम्भाषण करता है, वह अश्वमेध करने वाले व्यक्ति से भी बढ़कर है।
