Sanskrit|English|Hindi
झारखण्डस्य आईएएस अधिकारिण्याः पूजासिंघलस्य 25 स्थानेभ्यः तथा तस्याः निकटस्थानां स्थानेभ्यः १९.३१ कोटिरूप्यकाणि प्राप्तानि।|Jharkhand IAS officer Pooja Singhal got Rs 19.31 crore from 25 places and places close to her.|झारखंड की आईएएस अधिकारी पूजा सिंघल को उनके करीबी 25 ठिकानों से 19.31 करोड़ रुपये मिले।
एतत् तु केवलं नाममात्रम्।|This is only a name.|ये तो सिर्फ एक नाम है।
अत्र दोषः कस्य?|Whose fault is it here?|यहाँ गलती किसकी है?
उत्कोचं स्वीकर्तॄणाम् अधिकारिणां नेतॄणाम्?|Leaders of authority who accept extortion?|सत्ता के नेता जो जबरन वसूली स्वीकार करते हैं?
स्वस्वार्थपूर्तये उत्कोचं ये यच्छन्ति तेषाम्?|Those who give bribe to satisfy their own selfishness?|जो लोग अपने स्वार्थ की पूर्ति के लिए रिश्वत देते हैं?
नियमानां वा?|And what about the rules?|और नियमों का क्या?
शरदि न वर्षति गर्जति, वर्षति वर्षासु निःस्वनः मेघः।|In autumn it does not rain, it thunders, it rains in the rains, a silent cloud.|पतझड़ में बरसात नहीं, गरजता है, बरसात में बरसता है, खामोश बादल।
नीचः वदति न कुरुते, न वदति सुजनः करोति एव॥|The evil man speaks and does not act, the good man does not speak but acts.|नीच आदमी बोलता है और काम नहीं करता, अच्छा आदमी बोलता नहीं बल्कि काम करता है।
धारावाहिकं गीताप्रश्नोतरम् -४६||
अर्जुनः - परमसाधकः मनुष्यः पुनर्जन्म अप्राप्य भवतः परमं धाम, अथवा भवत्स्वरूपं प्राप्नुयात् इति, तत्कथं भगवन्?||
श्रीकृष्णः - हे परन्तप अर्जुन! यस्य  अन्तर्गतानि इमानि सर्वाणि भूतानि विराजन्ते, येन च सम्पूर्णः संसारः व्याप्तोऽस्ति, सः परमपुरुषः परमात्मा केवलम् अनन्यभक्त्या हि प्राप्तुं शक्यते।||
अर्जुनः - संसारेण सह येषां सम्बन्धः न स्यात्, तेषां किं भवति भगवन्?||
श्रीकृष्णः - हे पार्थ! संसारात् सम्बन्धरहिताः प्राणिनः येन मार्गेण गताः, ते पुनः संसारे न आयान्ति।||
परन्तु संसारेण सह सम्बन्धयुक्ताः प्राणिनः येन मार्गेण गताः, ते पुनः संसारं प्रत्यागच्छन्ति। 
एतादृशौ द्वौ मार्गौ स्तः अर्जुन।||
अर्जुनः - कौ तौ मार्गौ भगवन्?||
श्रीकृष्णः - आम्, कथयिष्यामि, सावधानपूर्वकं शृणु पार्थ! सूर्यप्रकाशपूर्णे दिवा-काले, शुक्लपक्षे, सूर्यस्य उत्तरायणकाले ये मृताः, ते अनेन शुक्लमार्गेण शरीरं त्यक्त्वा गताः, ब्रह्मविदः जनाः ब्रह्म प्राप्नुवन्ति, ते पुनः संसारे नायान्ति।||
परन्तु धूमकाले, रात्रौ, कृष्णपक्षे, सूर्यस्य दक्षिणायनकाले शरीरं परित्यज्य अनेन कृष्णमार्गेण गताः सकामयुक्ताः मनुष्याः स्वर्गादीनां लोकानां सुखभोगादिकं भुक्त्वा पुनः अस्मिन् मर्त्यलोके समागच्छन्ति।||
अर्जुनः - भगवन्! एतौ द्वौ मार्गौ कदारभ्य प्रवर्तमानौ स्तः?||
श्रीकृष्णः - एतौ द्वौ मार्गौ तु अनादी स्तः अर्जुन! एकेन ब्रह्मलोकः प्राप्यते, अपरेण च स्वर्गसुखं भुक्त्वा पुनः संसारः प्रत्यागम्यते।||
अर्जुनः - यदि पुनरागमनं न इष्यते तर्हि किं कर्तव्यं भगवन्?||
श्रीकृष्णः - हे भारत! अनयोः द्वयोः मार्गयोः अन्तिमपरिणामं सम्यक् विज्ञाय कश्चनापि योगी न मुह्यति।||
तस्मात् त्वमपि सर्वेषु कालेषु योगयुक्तः भव, अर्थात् संसारात् सर्वथा निर्लिप्तः, निर्विकारः च भव अर्जुन।||
अर्जुनः - योगिना भूयते चेदत्र कः लाभः भगवन्?||
श्रीकृष्णः - पार्थ! वेदेषु, यज्ञेषु, तपःसु, दानेषु च यानि पुण्यफलानि कथितानि सन्ति, तानि सर्वाणि अतिक्रम्य मनुष्यः स्वकीयम् आदिस्रोतस्स्वरूपं परमात्मानम् अधिगच्छति इति।||
(गीता - ८/२२-२८)||
इति श्रीमद्भगवद्गीतामूलग्रन्थम् आधारीकृत्य सज्जीकृते अस्मिन् गीताप्रश्नोत्तरे अक्षरब्रह्मयोग-नामकः अष्टमोऽध्यायः सम्पूर्णः।||
सः तान् तृणेन मन्यते।|He considers them to be like grass.|वह उन सबको तिनकों के समान मानता है।
सर्वलोकस्य पश्यतः।|Everyone watching.|सबके देखते देखते।
को हि‌ नेच्छेत् प्रियं पुत्रं जीवन्तं शाश्वतीः समाः।|Nobody wants his dear son to live forever.|कौन नहीं चाहता कि उसका प्रिय पुत्र सदा जीवित रहे।
सर्वतो लोहिता दिशः।|All directions are covered with redness.|सारी दिशाएं लालिमा से व्याप्त हैं।
क्रूरेऽस्य वर्तते मतिः।|His mind seems to be cruel.|इसका मन क्रूरता में लगता है।
परं यत्नं करोति सः।|He tries a lot.|वह बहुत यत्न करता है।
लुब्धकं कृपणं जनं धनाभिलाशया क्रोधितं मृदुवाक्यैः मूर्खं तस्य वाचानुसारेण तथा विद्वांसं ज्ञानेन वशीकुर्यात्।|The greedy can be subdued by giving him wealth, by being humble with the angry, by treating the foolish according to his wishes and by telling the wise the basic elements.|लालची को धन (का लालच) देकर, क्रोधित के साथ नम्र भाव रखकर, मूर्ख को उसके इच्छानुरुप बर्ताव कर तथा ज्ञानी व्यक्ति को मूलभूत तत्व बताकर वश में किया जा सकता है।
लुब्धम् अर्थेन गृह्णीयात्, क्रुद्धम् अञ्जलि-कर्मणा, मूर्खं छन्द-अनुवृत्त्या, च तत्त्व-अर्थेन च पण्डितम्॥|The greedy can be subdued by giving him wealth, by being humble with the angry, by treating the foolish according to his wishes and by telling the wise the basic elements.|लालची को धन (का लालच) देकर, क्रोधित के साथ नम्र भाव रखकर, मूर्ख को उसके इच्छानुरुप बर्ताव कर तथा ज्ञानी व्यक्ति को मूलभूत तत्व बताकर वश में किया जा सकता है।
समाचारपत्रं तत्र स्थापय।|Keep the newspaper there.|समाचारपत्र वहाँ रखो।
मुख्यमन्त्रिणा इत्थं न वक्तव्यम्।|The chief Minister should not speak like this.|मुख्यमंत्री को ऐसा नहीं बोलना चाहिए।
दक्षिणे स्कन्धे महती वेदना तस्याः।|She has severe pain in her right shoulder.|उसके दाहिनी कंधे में बहुत वेदना है।
दध्नि मक्षिका पतिता।|The house-fly fell into the curds.|मक्खी दही में गिर गई।
गोण्यां गोधूमः अस्ति।|There is wheat in the sack.|बोरी में गेहूँ है।
मार्जारः कूर्दते।|The cat is jumping.|बिल्ली कूद रही है।
देवव्रतः इति भीष्मस्य अपरं नाम।|Devavrata is another name of Bhishma.|देवव्रत भीष्म का अन्य नाम है।
पारिजातपुष्पं न लभते सामान्यतः।|The parijat flower is not commonly available.|सामान्यतः पारिजात का फूल नहीं मिलता।
तैलपः अपि डयितुं शक्नोति।|Even cockroach can fly.|तिलचट्टा भी उड़ सकता है।
वृद्धा दण्डेन चलति।|The old woman walks with a stick.|वृद्ध महिला लाठी के साथ चलती है।
