Sanskrit|English|Hindi
अतिनिद्रापि हानिकारिका भवति।|Excessive sleep is also harmful.|अति निद्रा भी हानिकारक होती है।
भवता सह कार्यकरणे मया बहु सौख्यम् अनुभूतम्।|Much comfort/happiness was experienced by me by working with you.|आपके साथ कार्य करने में मैंने बहुत सुख का अनुभव किया।
सर्वं स्मृत्वा वदेयम्।|I will speak remembering everything OR I will remember everything and speak.|सब कुछ याद करके कहूँगा।
परीक्षार्थं शुभकामनाः।|Best wishes for the examination.|परीक्षा के लिए शुभकामनाएँ।
अहमपि लघ्वीं सूक्तिं वदामि।|I will also say a short verse.|मैं भी एक लघु सूक्ति कहता हूँ।
सर्षपस्य क्षेत्रमिदम्।|This is a mustard field.|यह सरसों का खेत है।
रज्जुं गृहीत्वा आरोढुं शक्नुयाः त्वम्।|You can climb by holding the rope.| तुम रस्सी पकड़कर चढ़ सकते हो।
कैश्चित् योधृभिः मिलित्वा अभिमन्युः हतः।|Abhimanyu was jointly killed by many warriors.|अभिमन्यु कुछ योद्धाओं द्वारा मिलकर मारा गया था।
कमपि संस्कृतसम्बन्धितं विषयं वदेम।|Let's talk about some topic related to Sanskrit.|किसी संस्कृत से संबंधित विषय पर बात करें।
प्रणामाः हे गुरुवर्य।|Greetings, oh! revered teacher.|प्रणाम हे गुरुवर्य।
काष्ठनिर्मितां पाञ्चालिकाम् आनय।|Bring the wooden doll.|लकड़ी की गुड़िया लाओ।
अहमिति पदेन सह उत्तमपुरुषः भवति।|First-person is formed with the word 'aham'.|'अहम्' शब्द के साथ उत्तम पुरुष होता है।
शिवोपासकाः शिवम् ईप्सन्ति।|Devotees of Shiva desire Shiva.|शिव के उपासक शिव की कामना करते हैं।
गणकः रूप्यकाणि गणयति।|The accountant counts the coins.|लेखाकार सिक्के गिनता है।
गृहपालकः स्वदायित्वं पालयेत्।|The housekeeper should fulfill/discharge his responsibility.|गृहपालक को अपने दायित्व का पालन करना चाहिए।
कति दर्शकाः आगताः इदानीं यावत्।|How many spectators have arrived so far?|अब तक कितने दर्शक आ चुके हैं। 
यावन्तः अतिथयः तावतः चायचषकान् आनय।|Bring as many cups of tea as there are guests.|जितने अतिथि हैं उतने चाय के कप लाओ।
कियत् गभीरं जलमस्ति तडागे।|How deep is the water in the pond?|तालाब में पानी कितना गहरा है। 
मृतसैनिकानां स्मरणार्थम् इदं भवनम्।|This building is in memory of the fallen soldiers.|यह भवन मृत सैनिकों की स्मृति में है।
परिस्थितिम् अजानता मया तथा आचरितम्।|I acted thus without knowing the situation.|स्थिति को न जानकर मैंने ऐसा आचरण किया।
विवक्षा अस्ति मयि अपि विषयेऽस्मिन्।|I also have an intention to speak on this matter.|मेरी भी इस विषय में कुछ कहने की इच्छा है।
एकेन शब्देन द्वौ अर्थौ प्रतिपादितौ।|Two meanings are conveyed through one word.|एक शब्द से दो अर्थ व्यक्त किये हैं।
पक्षपाती न भव।|Do not be biased.|पक्षपाती मत बनो।
संस्कृतरक्षणम् एव धर्मरक्षणम्।|Preservation of Sanskrit is in fact preservation of dharma.|संस्कृत का संरक्षण ही धर्म का संरक्षण है।
अहमेतानि पुस्तकानि दित्सामि।|I want to give these books.|मैं ये पुस्तकें देना चाहता हूँ।
विवेकः पुस्तकपठनेन नायाति।|Discernment does not come from reading books.| विवेक पुस्तक पढ़ने से नहीं आता।
ईशानदिशि वर्तते अस्मद्देशः।|Our country is situated in the northeast direction.|हमारा देश ईशान दिशा में स्थित है।
तदुद्वाहस्य दशवर्षाणि जातानि।|Ten years have passed since his marriage.| उसके विवाह को दस वर्ष हो चुके हैं।
माता देवालयात् प्रत्यागच्छति।|Mother is returning from the temple.|माँ मंदिर से लौट रही है।
त्वयि विश्वस्यैव ददामि गृहकुञ्चिकाम्।|Trusting in you, I am giving you the key of the house.|मैं तुम पर विश्वास करके तुम्हें घर की कुञ्चिका देता हूँ।
दक्षिणे जानुनि व्रणः जातः पतनेन।|A wound occured on the right knee due to a fall.|दाहिने घुटने पर गिरने से व्रण हो गया।
रे मूढ पिपतिषसि किम्।|Hey, fool! do you want to fall?|अरे मूर्ख क्या तुम गिरना चाहते हो। 
३। नारिकेलतैलं दक्षिणभारते अधिकम् उपयुज्यते।|Coconut oil is used more in Southern Bhaarat.|दक्षिण भारत में नारियल तेल अधिक उपयोग में लिया जाता है।
तस्मै पाणिनये नमः।|Salutations to Panini.|पाणिनि को प्रणाम।
कृताञ्जलिः भक्तः देवं नमति।|A devotee with folded hands bows to the deity.|हाथ जोड़कर भक्त देवता को प्रणाम करता है।
मनुष्यः भावपूर्णः भवेत्।|A person should be full of emotions/feelings.|मनुष्य भावपूर्ण होना चाहिए।
अङ्कनीं तीक्ष्णां कृत्वा पुनः लिख।|Sharpen the pencil and write again.|अंकनी को छील करके पुनः लिखो।
भूयो भूयो नमाम्यहं भवतीम्।|Again and again, I bow to you.|मैं बार-बार आपको प्रणाम करता हूँ।
यः त्यागी सः पूज्यते लोके।|The one who is renunciant is revered in the world.|जो त्यागी होता है, उसे दुनिया में पूजा जाता है।
वैराग्यं न भवति सारल्येन।|Detachment does not happen easily.|वैराग्य सरलता से नहीं आता।
त्वमपि तादृशः भवितुं वाञ्छसि इति संशयः।|I doubt if you also want to become like that.|तुम भी वैसा बनना चाहते हो ऐसा मुझे संदेह है।
वीणावादिन्यै सरस्वत्यै नमः।|Salutations to Saraswati, the player of the veena.|वीणा बजाने वाली सरस्वती को नमस्कार।
आरक्षकैः रामभक्तेषु गोलिकाः चालिताः।|The police fired on Rama devotees.|आरक्षकों ने राम भक्तों पर गोलियाँ चलाईं।
श्रीबलरामः नामके विद्यामन्दिरे अस्मि।|I am in the school named Shri Balaram.|मैं श्री बलराम नामक विद्यालय में हूँ।
कतीनां क्रान्तिकारीणां नामानि जानाति भवती।|Names of how many revolutionaries do you know?| तुम्हें कितने क्रांतिकारीयों के नाम पता है। 
भवान् यत् वदति तत् लेखितुमपि शक्नुयान्ननु।|Whatever you are speaking you can write it also, isn’t it?|जो कुछ बोला जाता है, वह लिख भी सकते हो ना।
इदं शरीरं राष्ट्राय इदं न मम।|This body is for nation, not for me.|यह शरीर राष्ट्र के लिए है मेरे लिए नहीं।
राममन्दिरं भारतस्य पुनरुत्थानस्य सङ्केतमस्ति।|The temple of Ram is a symbol of Bharat’s resurgence.|राम मंदिर भारत के पुनरुत्थान का प्रतीक है।
व्यक्तिगतजीवनस्य प्रभावः सामाजिकजीवने भवति एव।|The influence of personal life indeed exists on social life.|व्यक्तिगत जीवन का प्रभाव सामाजिक जीवन पर अवश्य रहता है।
लघुः दर्पणः नास्ति स्नानगृहे।|There is no small mirror in the bathroom.|स्नानघर में छोटा दर्पण नहीं है।
